Animal Number,Group Name,Date/Time,Previous Area,Time in Area (hh:mm),Device Name,Result,Gate Decision,Milking Interval,Incompletely Milked Teats
93,VMS 1,11/10/2020 11:40:32 PM,Mjolkfalla,00:03,VMS 1,Milking 8.60 kg,,04:41,
34,VMS 1,11/10/2020 11:40:23 PM,VMS 1,00:05,VMS 1,Pass through to Foderbord,,,
93,VMS 1,11/10/2020 11:36:56 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
93,VMS 1,11/10/2020 11:36:42 PM,Grovfoder,01:17,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
56,VMS 1,11/10/2020 11:36:10 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
56,VMS 1,11/10/2020 11:35:59 PM,Grovfoder,00:11,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
34,VMS 1,11/10/2020 11:34:46 PM,Mjolkfalla,00:13,VMS 1,Milking 12.71 kg,,06:23,
13,VMS 1,11/10/2020 11:34:34 PM,VMS 1,00:10,VMS 1,Pass through to Foderbord,,,
84,VMS 1,11/10/2020 11:32:17 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
84,VMS 1,11/10/2020 11:32:06 PM,Grovfoder,00:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
15,VMS 1,11/10/2020 11:31:35 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
15,VMS 1,11/10/2020 11:31:17 PM,Grovfoder,04:40,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
79,VMS 1,11/10/2020 11:30:21 PM,Mjolkfalla,00:43,VMS2,Milking 8.88 kg,,07:44,LF
19,VMS 1,11/10/2020 11:30:20 PM,VMS2,00:19,VMS2,Pass through to Foderbord,,,
61,VMS 1,11/10/2020 11:29:51 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
0,VMS 1,11/10/2020 11:29:35 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
61,VMS 1,11/10/2020 11:29:17 PM,Grovfoder,02:59,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
0,VMS 1,11/10/2020 11:29:00 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
0,VMS 1,11/10/2020 11:28:32 PM,Grovfoder,02:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
65,VMS 1,11/10/2020 11:27:25 PM,Koridor till Sorteringsgrind 2,00:04,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
65,VMS 1,11/10/2020 11:25:25 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
13,VMS 1,11/10/2020 11:24:11 PM,Mjolkfalla,00:36,VMS 1,Milking 17.04 kg,,10:37,
56,VMS 1,11/10/2020 11:24:02 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
65,VMS 1,11/10/2020 11:23:48 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
65,VMS 1,11/10/2020 11:23:37 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
65,VMS 1,11/10/2020 11:23:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
65,VMS 1,11/10/2020 11:22:50 PM,Grovfoder,05:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
55,VMS 1,11/10/2020 11:21:57 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
55,VMS 1,11/10/2020 11:21:36 PM,Grovfoder,02:24,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
34,VMS 1,11/10/2020 11:21:34 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
34,VMS 1,11/10/2020 11:20:51 PM,Grovfoder,02:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
95,VMS 1,11/10/2020 11:19:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
95,VMS 1,11/10/2020 11:19:12 PM,Grovfoder,01:57,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
83,VMS 1,11/10/2020 11:18:52 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
83,VMS 1,11/10/2020 11:18:39 PM,Grovfoder,01:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
56,VMS 1,11/10/2020 11:18:02 PM,Mjolkfalla,00:07,VMS 1,Milking 11.07 kg,,08:27,
54,VMS 1,11/10/2020 11:18:00 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
75,VMS 1,11/10/2020 11:17:44 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
75,VMS 1,11/10/2020 11:17:22 PM,Grovfoder,02:17,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
82,VMS 1,11/10/2020 11:17:16 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
82,VMS 1,11/10/2020 11:17:01 PM,Grovfoder,01:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
36,VMS 1,11/10/2020 11:15:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
96,VMS 1,11/10/2020 11:15:00 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
36,VMS 1,11/10/2020 11:14:49 PM,Grovfoder,00:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
96,VMS 1,11/10/2020 11:14:28 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
96,VMS 1,11/10/2020 11:13:41 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
96,VMS 1,11/10/2020 11:12:04 PM,Grovfoder,01:45,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
94,VMS 1,11/10/2020 11:11:04 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
19,VMS 1,11/10/2020 11:10:57 PM,Mjolkfalla,00:25,VMS2,Milking 12.31 kg,,05:50,
8,VMS 1,11/10/2020 11:10:57 PM,VMS2,00:05,VMS2,Pass through to Foderbord,,,
39,VMS 1,11/10/2020 11:10:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
94,VMS 1,11/10/2020 11:10:49 PM,Grovfoder,00:12,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
56,VMS 1,11/10/2020 11:10:41 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
39,VMS 1,11/10/2020 11:10:40 PM,Grovfoder,00:55,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
56,VMS 1,11/10/2020 11:10:26 PM,Grovfoder,01:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
54,VMS 1,11/10/2020 11:10:10 PM,Mjolkfalla,00:02,VMS 1,Milking 12.96 kg,,07:07,
37,VMS 1,11/10/2020 11:10:00 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
60,VMS 1,11/10/2020 11:08:47 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
97,VMS 1,11/10/2020 11:08:25 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
60,VMS 1,11/10/2020 11:08:17 PM,Grovfoder,02:24,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
54,VMS 1,11/10/2020 11:08:08 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
43,VMS 1,11/10/2020 11:07:55 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
97,VMS 1,11/10/2020 11:06:43 PM,Grovfoder,01:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
54,VMS 1,11/10/2020 11:06:09 PM,Grovfoder,02:21,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/10/2020 11:06:01 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
8,VMS 1,11/10/2020 11:04:59 PM,Mjolkfalla,00:12,VMS2,Milking 7.95 kg,,12:59,
43,VMS 1,11/10/2020 11:04:59 PM,Grovfoder,01:19,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
69,VMS 1,11/10/2020 11:04:58 PM,VMS2,00:05,VMS2,Pass through to Foderbord,,,
74,VMS 1,11/10/2020 11:04:39 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
46,VMS 1,11/10/2020 11:04:29 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
74,VMS 1,11/10/2020 11:04:27 PM,Grovfoder,00:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/10/2020 11:04:18 PM,Grovfoder,00:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
68,VMS 1,11/10/2020 11:03:37 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
68,VMS 1,11/10/2020 11:03:25 PM,Grovfoder,00:34,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
37,VMS 1,11/10/2020 11:03:21 PM,Mjolkfalla,00:10,VMS 1,Milking 17.13 kg,,09:37,
3,VMS 1,11/10/2020 11:03:14 PM,Grovfoder,00:57,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
28,VMS 1,11/10/2020 11:03:09 PM,VMS 1,00:11,VMS 1,Pass through to Foderbord,,,
18,VMS 1,11/10/2020 11:00:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
14,VMS 1,11/10/2020 10:59:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
18,VMS 1,11/10/2020 10:59:41 PM,Grovfoder,00:22,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
69,VMS 1,11/10/2020 10:59:33 PM,Mjolkfalla,00:37,VMS2,Milking 10.35 kg,,06:15,
77,VMS 1,11/10/2020 10:59:32 PM,VMS2,00:18,VMS2,Pass through to Foderbord,,,
14,VMS 1,11/10/2020 10:59:20 PM,Grovfoder,01:18,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
25,VMS 1,11/10/2020 10:59:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
25,VMS 1,11/10/2020 10:58:58 PM,Grovfoder,02:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
94,VMS 1,11/10/2020 10:58:01 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
66,VMS 1,11/10/2020 10:57:45 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
94,VMS 1,11/10/2020 10:57:44 PM,Grovfoder,02:29,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
66,VMS 1,11/10/2020 10:57:27 PM,Grovfoder,00:44,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
23,VMS 1,11/10/2020 10:57:01 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
23,VMS 1,11/10/2020 10:56:50 PM,Grovfoder,02:50,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
9,VMS 1,11/10/2020 10:56:45 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
9,VMS 1,11/10/2020 10:56:27 PM,Grovfoder,00:21,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
37,VMS 1,11/10/2020 10:52:41 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
8,VMS 1,11/10/2020 10:52:16 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
37,VMS 1,11/10/2020 10:51:58 PM,Grovfoder,02:18,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
8,VMS 1,11/10/2020 10:51:44 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
28,VMS 1,11/10/2020 10:51:19 PM,Mjolkfalla,00:22,VMS 1,Milking 12.51 kg,,06:53,
36,VMS 1,11/10/2020 10:51:16 PM,VMS 1,00:10,VMS 1,Pass through to Foderbord,,,
8,VMS 1,11/10/2020 10:49:44 PM,Grovfoder,05:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
44,VMS 1,11/10/2020 10:49:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
44,VMS 1,11/10/2020 10:49:22 PM,Grovfoder,00:48,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
84,VMS 1,11/10/2020 10:49:17 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
84,VMS 1,11/10/2020 10:49:00 PM,Grovfoder,02:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
11,VMS 1,11/10/2020 10:48:40 PM,Grovfoder,01:21,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
57,VMS 1,11/10/2020 10:48:39 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
57,VMS 1,11/10/2020 10:48:21 PM,Grovfoder,07:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
13,VMS 1,11/10/2020 10:48:07 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
13,VMS 1,11/10/2020 10:47:53 PM,Grovfoder,02:13,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
79,VMS 1,11/10/2020 10:46:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
79,VMS 1,11/10/2020 10:46:22 PM,Grovfoder,04:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
19,VMS 1,11/10/2020 10:45:45 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
19,VMS 1,11/10/2020 10:44:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
19,VMS 1,11/10/2020 10:44:24 PM,Grovfoder,05:14,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
103,VMS 1,11/10/2020 10:41:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
21,VMS 1,11/10/2020 10:41:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
103,VMS 1,11/10/2020 10:41:29 PM,Grovfoder,02:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
21,VMS 1,11/10/2020 10:41:19 PM,Grovfoder,01:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
36,VMS 1,11/10/2020 10:41:11 PM,Mjolkfalla,00:24,VMS 1,Milking 13.95 kg,,11:22,LF
7,VMS 1,11/10/2020 10:41:02 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
77,VMS 1,11/10/2020 10:40:52 PM,Mjolkfalla,00:19,VMS2,Milking 1.89 kg,,06:29,"LF,LR"
46,VMS 1,11/10/2020 10:40:44 PM,VMS2,00:11,VMS2,Pass through to Foderbord,,,
118,VMS 1,11/10/2020 10:38:26 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
118,VMS 1,11/10/2020 10:38:07 PM,Grovfoder,00:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
18,VMS 1,11/10/2020 10:36:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
18,VMS 1,11/10/2020 10:36:40 PM,Grovfoder,02:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
62,VMS 1,11/10/2020 10:35:30 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
62,VMS 1,11/10/2020 10:35:09 PM,Grovfoder,01:14,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
16,VMS 1,11/10/2020 10:35:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
63,VMS 1,11/10/2020 10:34:53 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
7,VMS 1,11/10/2020 10:34:50 PM,Mjolkfalla,00:03,VMS 1,Milking 9.48 kg,,06:40,
9,VMS 1,11/10/2020 10:34:50 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
16,VMS 1,11/10/2020 10:34:45 PM,Grovfoder,03:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
63,VMS 1,11/10/2020 10:33:35 PM,Grovfoder,00:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
