Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-10 00:02;64;VMS 1;VMS 1;Mjölkning;05:28;11,13;1;51;;;;0;;1,02;1,20;;1,14;0;0;;0;4,85;4,87;;4,75;;Mjölktank;;1,38;1,68;;1,68;3,23;3,78;;4,12
2020-11-10 00:06;47;VMS 1;VMS2;Mjölkning;06:56;11,26;1;20;;;;0;;0,78;;0,90;0,90;0;;0;0;4,26;;3,92;4,10;;Mjölktank;;1,20;;1,26;1,38;2,59;;4,72;3,95
2020-11-10 00:08;94;VMS 1;VMS 1;Mjölkning;04:28;9,81;1;11;;;;0;;1,08;0,96;1,14;1,08;0;0;0;0;4,78;4,80;4,62;4,62;;Mjölktank;;1,50;1,38;1,50;1,56;2,59;2,38;2,36;2,48
2020-11-10 00:14;99;VMS 1;VMS 1;Mjölkning;06:13;9,66;1;60;;;;0;;0,60;0,72;0,72;0,78;0;0;0;0;4,98;5,00;4,96;5,02;;Mjölktank;;0,96;1,02;1,02;1,20;2,37;2,26;2,46;2,57
2020-11-10 00:14;14;VMS 1;VMS2;Mjölkning;07:15;9,16;1;20;;;;1;;1,02;;1,14;1,20;0;;0;0;4,12;;4,86;4,37;;Divert 1;;1,32;;1,68;1,62;2,77;;2,74;3,65
2020-11-10 00:21;10;VMS 1;VMS 1;Mjölkning;06:22;10,04;1;57;;;;0;;;1,08;1,32;1,20;;0;0;0;;4,27;4,29;4,28;;Mjölktank;;;1,44;1,74;1,86;;3,55;2,32;4,17
2020-11-10 00:22;28;VMS 1;VMS2;Mjölkning;10:50;12,25;1;82;;;;0;;0,54;0,54;0,48;0,48;0;0;0;0;4,39;4,27;4,32;4,30;;Mjölktank;;0,96;0,84;0,90;0,78;2,76;2,98;3,55;2,96
2020-11-10 00:28;95;VMS 1;VMS 1;Mjölkning;05:29;10,93;1;22;;;;0;;1,14;1,02;1,02;0,90;0;0;0;0;4,31;4,20;4,29;4,15;;Mjölktank;;1,44;1,38;1,44;1,38;2,62;2,42;2,89;3,00
2020-11-10 00:34;69;VMS 1;VMS2;Mjölkning;05:22;10,51;1;820;;;;0;;0,96;1,08;1,08;1,14;0;0;0;0;3,92;4,14;3,92;4,04;;Mjölktank;;1,26;1,38;1,44;1,56;2,83;2,35;2,46;2,87
2020-11-10 00:34;37;VMS 1;VMS 1;Mjölkning;06:02;12,87;1;31;;;;0;;0,78;0,90;1,14;1,32;0;0;0;0;4,91;4,87;4,82;5,02;;Mjölktank;;1,08;1,26;1,50;1,80;1,79;2,16;4,50;4,42
2020-11-10 00:40;15;VMS 1;VMS2;Mjölkning;11:25;17,58;1;54;;;;0;;0,84;0,84;0,54;0,78;0;0;0;0;4,66;4,47;4,45;4,50;;Mjölktank;;1,26;1,32;1,02;1,32;4,17;4,00;4,61;4,80
2020-11-10 00:41;83;VMS 1;VMS 1;Mjölkning;04:25;5,20;1;65;;;;0;;0,90;0,84;1,02;1,20;0;0;0;0;4,38;4,47;4,22;4,69;;Mjölktank;;1,44;1,14;1,50;1,92;1,30;1,32;1,41;1,17
2020-11-10 00:47;100;VMS 1;VMS 1;Mjölkning;05:23;7,17;1;74;;;;0;;;0,84;0,84;0,66;;0;0;0;;4,40;4,56;4,48;;Mjölktank;;;1,26;1,32;1,08;;1,96;2,84;2,37
2020-11-10 00:52;71;VMS 1;VMS2;Mjölkning;06:44;12,39;1;60;;;;0;;0,72;0,84;1,02;0,90;0;0;0;0;4,53;4,74;4,72;4,77;;Mjölktank;;0,96;1,26;1,44;1,44;2,30;2,58;3,40;4,11
2020-11-10 00:56;92;VMS 1;VMS 1;Mjölkning;04:31;9,74;1;;;;;0;;0,84;0,84;1,38;0,96;0;0;0;0;4,64;4,67;4,63;4,48;;Mjölktank;;1,14;1,20;1,68;1,32;1,88;2,04;3,06;2,76
2020-11-10 01:00;178;VMS 1;VMS2;Mjölkning;06:22;8,43;1;54;;;;0;;0,60;1,02;0,54;0,78;0;0;0;0;6,20;5,94;6,06;5,64;;Mjölktank;;0,84;1,50;0,84;1,20;1,55;2,00;1,50;3,38
2020-11-10 01:01;0;VMS 1;VMS 1;Mjölkning;08:00;9,58;1;228;;;;0;;0,72;0,72;0,90;0,30;0;0;0;0;4,84;4,74;4,89;3,81;;Mjölktank;;1,14;1,08;1,26;0,48;2,87;2,59;3,48;0,64
2020-11-10 01:14;123;VMS 1;VMS 1;Mjölkning;07:18;12,46;1;205;;;;0;;0,72;0,90;1,08;1,14;0;0;0;0;4,97;5,07;5,09;5,03;;Mjölktank;;1,08;1,32;1,62;1,68;2,13;2,42;4,63;3,28
2020-11-10 01:14;75;VMS 1;VMS2;Mjölkning;05:46;10,27;1;157;;;;0;;0,66;0,60;0,90;0,90;0;0;0;0;3,92;3,93;3,98;4,11;;Mjölktank;;0,90;0,96;1,26;1,38;1,52;1,96;3,26;3,53
2020-11-10 01:21;177;VMS 1;VMS2;Mjölkning;05:16;11,78;1;331;;;;0;HF;1,32;1,08;0,84;0,78;0;0;0;0;3,79;4,34;3,72;3,64;;Mjölktank;;1,80;1,56;1,44;1,26;3,28;3,07;2,75;2,68
2020-11-10 01:22;61;VMS 1;VMS 1;Mjölkning;07:49;13,79;1;31;;;;0;;0,90;0,84;0,90;0,72;0;0;0;0;4,64;4,67;4,89;4,70;;Mjölktank;;1,20;1,20;1,26;1,26;2,91;3,24;3,80;3,84
2020-11-10 01:28;46;VMS 1;VMS2;Mjölkning;11:23;2,29;1;;;VB;;1;HF;0,24;0,72;0,54;0,48;0;426;0;0;3,75;4,60;3,78;3,91;;Mjölktank;;0,54;1,20;1,26;1,02;0,23;0,59;0,74;0,73
2020-11-10 01:31;93;VMS 1;VMS 1;Mjölkning;05:36;11,39;1;20;;;;0;;0,72;0,90;1,08;0,90;0;0;0;0;4,51;4,54;4,62;4,63;;Mjölktank;;1,08;1,20;1,50;1,38;2,26;2,36;3,30;3,47
2020-11-10 01:40;38;VMS 1;VMS 1;Mjölkning;06:50;10,80;1;8;;;;0;;0,84;;0,96;1,08;0;;0;0;4,11;;4,01;4,36;;Mjölktank;;1,38;;1,44;1,50;1,90;;4,58;4,32
2020-11-10 01:41;35;VMS 1;VMS2;Mjölkning;05:04;10,90;1;102;VF;;;0;;1,08;0,84;1,08;1,08;0;0;0;0;4,72;5,19;4,80;4,65;;Mjölktank;;1,56;1,26;1,50;1,44;2,47;1,99;2,98;3,46
2020-11-10 01:46;11;VMS 1;VMS2;Mjölkning;06:38;7,31;1;85;;;VF;1;VB;0,00;1,26;1,02;1,02;0;0;354;0;0,00;4,65;6,67;4,79;;Divert 1;;0,00;1,74;1,38;1,32;0,00;3,06;1,16;3,09
2020-11-10 01:47;44;VMS 1;VMS 1;Mjölkning;04:19;6,69;1;8;;;;0;;0,90;0,84;0,72;0,90;0;0;0;0;3,91;4,06;4,02;4,02;;Mjölktank;;1,26;1,26;1,20;1,32;1,65;1,64;1,44;1,96
2020-11-10 01:53;25;VMS 1;VMS 1;Mjölkning;07:20;10,08;1;25;;;;0;;1,08;;0,84;1,20;0;;0;0;4,51;;4,55;4,76;;Mjölktank;;1,56;;1,20;1,80;2,48;;3,68;3,92
2020-11-10 01:57;48;VMS 1;VMS2;Mjölkning;09:00;9,41;1;140;;;VB;0;;0,90;0,90;0,00;0,96;0;0;0;340;4,40;4,39;0,00;4,46;;Mjölktank;;1,32;1,26;0,00;1,38;3,51;3,00;0,00;2,90
2020-11-10 02:01;7;VMS 1;VMS 1;Mjölkning;04:41;10,51;1;220;;;;0;;1,20;1,20;1,50;1,50;0;0;0;0;4,25;3,93;4,29;4,63;;Mjölktank;;1,86;1,68;2,28;2,28;2,03;1,95;3,01;3,52
2020-11-10 02:06;63;VMS 1;VMS2;Mjölkning;04:35;4,77;1;;;;;0;;0,36;0,72;0,54;0,84;0;0;0;0;4,67;4,73;4,44;4,66;;Mjölktank;;1,02;1,14;0,96;1,68;0,68;1,17;1,05;1,87
2020-11-10 02:07;128;VMS 1;VMS 1;Mjölkning;05:02;6,56;1;354;;;;1;VB;0,96;;0,84;0,48;0;;0;0;4,51;;5,63;4,75;;Mjölktank;;1,38;;1,20;0,78;2,98;;2,19;1,39
2020-11-10 02:12;80;VMS 1;VMS2;Mjölkning;05:32;9,00;1;737;;;;0;;0,54;0,84;1,20;1,02;0;0;0;0;3,73;3,86;3,79;3,84;;Mjölktank;;0,84;1,32;1,74;1,32;1,57;1,75;3,12;2,56
