Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-03 01:59;22;VMS 1;VMS2;Mjölkning;08:06;9,43;1;11;;HB;;1;HB;0,36;1,14;1,08;0,54;0;0;0;0;4,52;4,63;4,68;5,73;;Mjölktank;;0,60;1,56;1,50;1,44;1,20;3,99;3,68;0,56
2020-11-03 02:07;0;VMS 1;VMS 1;Mjölkning;09:18;9,86;1;257;;;HB;0;;0,78;0,66;0,78;0,00;0;0;0;0;4,84;4,86;4,85;0,00;;Mjölktank;;1,08;1,08;1,14;0,00;3,29;2,69;3,88;0,00
2020-11-03 02:08;27;VMS 1;VMS2;Mjölkning;07:23;11,90;1;125;;;;0;;0,66;;0,78;0,78;0;;0;0;4,66;;4,75;4,65;;Mjölktank;;0,96;;1,14;1,26;3,46;;4,38;4,06
2020-11-03 02:19;41;VMS 1;VMS 1;Mjölkning;07:40;20,18;1;182;;;;1;;0,72;0,72;1,14;1,14;0;0;0;0;6,05;5,12;5,78;5,42;;Mjölktank;;1,02;1,02;1,50;1,50;3,52;3,76;6,26;6,64
2020-11-03 02:20;60;VMS 1;VMS2;Mjölkning;09:50;19,32;1;282;;;;0;;0,90;0,84;0,66;0,78;0;0;0;0;5,53;5,37;5,29;5,25;;Mjölktank;;1,20;1,26;1,02;1,20;4,81;4,99;4,82;4,70
2020-11-03 02:27;100;VMS 1;VMS 1;Mjölkning;11:13;5,42;1;34;;VF;VF;0;;0,00;0,84;0,84;0,78;0;0;0;0;0,00;4,26;4,37;4,56;;Mjölktank;;0,00;1,38;1,20;1,08;0,00;1,48;2,17;1,77
2020-11-03 02:32;16;VMS 1;VMS2;Mjölkning;05:27;13,00;1;77;;;;0;;1,20;0,66;1,56;1,08;0;314;359;330;4,92;4,64;4,62;4,65;;Mjölktank;;1,56;1,14;2,04;1,50;3,69;0,56;4,77;3,98
2020-11-03 02:40;54;VMS 1;VMS 1;Mjölkning;06:09;10,00;1;51;;;;0;;0,72;0,48;1,08;1,08;0;0;0;0;4,56;4,46;4,58;4,42;;Mjölktank;;1,38;0,78;1,68;1,68;1,82;1,79;3,09;3,30
2020-11-03 02:42;64;VMS 1;VMS2;Mjölkning;06:34;11,22;1;71;;;;0;;1,02;1,26;;1,20;0;0;;0;4,85;4,90;;4,85;;Mjölktank;;1,44;1,68;;1,62;3,25;3,74;;4,23
2020-11-03 02:47;9;VMS 1;VMS 1;Mjölkning;05:16;11,35;1;11;;;;0;;0,90;0,84;1,02;0,96;0;0;0;0;4,76;4,73;4,78;4,82;;Mjölktank;;1,20;1,26;1,38;1,32;2,52;2,36;3,13;3,34
2020-11-03 02:51;19;VMS 1;VMS2;Mjölkning;08:36;14,42;1;80;;;;0;;0,72;1,02;0,72;0,72;0;0;0;0;4,45;4,84;4,42;4,18;;Mjölktank;;1,08;1,44;1,08;1,14;2,70;3,38;3,63;4,71
2020-11-03 02:59;98;VMS 1;VMS 1;Mjölkning;03:59;11,09;1;31;;;;0;;1,20;1,20;1,44;1,50;0;0;0;0;4,83;4,87;4,64;4,76;;Mjölktank;;1,56;1,56;1,86;1,98;2,24;2,31;3,26;3,28
2020-11-03 03:07;84;VMS 1;VMS2;Mjölkning;09:15;4,23;1;;;VF;;0;;0,96;1,14;1,02;;0;0;0;;3,62;4,09;4,02;;;Mjölktank;;1,86;1,68;1,50;;0,37;1,39;2,47;
2020-11-03 03:14;36;VMS 1;VMS 1;Mjölkning;08:47;9,59;1;;;;;0;;0,84;1,38;1,38;0,24;319;0;0;0;4,83;4,46;4,71;4,35;;Divert 2;;1,20;1,74;1,86;0,48;1,84;4,13;2,87;0,75
2020-11-03 03:22;83;VMS 1;VMS2;Mjölkning;08:19;1,54;1;;;Alla;;0;;0,42;0,66;0,60;0,60;460;0;453;524;3,58;3,28;3,35;3,78;;Mjölktank;;0,78;1,50;0,96;1,14;0,43;0,43;0,34;0,34
2020-11-03 03:27;91;VMS 1;VMS 1;Mjölkning;04:30;10,89;1;;;;;0;;1,26;1,26;1,08;1,08;0;0;0;0;4,56;4,60;4,44;4,49;;Mjölktank;;1,74;1,80;1,44;1,50;2,82;2,61;2,62;2,84
2020-11-03 03:32;91;VMS 1;VMS 1;Avvisad;00:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-03 03:48;66;VMS 1;VMS 1;Mjölkning;05:46;11,21;1;191;;;;0;;0,30;1,02;1,32;1,26;0;0;0;0;5,29;4,87;4,84;4,83;;Mjölktank;;0,54;1,32;1,80;1,68;0,36;3,27;4,42;3,16
2020-11-03 03:56;84;VMS 1;VMS2;Mjölkning;09:52;1,95;2;;;;;0;;0,18;0,24;0,72;;0;0;0;;2,41;2,68;4,37;;;Mjölktank;;0,42;0,66;1,32;;0,22;0,33;1,40;
2020-11-03 03:57;58;VMS 1;VMS 1;Mjölkning;06:23;11,75;1;677;;;;0;;1,68;1,14;0,30;1,44;0;0;0;0;5,15;5,14;5,38;5,03;;Divert 1;;2,28;1,80;0,54;2,28;3,77;2,99;0,47;4,52
2020-11-03 04:04;3;VMS 1;VMS 1;Mjölkning;09:39;17,96;1;;;;;1;VB;;1,08;1,20;0,96;;0;0;0;;4,60;5,18;4,30;;Divert 2;;;1,68;1,68;1,74;;6,86;4,39;6,71
2020-11-03 04:33;4;VMS 1;VMS2;Mjölkning;05:31;10,34;1;;;;;0;;1,08;1,20;0,84;0,84;0;0;0;0;4,45;4,35;4,70;4,65;;Mjölktank;;1,44;1,68;1,26;1,38;2,59;3,17;2,26;2,32
2020-11-03 04:35;118;VMS 1;VMS 1;Mjölkning;06:47;12,83;1;11;;;;0;;0,78;0,60;0,90;0,96;0;0;0;0;4,62;4,67;4,57;4,64;;Mjölktank;;1,14;1,08;1,26;1,44;2,77;2,36;3,88;3,82
2020-11-03 04:39;77;VMS 1;VMS2;Mjölkning;09:11;7,18;1;;;HB;HB;0;;1,32;1,14;1,56;0,00;0;0;0;0;4,39;4,49;4,23;0,00;;Mjölktank;;2,10;1,86;2,22;0,00;2,47;2,22;2,49;0,00
2020-11-03 05:02;24;VMS 1;VMS 1;Mjölkning;06:24;9,71;1;20;;;;0;;0,60;0,90;0,84;0,78;0;0;0;0;4,42;4,47;4,50;4,44;;Mjölktank;;0,90;1,26;1,14;1,14;2,18;2,36;2,66;2,51
2020-11-03 05:06;74;VMS 1;VMS2;Mjölkning;05:13;9,30;1;;;;;0;;0,66;0,96;1,26;1,56;0;0;0;0;4,65;4,35;4,30;4,45;;Mjölktank;;1,08;1,32;1,98;2,04;1,12;2,00;3,03;3,15
2020-11-03 05:09;103;VMS 1;VMS 1;Mjölkning;07:32;8,70;1;25;;;;0;;0,72;0,54;0,54;0,60;0;0;0;0;4,42;4,33;4,37;4,37;;Mjölktank;;1,08;0,84;0,84;1,02;2,01;2,31;2,18;2,20
2020-11-03 05:14;78;VMS 1;VMS2;Mjölkning;04:57;10,80;1;;;;;0;;1,02;1,14;0,96;1,14;0;0;0;0;4,12;4,22;4,37;4,25;;Mjölktank;;1,26;1,50;1,32;1,62;2,67;2,98;2,90;2,25
2020-11-03 05:17;94;VMS 1;VMS 1;Mjölkning;04:13;8,10;2;25;;;;0;;0,96;1,08;1,14;1,02;0;0;0;0;4,69;4,80;4,77;4,57;;Mjölktank;;1,32;1,44;1,50;1,50;2,12;1,95;1,99;2,04
2020-11-03 05:20;38;VMS 1;VMS2;Mjölkning;06:23;12,76;1;;;;;0;;1,02;;1,14;1,20;0;;0;0;4,05;;4,23;4,18;;Mjölktank;;1,38;;1,56;1,68;2,24;;5,32;5,20
2020-11-03 05:25;95;VMS 1;VMS 1;Mjölkning;05:37;9,09;2;17;;;;0;;0,96;0,90;0,90;0,78;0;0;0;0;4,22;4,06;4,10;4,10;;Mjölktank;;1,38;1,38;1,20;1,20;2,01;2,10;2,44;2,54
2020-11-03 05:36;69;VMS 1;VMS2;Mjölkning;04:53;11,62;1;;;;;0;;1,20;1,26;1,32;1,32;0;0;0;0;3,65;3,82;3,70;3,78;;Mjölktank;;1,56;1,68;1,68;1,74;3,15;2,56;2,70;3,21
2020-11-03 05:45;70;VMS 1;VMS2;Mjölkning;07:50;9,70;1;;;;;0;;0,90;0,78;0,60;;0;0;0;;4,39;4,02;4,03;;;Mjölktank;;1,20;1,26;1,02;;2,61;3,77;3,32;
2020-11-03 05:50;25;VMS 1;VMS 1;Mjölkning;07:24;12,44;2;68;;;;0;;1,14;;0,96;1,26;0;;0;0;4,55;;4,50;4,77;;Mjölktank;;1,62;;1,38;1,80;2,87;;4,53;5,04
2020-11-03 05:54;71;VMS 1;VMS2;Mjölkning;05:40;10,26;1;;;;;0;;0,72;0,90;0,90;0,90;0;0;0;0;4,59;4,76;4,64;4,64;;Mjölktank;;1,14;1,32;1,38;1,32;1,83;2,09;2,95;3,39
2020-11-03 05:58;55;VMS 1;VMS 1;Mjölkning;07:01;14,65;1;77;;;;0;;1,14;1,14;0,90;0,96;0;0;0;0;4,42;4,40;4,30;4,57;;Mjölktank;;1,56;1,56;1,32;1,32;3,22;3,29;4,74;3,40
2020-11-03 06:00;47;VMS 1;VMS2;Mjölkning;06:18;11,35;3;;;;;0;;0,90;;1,08;0,96;0;;0;0;4,12;;3,97;4,10;;Mjölktank;;1,32;;1,62;1,38;2,63;;4,54;4,18
2020-11-03 06:06;75;VMS 1;VMS 1;Mjölkning;05:57;13,56;1;11;;;;0;;0,78;0,90;1,08;1,08;0;0;0;0;4,42;4,47;4,44;4,57;;Mjölktank;;1,08;1,26;1,44;1,50;2,31;2,75;4,27;4,23
2020-11-03 06:07;42;VMS 1;VMS2;Mjölkning;05:14;7,88;1;;;;;0;;1,08;0,96;0,84;0,66;459;518;448;421;4,12;4,21;4,37;4,18;;Mjölktank;;1,38;1,44;1,20;1,20;2,03;1,92;1,70;2,23
2020-11-03 06:15;96;VMS 1;VMS2;Mjölkning;20:33;9,34;1;;;;;0;;0,42;0,42;0,54;0,54;0;0;0;0;4,26;4,48;4,17;4,11;;Mjölktank;;0,66;0,96;1,02;1,08;2,04;1,35;3,34;2,61
2020-11-03 06:17;61;VMS 1;VMS 1;Mjölkning;07:32;11,07;2;17;;;;0;;0,96;0,60;0,90;0,66;0;0;0;0;4,55;4,40;4,37;4,57;;Mjölktank;;1,38;1,02;1,32;1,02;2,02;2,41;2,96;3,68
2020-11-03 06:25;0;VMS 1;VMS 1;Mjölkning;08:55;10,04;2;220;;;;0;;0,72;0,78;0,78;0,24;0;0;0;0;4,62;5,14;4,71;4,63;;Mjölktank;;1,02;1,02;1,08;0,48;2,99;2,71;3,56;0,78
2020-11-03 06:36;6;VMS 1;VMS 1;Mjölkning;08:45;19,31;1;551;;;;1;HB;1,14;0,90;1,32;1,02;0;0;0;0;4,22;4,46;4,10;4,90;;Mjölktank;;1,50;1,20;1,74;1,50;5,33;4,88;4,54;4,56
2020-11-03 06:36;44;VMS 1;VMS2;Mjölkning;06:35;16,93;1;;;;;0;;0,96;0,96;1,26;1,08;0;0;0;0;3,92;4,08;4,04;4,18;;Mjölktank;;1,38;1,44;1,62;1,50;4,25;3,86;4,08;4,74
2020-11-03 06:45;7;VMS 1;VMS 1;Mjölkning;04:34;13,48;1;397;;;;0;;1,38;1,14;1,80;1,86;0;0;0;0;4,36;4,46;4,38;4,69;;Mjölktank;;1,86;1,68;2,52;2,40;2,68;2,11;4,09;4,60
2020-11-03 06:52;65;VMS 1;VMS 1;Mjölkning;04:38;11,54;2;257;;;;0;;1,14;1,08;1,38;1,50;0;0;0;0;4,83;4,73;4,51;4,69;;Mjölktank;;1,44;1,38;1,74;1,98;2,45;2,53;3,35;3,21
2020-11-03 06:53;128;VMS 1;VMS2;Mjölkning;06:56;3,69;2;;;;;0;VB;0,96;;0,66;0,24;0;;318;0;4,79;;5,65;4,64;;Divert 3;;1,38;;1,20;0,72;1,74;;1,32;0,63
2020-11-03 07:03;68;VMS 1;VMS 1;Mjölkning;06:55;18,07;1;45;;;;0;;1,20;1,14;1,26;1,20;0;0;0;0;4,29;4,33;4,25;4,15;;Mjölktank;;1,68;1,62;1,74;1,62;2,85;3,62;6,12;5,48
2020-11-03 07:10;99;VMS 1;VMS 1;Mjölkning;05:38;8,92;2;102;;;;0;;0,66;0,84;0,72;0,78;0;0;0;0;4,29;4,39;4,38;4,42;;Mjölktank;;1,08;1,20;1,02;1,08;2,33;2,21;2,19;2,19
2020-11-03 07:14;21;VMS 1;VMS2;Mjölkning;08:48;20,30;1;;;;;0;HB;1,02;1,68;1,80;0,84;0;0;0;0;4,53;4,42;4,44;5,11;;Mjölktank;;1,74;2,22;2,40;1,38;5,48;4,85;6,89;3,08
2020-11-03 07:17;28;VMS 1;VMS 1;Mjölkning;08:54;7,84;2;111;;;;0;;0,54;0,48;0,42;0,48;0;0;0;0;4,22;4,26;4,18;4,15;;Mjölktank;;0,84;0,72;0,60;0,78;1,83;1,88;2,18;1,95
2020-11-03 07:23;11;VMS 1;VMS2;Mjölkning;10:24;10,92;1;;;;;1;VF;0,54;1,26;1,02;1,02;0;317;0;0;7,44;4,62;5,25;4,56;;Divert 1;;1,02;1,74;1,44;1,56;1,50;4,14;2,07;3,21
2020-11-03 07:26;37;VMS 1;VMS 1;Mjölkning;04:55;11,37;1;57;;;;0;;0,84;0,96;1,38;1,38;0;0;0;0;4,83;4,73;4,78;5,03;;Mjölktank;;1,20;1,56;1,80;1,86;1,57;1,92;4,06;3,82
2020-11-03 07:32;20;VMS 1;VMS 1;Mjölkning;06:51;14,84;1;891;;;;1;VB;;1,14;1,08;1,02;;0;0;0;;4,60;5,79;4,62;;Mjölktank;;;1,74;1,44;1,44;;4,74;4,68;5,42
2020-11-03 07:35;59;VMS 1;VMS2;Mjölkning;06:23;13,19;1;;;;;0;;1,26;1,14;1,32;1,02;0;0;0;0;4,40;4,76;4,50;4,36;;Divert 1;;1,56;1,62;1,68;1,44;2,82;2,34;4,34;3,69
2020-11-03 07:40;79;VMS 1;VMS 1;Mjölkning;04:36;11,78;1;197;;;;0;;1,38;1,26;1,14;1,14;0;0;0;0;4,43;4,47;4,64;4,43;;Mjölktank;;1,80;1,74;1,56;1,56;2,92;2,85;2,82;3,19
2020-11-03 07:42;23;VMS 1;VMS2;Mjölkning;08:00;11,26;1;;;;;0;;0,78;0,78;0,66;0,72;0;0;0;0;4,53;4,62;4,64;4,50;;Mjölktank;;1,14;1,20;1,02;1,20;2,22;2,86;3,24;2,94
2020-11-03 07:46;13;VMS 1;VMS 1;Mjölkning;09:28;13,02;2;105;;;;0;;0,60;0,48;0,66;0,66;0;0;0;0;4,56;4,40;4,50;4,36;;Mjölktank;;0,96;0,78;1,08;1,02;1,92;2,25;4,66;4,19
2020-11-03 07:51;63;VMS 1;VMS2;Mjölkning;04:49;5,82;2;642;;;;0;;0,30;0,78;0,60;0,96;0;0;0;0;4,53;5,09;4,97;4,77;;Mjölktank;;0,66;1,44;1,32;1,56;0,53;1,56;1,43;2,30
2020-11-03 07:58;52;VMS 1;VMS 1;Mjölkning;05:48;9,75;2;122;;;;0;;1,02;1,62;1,56;1,50;0;0;0;0;4,56;4,60;4,70;4,83;;Mjölktank;;1,56;2,28;2,16;1,98;2,38;2,22;2,98;2,17
2020-11-03 08:00;92;VMS 1;VMS2;Mjölkning;06:06;10,27;2;;;;;0;;0,72;0,96;1,14;1,02;0;0;0;0;4,34;4,41;4,37;4,30;;Mjölktank;;1,02;1,38;1,50;1,44;2,14;2,14;3,04;2,95
2020-11-03 08:05;14;VMS 1;VMS 1;Mjölkning;06:48;13,77;2;120;;;;0;;1,02;;1,20;1,26;0;;0;0;4,63;;4,63;4,63;;Mjölktank;;1,44;;1,62;1,74;3,83;;4,85;5,09
2020-11-03 08:07;46;VMS 1;VMS2;Mjölkning;04:29;4,32;1;;;;;1;;0,60;0,96;1,26;0,72;0;317;341;0;5,21;5,22;4,63;4,57;;Mjölktank;;0,96;1,38;1,74;1,32;0,53;1,15;2,11;0,53
2020-11-03 08:13;27;VMS 1;VMS2;Mjölkning;07:42;11,48;2;;;;;0;;0,72;;0,84;0,66;0;;0;0;4,60;;4,57;4,44;;Mjölktank;;1,02;;1,26;1,02;3,28;;4,34;3,86
2020-11-03 08:23;80;VMS 1;VMS2;Mjölkning;05:57;9,39;1;417;;;;0;;0,54;0,84;1,08;1,38;0;0;0;0;3,93;3,94;4,10;3,77;;Mjölktank;;0,84;1,20;1,50;1,92;1,64;1,82;2,64;3,29
2020-11-03 08:32;15;VMS 1;VMS2;Mjölkning;13:27;21,99;1;82;;;;0;;0,84;0,96;0,54;0,66;0;0;0;0;4,74;4,68;4,57;4,65;;Mjölktank;;1,20;1,32;0,84;1,08;5,16;5,25;5,60;5,98
2020-11-03 08:47;35;VMS 1;VMS 1;Mjölkning;06:55;13,53;2;;;;;0;;1,14;0,78;0,90;0,90;0;0;0;0;4,83;5,14;4,84;4,76;;Mjölktank;;1,50;1,08;1,26;1,32;3,21;2,40;3,82;4,10
2020-11-03 08:57;82;VMS 1;VMS2;Mjölkning;07:01;10,30;1;48;;;;0;;0,66;0,54;0,84;0,84;0;0;0;0;4,26;4,27;4,50;4,31;;Mjölktank;;0,96;0,90;1,14;1,20;1,83;1,73;3,96;2,78
2020-11-03 08:58;54;VMS 1;VMS 1;Mjölkning;06:13;11,88;2;134;;;;0;;0,84;0,66;1,32;1,20;0;0;0;0;4,70;4,60;4,37;4,49;;Mjölktank;;1,32;1,26;2,10;1,86;2,32;1,98;3,87;3,71
2020-11-03 09:04;9;VMS 1;VMS2;Mjölkning;05:25;14,17;2;97;VB;;;0;;1,14;1,08;1,08;1,20;0;0;0;0;4,60;4,61;4,63;4,71;;Mjölktank;;1,56;1,50;1,50;1,68;3,23;2,93;3,75;4,26
2020-11-03 09:05;179;VMS 1;VMS 1;Mjölkning;08:05;12,10;1;440;HB;HB;;1;;0,54;1,08;0,60;0,78;0;0;0;0;6,71;6,34;6,85;5,90;;Mjölktank;;0,84;1,44;0,96;1,26;3,05;3,44;2,99;2,62
2020-11-03 09:12;30;VMS 1;VMS2;Mjölkning;06:50;9,74;2;77;;;;0;;0,72;0,96;0,78;0,84;0;0;0;0;4,40;4,61;4,63;4,65;;Mjölktank;;1,02;1,26;1,20;1,32;2,46;2,73;2,11;2,44
2020-11-03 09:18;62;VMS 1;VMS 1;Mjölkning;06:18;7,78;1;628;;HB;HB;0;;;1,08;1,92;0,00;;0;0;0;;4,33;4,23;0,00;;Mjölktank;;;2,22;2,76;0,00;;3,09;4,69;0,00
2020-11-03 09:19;93;VMS 1;VMS2;Mjölkning;05:46;11,58;2;;;;;0;;0,66;0,84;1,02;0,90;0;0;0;0;4,14;4,21;4,16;4,18;;Mjölktank;;0,96;1,26;1,50;1,38;2,29;2,51;3,35;3,43
2020-11-03 09:26;86;VMS 1;VMS 1;Mjölkning;05:08;9,39;1;194;;;;0;;0,78;0,90;0,96;1,02;435;0;358;0;4,09;4,27;4,23;4,17;;Mjölktank;;1,14;1,26;1,32;1,38;2,38;2,67;2,21;2,13
2020-11-03 09:27;56;VMS 1;VMS2;Mjölkning;05:53;12,82;1;;;;;0;;1,20;1,26;0,96;1,08;0;0;0;0;4,67;4,74;4,97;5,25;;Mjölktank;;1,56;1,98;1,32;1,44;2,57;3,13;3,79;3,33
