Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-15 03:46;61;VMS 1;VMS 1;Mjölkning;07:20;12,11;1;91;;;;0;;1,02;0,84;0,96;0,78;0;0;0;0;4,53;4,54;4,58;4,64;;Mjölktank;;1,44;1,26;1,32;1,14;2,58;2,88;2,47;4,18
2020-11-15 03:51;66;VMS 1;VMS2;Mjölkning;06:04;8,73;1;;;;;0;;0,24;0,96;1,26;1,20;0;0;0;0;4,82;4,37;4,42;4,55;;Mjölktank;;0,42;1,38;1,68;1,62;0,32;2,48;3,35;2,58
2020-11-15 03:56;31;VMS 1;VMS 1;Mjölkning;05:14;11,58;1;371;;;;0;;0,78;0,96;1,80;1,62;0;0;0;0;4,53;4,47;4,24;4,78;;Divert 2;;1,20;1,44;2,52;2,22;0,82;1,85;4,83;4,08
2020-11-15 04:23;88;VMS 1;VMS2;Mjölkning;06:54;12,77;1;;;;;0;;0,84;0,66;0,84;0,84;0;0;0;0;4,28;4,37;4,35;4,35;;Mjölktank;;1,08;0,96;1,26;1,14;2,77;2,83;3,71;3,46
2020-11-15 04:30;94;VMS 1;VMS 1;Mjölkning;05:09;10,69;1;11;;;;0;;1,02;0,96;1,20;1,08;0;0;0;0;4,40;4,54;4,45;4,30;;Mjölktank;;1,44;1,44;1,62;1,56;2,76;2,61;2,62;2,70
2020-11-15 04:33;25;VMS 1;VMS2;Mjölkning;07:22;15,17;1;;;;;0;;1,20;;1,02;1,20;0;;0;0;4,22;;4,35;4,62;;Mjölktank;;1,68;;1,44;1,62;3,64;;5,31;6,22
2020-11-15 04:36;92;VMS 1;VMS 1;Mjölkning;04:27;8,25;1;;;;;0;;0,84;0,90;1,20;0,90;0;0;0;0;5,00;4,81;4,85;4,84;;Mjölktank;;1,14;1,32;1,50;1,32;1,54;1,70;2,66;2,35
2020-11-15 04:41;92;VMS 1;VMS 1;Avvisad;01:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-15 04:41;27;VMS 1;VMS2;Mjölkning;07:36;12,49;1;;;;;0;;0,78;;0,84;0,84;0;;0;0;4,55;;4,62;4,68;;Mjölktank;;1,08;;1,20;1,14;3,80;;4,56;4,13
2020-11-15 04:42;58;VMS 1;VMS 1;Mjölkning;05:47;10,62;1;1174;;;;0;VB;1,44;1,26;0,36;1,44;0;0;0;0;4,93;4,74;5,52;4,64;;Mjölktank;;1,98;1,86;0,96;2,46;3,67;2,58;0,45;3,92
2020-11-15 04:52;91;VMS 1;VMS2;Mjölkning;03:58;6,79;1;;;;;0;;1,20;1,20;0,90;0,96;0;0;0;0;4,49;4,37;4,49;4,54;;Mjölktank;;1,50;1,74;1,26;1,26;1,83;1,68;1,62;1,66
2020-11-15 04:53;77;VMS 1;VMS 1;Mjölkning;06:42;11,29;1;245;;;HB;0;;1,38;1,26;1,56;0,00;0;0;0;0;4,73;4,88;4,57;0,00;;Mjölktank;;1,86;1,92;2,28;0,00;3,55;2,86;4,88;0,00
2020-11-15 05:01;98;VMS 1;VMS 1;Mjölkning;04:02;10,42;1;151;;;;0;;1,14;1,20;1,44;1,56;0;0;0;0;4,47;4,61;4,37;4,38;;Mjölktank;;1,62;1,68;1,92;1,98;2,18;2,05;3,31;2,88
2020-11-15 05:10;34;VMS 1;VMS 1;Mjölkning;04:56;10,07;2;125;HB;;;0;;1,44;1,08;1,38;1,02;0;0;0;0;4,67;4,87;4,77;4,78;;Mjölktank;;2,22;1,62;2,22;1,86;2,73;2,51;2,70;2,13
2020-11-15 05:11;65;VMS 1;VMS2;Mjölkning;08:18;12,55;1;;;;;0;;1,20;1,14;1,50;1,32;0;0;0;0;4,49;4,57;4,62;4,48;;Mjölktank;;1,50;1,62;1,98;1,80;2,78;2,73;3,71;3,33
2020-11-15 05:17;10;VMS 1;VMS 1;Mjölkning;05:26;8,86;1;77;;;;0;;;1,08;1,20;1,14;;0;0;464;;4,13;4,10;4,25;;Mjölktank;;;1,50;1,74;1,62;;2,99;2,13;3,74
2020-11-15 05:23;26;VMS 1;VMS2;Mjölkning;05:32;12,99;1;;;;;0;;1,62;1,44;1,74;;0;0;0;;4,49;4,50;4,55;;;Mjölktank;;2,10;1,92;2,34;;4,59;3,36;5,04;
2020-11-15 05:23;85;VMS 1;VMS 1;Mjölkning;03:53;6,88;1;97;;;;0;;1,32;1,02;1,32;1,20;330;0;0;0;3,86;3,73;4,17;4,05;;Mjölktank;;1,92;1,56;1,86;1,74;1,29;1,18;2,40;2,01
2020-11-15 05:36;86;VMS 1;VMS 1;Mjölkning;04:34;7,72;1;188;;;;0;;0,72;0,84;0,96;0,96;0;0;0;0;3,86;4,07;3,97;4,04;;Mjölktank;;1,14;1,14;1,38;1,56;1,90;2,16;1,88;1,78
2020-11-15 05:42;20;VMS 1;VMS 1;Mjölkning;06:21;11,25;2;68;;;;0;;;1,32;0,96;0,96;;0;0;0;;4,20;4,64;4,38;;Mjölktank;;;1,86;1,50;1,26;;3,61;3,66;3,98
2020-11-15 05:44;43;VMS 1;VMS2;Mjölkning;05:43;10,33;1;;;;;0;;0,78;0,84;0,96;0,96;0;0;0;0;4,15;4,24;4,29;4,48;;Mjölktank;;1,14;1,14;1,32;1,32;1,91;1,91;3,41;3,10
2020-11-15 05:49;89;VMS 1;VMS 1;Mjölkning;07:08;8,51;1;51;;;;0;;0,78;0,90;0,78;0,90;0;0;0;0;4,53;4,74;4,51;4,64;;Mjölktank;;1,14;1,26;1,74;1,32;1,94;1,95;2,36;2,26
2020-11-15 05:50;48;VMS 1;VMS2;Mjölkning;07:23;11,58;1;;;;;0;;0,78;0,90;;0,84;0;0;;0;4,22;4,37;;4,27;;Mjölktank;;1,14;1,20;;1,20;4,36;3,61;;3,61
2020-11-15 05:59;83;VMS 1;VMS2;Avvisad;00:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-15 06:00;21;VMS 1;VMS 1;Mjölkning;05:46;10,34;1;157;;;;0;;0,90;0,96;1,26;0,48;0;0;0;0;4,53;4,47;4,23;4,85;;Mjölktank;;1,38;1,38;1,86;0,96;2,82;2,40;3,73;1,39
2020-11-15 06:06;99;VMS 1;VMS 1;Mjölkning;06:03;9,89;1;308;;;;0;;0,66;0,78;0,90;0,78;0;0;0;0;4,40;4,61;4,51;4,58;;Mjölktank;;1,02;1,20;1,20;1,20;2,52;2,48;2,45;2,44
2020-11-15 06:13;118;VMS 1;VMS2;Mjölkning;08:23;11,84;2;;;;;0;;0,90;0,60;0,90;1,02;0;0;0;0;4,29;4,24;4,35;4,34;;Mjölktank;;1,26;1,02;1,50;1,44;2,43;2,02;3,80;3,59
2020-11-15 06:22;55;VMS 1;VMS 1;Mjölkning;06:35;14,34;1;120;;;;0;;1,08;1,14;0,90;0,90;0;0;0;0;4,20;4,27;4,31;4,24;;Mjölktank;;1,44;1,50;1,20;1,32;3,33;3,44;3,98;3,59
2020-11-15 06:27;11;VMS 1;VMS2;Mjölkning;06:01;10,09;1;;;;;1;VF;0,36;1,26;0,84;1,08;0;0;0;0;5,56;4,64;5,02;4,48;;Divert 2;;0,54;1,68;1,62;1,50;0,79;4,13;1,55;3,62
2020-11-15 06:30;18;VMS 1;VMS 1;Mjölkning;06:51;5,79;1;77;;;;0;;0,66;0,36;0,60;0,24;330;0;0;0;3,86;4,07;4,10;4,37;;Mjölktank;;1,08;0,54;0,90;0,66;2,04;1,33;1,76;0,66
2020-11-15 06:36;102;VMS 1;VMS2;Mjölkning;06:34;3,51;1;;;;;0;;0,54;0,54;0,60;0,60;0;534;0;748;4,95;5,04;5,09;4,88;;Divert 3;;0,84;0,90;0,84;0,90;1,13;1,45;0,48;0,45
2020-11-15 06:37;60;VMS 1;VMS 1;Mjölkning;07:23;13,02;1;94;;;;0;VF;0,78;0,90;0,66;0,66;0;0;0;0;5,81;5,14;4,91;4,91;;Mjölktank;;1,20;1,32;0,90;1,02;3,01;3,45;3,41;3,15
2020-11-15 06:45;75;VMS 1;VMS 1;Mjölkning;06:33;9,95;2;22;;;;0;;0,66;0,66;0,84;0,90;0;0;0;0;4,19;4,34;4,31;4,44;;Mjölktank;;0,96;1,02;1,26;1,38;1,54;1,81;3,26;3,34
2020-11-15 06:50;9;VMS 1;VMS2;Mjölkning;04:53;9,96;2;;;;;0;;0,96;0,96;1,08;1,08;0;0;0;0;4,15;4,31;4,35;4,55;;Mjölktank;;1,26;1,50;1,44;1,56;2,22;2,10;2,74;2,90
2020-11-15 06:54;123;VMS 1;VMS 1;Mjölkning;07:44;18,05;1;8;;;;0;;0,78;0,96;1,26;1,38;0;0;0;0;5,13;5,14;5,25;5,24;;Mjölktank;;1,20;1,26;1,86;1,92;3,16;3,36;6,67;4,86
2020-11-15 06:57;22;VMS 1;VMS2;Mjölkning;06:39;13,35;1;;;;;0;VF;0,60;1,20;1,26;0,24;0;0;0;0;4,62;4,58;4,48;3,54;;Mjölktank;;0,96;1,62;1,68;0,66;2,57;4,98;5,45;0,35
2020-11-15 07:04;1;VMS 1;VMS 1;Mjölkning;08:56;17,60;1;157;;;;0;;1,50;0,90;1,26;1,20;0;0;0;0;5,47;5,18;5,05;5,15;;Mjölktank;;2,04;1,32;1,68;1,68;5,91;2,29;4,78;4,62
2020-11-15 07:06;44;VMS 1;VMS2;Mjölkning;06:05;15,66;1;;;;;0;;0,96;1,14;1,44;1,14;0;0;0;0;4,08;4,37;4,01;4,29;;Mjölktank;;1,26;1,56;1,92;1,68;3,68;3,44;4,29;4,25
2020-11-15 07:14;96;VMS 1;VMS 1;Mjölkning;11:17;14,04;1;;HB;;;0;;0,54;0,66;0,72;0,72;0;0;0;0;4,19;3,87;4,18;4,57;;Mjölktank;;0,96;1,20;1,14;1,14;2,79;2,85;4,92;3,48
2020-11-15 07:14;35;VMS 1;VMS2;Mjölkning;08:54;21,36;1;;;;;0;;1,32;0,90;1,02;1,02;0;0;0;0;4,82;5,31;5,02;4,76;;Mjölktank;;1,68;1,26;1,38;1,50;4,83;3,94;5,44;7,15
2020-11-15 07:26;68;VMS 1;VMS 1;Mjölkning;06:10;16,59;1;31;;;;0;;1,08;1,08;1,38;1,20;428;0;0;0;4,06;4,08;3,91;3,97;;Mjölktank;;1,50;1,56;1,80;1,62;2,60;3,15;5,72;5,12
2020-11-15 07:29;24;VMS 1;VMS2;Mjölkning;08:18;10,79;2;;;;;0;;0,48;0,72;0,72;0,72;0;0;0;0;4,28;4,16;4,35;4,36;;Mjölktank;;0,72;1,14;1,02;1,02;2,50;2,50;3,01;2,78
2020-11-15 07:33;29;VMS 1;VMS 1;Mjölkning;06:19;14,53;1;42;;;;0;;1,26;1,26;;1,08;0;0;;0;4,46;4,61;;4,57;;Mjölktank;;1,74;1,86;;1,50;5,59;4,35;;4,59
2020-11-15 07:39;15;VMS 1;VMS2;Mjölkning;10:34;14,38;2;;;;;0;;0,54;0,90;0,48;0,72;0;0;0;0;4,35;4,50;4,28;4,43;;Mjölktank;;0,84;1,38;0,84;1,26;3,39;3,25;3,80;3,94
2020-11-15 07:40;0;VMS 1;VMS 1;Mjölkning;08:16;9,30;2;182;;;HB;0;;0,72;0,72;0,90;0,00;0;0;0;0;4,53;4,75;4,78;0,00;;Mjölktank;;1,08;1,14;1,32;0,00;3,06;2,48;3,76;0,00
2020-11-15 07:51;12;VMS 1;VMS 1;Mjölkning;05:17;9,54;1;431;;;;1;;0,30;0,78;1,32;1,26;0;0;0;0;5,20;5,01;4,71;4,57;;Mjölktank;;0,72;1,38;1,74;1,80;0,82;1,64;4,04;3,04
2020-11-15 07:53;17;VMS 1;VMS2;Mjölkning;05:17;6,17;2;;;;;0;;1,62;1,50;1,50;1,14;780;839;866;1052;4,28;4,36;4,35;4,43;;Divert 3;;2,34;2,16;2,16;1,56;1,61;1,60;1,48;1,48
2020-11-15 07:57;93;VMS 1;VMS 1;Mjölkning;05:22;9,57;2;291;;;;0;;0,78;0,78;0,90;0,84;0;0;0;0;4,26;4,48;4,38;4,31;;Mjölktank;;1,26;1,08;1,20;1,20;1,91;2,10;2,78;2,78
2020-11-15 08:03;74;VMS 1;VMS 1;Mjölkning;05:24;13,37;2;231;;;;0;;0,90;0,90;1,38;1,56;0;0;0;0;5,13;4,74;4,72;4,64;;Mjölktank;;1,38;1,32;1,98;2,10;1,58;2,78;4,51;4,50
2020-11-15 08:03;71;VMS 1;VMS2;Mjölkning;05:42;8,40;2;;;;;0;;0,66;0,66;0,84;0,84;0;0;0;0;4,08;4,16;4,15;4,42;;Mjölktank;;1,08;1,14;1,20;1,20;1,58;1,55;2,48;2,79
2020-11-15 08:09;13;VMS 1;VMS 1;Mjölkning;08:19;11,24;1;162;;;;0;;0,60;0,66;0,66;0,72;0;0;0;0;4,39;4,47;4,38;4,24;;Mjölktank;;0,96;0,96;1,08;1,08;1,71;1,96;3,91;3,66
2020-11-15 08:12;42;VMS 1;VMS2;Mjölkning;06:27;8,23;2;;;;;0;;1,08;0,90;0,72;0,66;0;331;0;0;4,09;4,10;4,15;4,09;;Mjölktank;;1,50;1,26;1,14;1,08;2,63;1,59;1,66;2,35
2020-11-15 08:18;7;VMS 1;VMS 1;Mjölkning;04:51;9,66;2;128;;;;0;;1,20;1,02;1,56;1,38;0;0;0;0;4,05;4,07;4,11;4,18;;Mjölktank;;1,80;1,62;2,40;2,10;1,93;1,70;2,92;3,11
2020-11-15 08:20;38;VMS 1;VMS2;Mjölkning;06:38;12,39;2;;;;;0;;0,90;;1,08;1,08;0;;0;0;4,09;;4,21;4,29;;Mjölktank;;1,38;;1,44;1,62;2,21;;5,10;5,08
2020-11-15 08:24;69;VMS 1;VMS 1;Mjölkning;04:48;11,23;2;105;;;;0;;1,08;1,14;1,32;1,14;0;0;0;0;3,92;4,07;4,05;3,98;;Mjölktank;;1,44;1,50;1,68;1,62;2,91;2,50;2,78;3,04
2020-11-15 08:30;95;VMS 1;VMS2;Mjölkning;05:08;9,43;2;;;;;0;;0,90;1,02;0,90;0,90;0;0;0;0;3,89;3,89;3,88;3,95;;Mjölktank;;1,32;1,68;1,32;1,38;2,19;2,11;2,44;2,69
2020-11-15 08:32;37;VMS 1;VMS 1;Mjölkning;05:52;15,40;2;40;;;;0;;0,84;0,96;1,32;1,38;0;0;0;0;5,06;5,08;5,18;5,38;;Mjölktank;;1,32;1,26;1,74;1,80;2,28;2,65;5,25;5,22
2020-11-15 08:38;82;VMS 1;VMS2;Mjölkning;06:37;9,55;1;;;;;0;;0,72;0,60;0,72;0,84;0;327;0;0;4,29;4,63;4,35;4,42;;Mjölktank;;1,08;0,96;1,14;1,20;1,96;1,54;3,23;2,82
