Animal Number,Group Name,Date/Time,Previous Area,Time in Area (hh:mm),Device Name,Result,Gate Decision,Milking Interval,Incompletely Milked Teats
59,VMS 1,11/2/2020 11:40:51 PM,Mjolkfalla,00:03,VMS2,Milking 12.12 kg,,07:41,
57,VMS 1,11/2/2020 11:40:50 PM,VMS2,00:09,VMS2,Pass through to Foderbord,,,
42,VMS 1,11/2/2020 11:40:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
82,VMS 1,11/2/2020 11:40:30 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
42,VMS 1,11/2/2020 11:40:18 PM,Grovfoder,01:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
21,VMS 1,11/2/2020 11:39:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
82,VMS 1,11/2/2020 11:39:24 PM,Grovfoder,01:50,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
21,VMS 1,11/2/2020 11:39:15 PM,Grovfoder,03:41,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
59,VMS 1,11/2/2020 11:37:41 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
59,VMS 1,11/2/2020 11:37:13 PM,Grovfoder,01:53,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1,VMS 1,11/2/2020 11:37:03 PM,Koridor till Sorteringsgrind 2,00:03,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
59,VMS 1,11/2/2020 11:36:52 PM,Grovfoder,01:53,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
8,VMS 1,11/2/2020 11:36:47 PM,Mjolkfalla,00:05,VMS 1,Milking 11.79 kg,,13:36,
59,VMS 1,11/2/2020 11:36:34 PM,Grovfoder,01:52,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
87,VMS 1,11/2/2020 11:35:56 PM,VMS 1,00:04,VMS 1,Pass through to Foderbord,,,
1,VMS 1,11/2/2020 11:33:58 PM,Grovfoder,05:29,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1,VMS 1,11/2/2020 11:33:10 PM,Grovfoder,05:29,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
1,VMS 1,11/2/2020 11:32:02 PM,Grovfoder,05:28,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
87,VMS 1,11/2/2020 11:31:20 PM,Mjolkfalla,00:12,VMS 1,Milking 8.01 kg,,14:02,
18,VMS 1,11/2/2020 11:31:09 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
69,VMS 1,11/2/2020 11:31:08 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
8,VMS 1,11/2/2020 11:30:54 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
57,VMS 1,11/2/2020 11:30:50 PM,Mjolkfalla,00:16,VMS2,Milking 7.95 kg,,10:39,
24,VMS 1,11/2/2020 11:30:50 PM,VMS2,00:12,VMS2,Pass through to Foderbord,,,
69,VMS 1,11/2/2020 11:30:46 PM,Grovfoder,00:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
19,VMS 1,11/2/2020 11:29:55 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
8,VMS 1,11/2/2020 11:29:40 PM,Grovfoder,06:24,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
9,VMS 1,11/2/2020 11:29:27 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
19,VMS 1,11/2/2020 11:28:27 PM,Grovfoder,03:52,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
9,VMS 1,11/2/2020 11:27:25 PM,Grovfoder,01:40,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
79,VMS 1,11/2/2020 11:24:34 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
79,VMS 1,11/2/2020 11:24:25 PM,Grovfoder,00:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
70,VMS 1,11/2/2020 11:23:41 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
70,VMS 1,11/2/2020 11:23:29 PM,Grovfoder,00:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
18,VMS 1,11/2/2020 11:22:29 PM,Mjolkfalla,00:06,VMS 1,Milking 9.17 kg,,11:55,
20,VMS 1,11/2/2020 11:22:21 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
93,VMS 1,11/2/2020 11:20:30 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
93,VMS 1,11/2/2020 11:20:16 PM,Grovfoder,01:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
25,VMS 1,11/2/2020 11:19:19 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
87,VMS 1,11/2/2020 11:19:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
25,VMS 1,11/2/2020 11:19:00 PM,Grovfoder,03:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
87,VMS 1,11/2/2020 11:18:51 PM,Grovfoder,01:49,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
24,VMS 1,11/2/2020 11:18:36 PM,Mjolkfalla,00:00,VMS2,Milking 8.82 kg,,05:33,
24,VMS 1,11/2/2020 11:18:20 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
24,VMS 1,11/2/2020 11:18:06 PM,Grovfoder,00:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
103,VMS 1,11/2/2020 11:17:47 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
103,VMS 1,11/2/2020 11:17:24 PM,Grovfoder,00:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
10,VMS 1,11/2/2020 11:17:21 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
10,VMS 1,11/2/2020 11:16:41 PM,Grovfoder,02:50,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
70,VMS 1,11/2/2020 11:16:27 PM,VMS2,00:10,VMS2,Pass through to Foderbord,,,
6,VMS 1,11/2/2020 11:15:57 PM,Grovfoder,03:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
18,VMS 1,11/2/2020 11:15:35 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
18,VMS 1,11/2/2020 11:15:24 PM,Grovfoder,06:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
20,VMS 1,11/2/2020 11:14:48 PM,Mjolkfalla,00:03,VMS 1,Milking 11.69 kg,,04:22,
79,VMS 1,11/2/2020 11:14:47 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
57,VMS 1,11/2/2020 11:14:19 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
57,VMS 1,11/2/2020 11:14:05 PM,Grovfoder,05:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
20,VMS 1,11/2/2020 11:11:10 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
20,VMS 1,11/2/2020 11:10:58 PM,Grovfoder,03:33,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
2,VMS 1,11/2/2020 11:09:48 PM,Grovfoder,00:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
43,VMS 1,11/2/2020 11:08:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
43,VMS 1,11/2/2020 11:07:54 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
79,VMS 1,11/2/2020 11:07:37 PM,Mjolkfalla,00:10,VMS 1,Milking 10.71 kg,,07:34,
2,VMS 1,11/2/2020 11:07:34 PM,VMS 1,00:13,VMS 1,Pass through to Foderbord,,,
22,VMS 1,11/2/2020 11:06:27 PM,Grovfoder,03:08,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
70,VMS 1,11/2/2020 11:06:11 PM,Mjolkfalla,01:14,VMS2,Milking 13.60 kg,,09:43,
43,VMS 1,11/2/2020 11:05:58 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
71,VMS 1,11/2/2020 11:05:21 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
71,VMS 1,11/2/2020 11:05:11 PM,Grovfoder,00:36,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
75,VMS 1,11/2/2020 11:05:09 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
75,VMS 1,11/2/2020 11:04:56 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
75,VMS 1,11/2/2020 11:04:34 PM,Grovfoder,00:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
80,VMS 1,11/2/2020 11:03:40 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
80,VMS 1,11/2/2020 11:03:28 PM,Grovfoder,00:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
56,VMS 1,11/2/2020 11:02:22 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
55,VMS 1,11/2/2020 11:02:14 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
56,VMS 1,11/2/2020 11:02:12 PM,Grovfoder,00:37,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
55,VMS 1,11/2/2020 11:02:03 PM,Grovfoder,00:57,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/2/2020 10:59:50 PM,Mjolkfalla,00:05,VMS2,Milking 10.16 kg,,06:00,
69,VMS 1,11/2/2020 10:59:37 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
14,VMS 1,11/2/2020 10:58:49 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
14,VMS 1,11/2/2020 10:58:13 PM,Grovfoder,02:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
79,VMS 1,11/2/2020 10:57:13 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
79,VMS 1,11/2/2020 10:56:48 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
79,VMS 1,11/2/2020 10:56:12 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
79,VMS 1,11/2/2020 10:56:03 PM,Grovfoder,03:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
77,VMS 1,11/2/2020 10:55:52 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
77,VMS 1,11/2/2020 10:54:48 PM,Grovfoder,00:13,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
86,VMS 1,11/2/2020 10:54:42 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
2,VMS 1,11/2/2020 10:54:24 PM,Mjolkfalla,00:00,VMS 1,Milking 28.64 kg,,15:34,
80,VMS 1,11/2/2020 10:54:23 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
24,VMS 1,11/2/2020 10:54:17 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
43,VMS 1,11/2/2020 10:54:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
86,VMS 1,11/2/2020 10:53:49 PM,Grovfoder,00:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
2,VMS 1,11/2/2020 10:53:37 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
24,VMS 1,11/2/2020 10:53:36 PM,Grovfoder,02:58,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
69,VMS 1,11/2/2020 10:53:20 PM,Mjolkfalla,00:14,VMS2,Milking 14.95 kg,,08:55,
61,VMS 1,11/2/2020 10:53:19 PM,VMS2,00:10,VMS2,Pass through to Foderbord,,,
43,VMS 1,11/2/2020 10:53:02 PM,Grovfoder,01:22,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
2,VMS 1,11/2/2020 10:52:53 PM,Grovfoder,09:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
97,VMS 1,11/2/2020 10:48:15 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
80,VMS 1,11/2/2020 10:47:57 PM,Mjolkfalla,00:14,VMS 1,Milking 9.21 kg,,10:07,
86,VMS 1,11/2/2020 10:47:43 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
97,VMS 1,11/2/2020 10:47:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
97,VMS 1,11/2/2020 10:46:35 PM,Grovfoder,00:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
23,VMS 1,11/2/2020 10:46:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
23,VMS 1,11/2/2020 10:46:19 PM,Grovfoder,00:03,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
39,VMS 1,11/2/2020 10:46:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
85,VMS 1,11/2/2020 10:45:53 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
39,VMS 1,11/2/2020 10:45:47 PM,Grovfoder,02:57,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
85,VMS 1,11/2/2020 10:44:49 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
85,VMS 1,11/2/2020 10:44:37 PM,Grovfoder,00:35,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
66,VMS 1,11/2/2020 10:44:08 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
66,VMS 1,11/2/2020 10:43:57 PM,Grovfoder,00:46,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
61,VMS 1,11/2/2020 10:43:13 PM,Mjolkfalla,00:02,VMS2,Milking 12.52 kg,,09:01,LR
23,VMS 1,11/2/2020 10:43:02 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
64,VMS 1,11/2/2020 10:41:55 PM,Grovfoder,04:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
86,VMS 1,11/2/2020 10:41:32 PM,Mjolkfalla,00:59,VMS 1,Milking 9.62 kg,,10:59,
77,VMS 1,11/2/2020 10:41:31 PM,VMS 1,00:09,VMS 1,Pass through to Foderbord,,,
1,VMS 1,11/2/2020 10:41:23 PM,Grovfoder,04:37,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
61,VMS 1,11/2/2020 10:40:15 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
61,VMS 1,11/2/2020 10:40:04 PM,Grovfoder,01:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
69,VMS 1,11/2/2020 10:39:16 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
69,VMS 1,11/2/2020 10:38:49 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
69,VMS 1,11/2/2020 10:38:40 PM,Grovfoder,01:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
103,VMS 1,11/2/2020 10:37:37 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
11,VMS 1,11/2/2020 10:37:26 PM,Grovfoder,01:53,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
97,VMS 1,11/2/2020 10:37:18 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
103,VMS 1,11/2/2020 10:36:52 PM,Grovfoder,00:17,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
23,VMS 1,11/2/2020 10:36:46 PM,Mjolkfalla,00:04,VMS2,Milking 8.93 kg,,07:24,
75,VMS 1,11/2/2020 10:36:44 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
97,VMS 1,11/2/2020 10:36:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
118,VMS 1,11/2/2020 10:35:56 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
