Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-02 04:53;27;VMS 1;VMS2;Mjölkning;08:46;13,55;1;102;;;;0;;0,78;;0,84;0,84;0;;0;0;4,67;;4,62;4,71;;Mjölktank;;1,20;;1,32;1,20;4,03;;5,00;4,52
2020-11-02 04:53;5;VMS 1;VMS 1;Mjölkning;08:23;8,63;2;220;VF;;;0;;0,60;0,72;0,54;0,60;0;0;0;0;4,55;4,57;4,65;4,98;;Mjölktank;;1,20;1,02;0,96;1,02;1,63;2,44;2,73;1,83
2020-11-02 05:02;118;VMS 1;VMS 1;Mjölkning;08:00;16,92;1;200;;;;0;;0,84;0,72;0,90;0,96;0;0;0;0;4,82;4,84;4,79;4,64;;Mjölktank;;1,20;1,20;1,32;1,38;3,64;2,78;5,29;5,21
2020-11-02 05:02;24;VMS 1;VMS2;Mjölkning;06:44;10,03;1;111;;;;0;;0,60;0,96;0,78;0,90;342;490;423;514;4,47;4,56;4,42;4,44;;Mjölktank;;1,08;1,32;1,26;1,26;2,13;2,54;2,55;2,81
2020-11-02 05:10;74;VMS 1;VMS2;Mjölkning;04:59;10,88;1;42;;;;0;;0,66;0,90;1,38;1,38;0;0;0;0;4,67;4,36;4,42;4,38;;Mjölktank;;1,02;1,32;2,16;2,10;1,35;2,32;3,78;3,43
2020-11-02 05:11;92;VMS 1;VMS 1;Mjölkning;04:57;10,48;1;;;;;0;;0,90;0,84;1,14;1,02;0;0;0;0;4,42;4,31;4,25;4,37;;Mjölktank;;1,62;1,20;1,44;1,32;2,04;2,05;3,24;3,15
2020-11-02 05:17;28;VMS 1;VMS2;Mjölkning;10:57;11,87;1;60;;;;0;;0,60;0,54;0,48;0,54;0;0;0;0;4,26;4,29;4,22;4,24;;Mjölktank;;0,96;0,96;0,90;0,90;2,79;2,91;3,21;2,96
2020-11-02 05:17;94;VMS 1;VMS 1;Mjölkning;04:20;8,29;1;20;;;;0;;0,96;1,08;1,02;1,02;0;0;0;0;4,49;4,58;4,52;4,37;;Mjölktank;;1,50;1,38;1,38;1,62;2,17;2,01;2,05;2,06
2020-11-02 05:24;0;VMS 1;VMS 1;Mjölkning;10:30;11,93;1;168;;;HB;0;;0,66;0,78;0,72;0,00;0;0;0;0;4,42;4,98;4,79;0,00;;Mjölktank;;0,96;1,08;1,14;0,00;3,99;3,29;4,65;0,00
2020-11-02 05:28;65;VMS 1;VMS2;Mjölkning;08:08;14,89;1;54;;;;0;;1,14;1,08;1,38;1,38;0;0;0;0;4,26;4,36;4,35;4,38;;Mjölktank;;1,38;1,38;1,80;1,92;3,28;3,24;4,30;4,07
2020-11-02 05:37;1;VMS 1;VMS 1;Mjölkning;06:51;12,64;1;317;;;;0;;1,26;0,84;1,14;0,66;0;0;0;0;5,36;5,04;5,06;4,78;;Mjölktank;;1,74;1,38;1,62;1,14;4,38;3,42;3,33;1,51
2020-11-02 05:37;83;VMS 1;VMS2;Mjölkning;05:54;7,20;1;22;;;;0;;1,02;1,02;1,02;1,08;0;0;0;0;4,60;4,89;4,69;4,85;;Mjölktank;;1,32;1,38;1,44;1,56;1,97;1,80;1,90;1,53
2020-11-02 05:44;16;VMS 1;VMS2;Mjölkning;06:11;10,61;1;22;;;;0;;1,26;0,36;1,38;0,90;0;0;323;408;4,94;4,49;4,62;4,51;;Mjölktank;;1,62;0,66;1,92;1,44;2,91;0,45;3,83;3,42
2020-11-02 05:47;58;VMS 1;VMS 1;Mjölkning;05:41;16,06;1;820;;;;0;VB;1,74;1,32;0,48;1,74;0;0;0;0;5,42;5,11;5,86;4,98;;Divert 1;;2,22;1,86;1,02;2,28;5,30;3,87;0,70;6,19
2020-11-02 05:56;128;VMS 1;VMS 1;Mjölkning;09:19;3,85;1;;;;HF;1;;0,72;0,00;0,36;0,24;4952;0;777;1065;5,22;0,00;5,92;5,59;;Divert 3;;1,26;0,00;0,60;0,66;1,89;0,00;1,18;0,78
2020-11-02 05:57;9;VMS 1;VMS2;Mjölkning;05:29;13,14;2;42;;;;0;;1,08;0,96;1,14;1,08;0;0;0;0;4,60;4,63;4,62;4,71;;Mjölktank;;1,44;1,26;1,50;1,50;3,02;2,76;3,46;3,90
2020-11-02 06:32;6;VMS 1;VMS2;Mjölkning;07:25;20,14;1;111;;;;1;HB;1,02;1,08;1,14;1,14;0;0;0;0;4,06;4,02;4,09;4,91;;Mjölktank;;1,44;1,68;1,62;1,62;5,69;5,48;4,56;4,41
2020-11-02 06:39;22;VMS 1;VMS 1;Mjölkning;06:54;10,00;1;;;;HB;0;;0,42;1,02;1,26;0,12;0;0;0;0;4,42;4,59;4,77;0,00;;Mjölktank;;0,66;1,50;1,56;0,30;1,25;3,64;5,06;0,05
2020-11-02 06:41;10;VMS 1;VMS2;Mjölkning;08:56;10,68;1;182;HB;HB;;0;;;1,32;1,38;1,20;;0;0;302;;4,23;4,29;4,17;;Mjölktank;;;2,04;1,80;1,86;;4,31;4,50;1,87
2020-11-02 06:47;47;VMS 1;VMS 1;Mjölkning;06:57;11,60;2;;;;;0;;1,02;;0,90;1,02;0;;0;0;4,42;;4,23;4,25;;Mjölktank;;1,38;;1,26;1,44;2,62;;4,60;4,38
2020-11-02 06:59;39;VMS 1;VMS2;Mjölkning;06:47;8,29;1;831;;;;0;;0,36;0,66;0,90;0,66;0;0;0;0;3,93;4,36;4,16;4,17;;Mjölktank;;0,60;1,14;1,32;0,96;0,49;1,46;3,42;2,92
2020-11-02 07:02;103;VMS 1;VMS 1;Mjölkning;06:40;8,06;2;74;;;;0;;0,72;0,54;0,66;0,60;0;0;0;0;4,22;4,11;4,23;4,11;;Mjölktank;;1,02;0,78;0,96;1,08;1,81;2,09;2,00;2,16
2020-11-02 07:06;71;VMS 1;VMS2;Mjölkning;04:49;8,49;2;357;;;;0;;0,72;0,72;1,02;0,90;0;0;0;0;4,40;4,49;4,56;4,57;;Mjölktank;;1,14;1,26;1,44;1,26;1,55;1,78;2,43;2,73
2020-11-02 07:09;2;VMS 1;VMS 1;Mjölkning;10:06;22,12;1;105;;;;0;;0,84;0,90;1,08;1,08;0;0;0;0;4,96;4,78;4,90;4,85;;Mjölktank;;1,14;1,20;1,62;1,62;4,38;4,69;7,90;5,15
2020-11-02 07:12;26;VMS 1;VMS2;Mjölkning;05:37;15,97;1;85;;;;0;;1,62;1,44;1,80;;0;0;0;;4,67;4,83;4,62;;;Mjölktank;;2,22;2,10;2,40;;5,79;3,97;6,21;
2020-11-02 07:19;55;VMS 1;VMS2;Mjölkning;07:45;12,00;2;48;;;;0;;1,02;1,08;0,84;0,96;0;0;0;0;4,20;4,29;4,29;4,24;;Mjölktank;;1,50;1,44;1,14;1,26;2,76;2,89;3,40;2,95
2020-11-02 07:20;91;VMS 1;VMS 1;Mjölkning;04:04;7,53;2;125;;;;0;;1,20;1,26;0,90;1,02;0;0;0;0;4,42;4,52;4,37;4,45;;Mjölktank;;1,62;1,74;1,26;1,38;1,94;1,91;1,78;1,90
2020-11-02 07:28;96;VMS 1;VMS 1;Mjölkning;19:12;1,74;1;;;HF,VB,HB;HF,VB,HB;0;;0,36;0,00;0,00;0,00;0;0;0;0;4,15;0,00;0,00;0,00;;Mjölktank;;0,72;0,00;0,00;0,00;1,74;0,00;0,00;0,00
2020-11-02 07:28;34;VMS 1;VMS2;Mjölkning;04:42;9,35;2;;;;;0;;1,26;1,26;1,32;1,02;0;0;0;0;4,54;4,62;4,62;4,64;;Mjölktank;;2,04;1,86;1,92;1,68;2,46;2,60;2,61;1,68
2020-11-02 07:41;10;VMS 1;VMS2;Mjölkning;12:11;1,48;2;;;HB;HF;0;;;0,00;0,72;0,78;;0;421;0;;0,00;4,16;4,10;;Mjölktank;;;0,00;1,20;1,92;;0,00;0,49;0,99
2020-11-02 07:48;179;VMS 1;VMS 1;Mjölkning;06:04;6,62;1;780;HB;HB;;1;;0,48;0,84;0,48;0,66;0;0;0;0;6,03;5,72;6,18;5,05;;Mjölktank;;0,78;1,20;0,78;1,14;1,55;1,84;1,73;1,50
2020-11-02 07:54;56;VMS 1;VMS2;Mjölkning;04:43;8,01;2;88;VB,HB;;;0;;0,84;1,14;0,84;0,96;0;0;0;0;4,67;4,55;4,83;4,98;;Mjölktank;;1,32;1,80;1,14;1,50;1,47;2,03;2,23;2,28
2020-11-02 07:56;99;VMS 1;VMS 1;Mjölkning;04:59;7,66;2;825;;;;0;;0,72;0,78;0,72;0,78;0;0;0;0;4,29;4,38;4,36;4,46;;Mjölktank;;0,96;1,32;1,08;1,26;1,99;1,95;1,82;1,90
2020-11-02 07:59;52;VMS 1;VMS2;Mjölkning;05:34;8,38;2;100;;;;0;;1,08;1,50;1,56;1,38;0;0;0;0;4,20;4,29;4,49;4,37;;Mjölktank;;1,80;2,28;2,40;1,86;2,07;2,01;2,46;1,84
2020-11-02 08:03;98;VMS 1;VMS 1;Mjölkning;04:10;10,87;1;162;;;;0;;1,26;1,20;1,44;1,50;0;0;0;0;4,82;4,85;4,63;4,86;;Mjölktank;;1,68;1,74;1,98;2,10;2,33;2,41;2,98;3,15
2020-11-02 08:06;31;VMS 1;VMS2;Utsläppt omjölkad;10:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-02 08:13;35;VMS 1;VMS 1;Mjölkning;05:58;10,17;2;240;;;;0;;1,20;0,78;0,84;0,96;0;0;0;0;4,89;5,25;4,90;4,79;;Mjölktank;;1,62;1,02;1,20;1,32;2,35;1,81;2,91;3,10
2020-11-02 08:19;96;VMS 1;VMS2;Mjölkning;18:14;1,08;2;;HF;HF,VB,HB;VB,HB;0;;0,30;0,60;0,00;0,00;0;0;0;0;3,47;3,89;0,00;0,00;;Mjölktank;;0,42;1,38;0,00;0,00;0,44;0,64;0,00;0,00
2020-11-02 08:20;37;VMS 1;VMS 1;Mjölkning;05:11;13,82;2;240;;;;0;;0,90;0,96;1,44;1,44;0;0;0;0;4,89;4,98;4,83;5,13;;Mjölktank;;1,32;1,26;1,92;1,98;1,93;2,32;4,68;4,89
2020-11-02 08:26;42;VMS 1;VMS 1;Mjölkning;04:42;7,37;2;77;;;;0;;1,14;1,02;0,84;0,72;755;386;473;449;4,56;4,58;4,57;4,46;;Mjölktank;;1,56;1,44;1,14;1,08;2,05;1,86;1,38;2,08
2020-11-02 08:33;20;VMS 1;VMS 1;Mjölkning;08:41;18,19;2;237;;;;0;;;1,20;1,14;1,08;;0;0;0;;4,64;5,04;4,79;;Mjölktank;;;1,62;1,50;1,44;;5,71;4,96;7,52
2020-11-02 08:43;84;VMS 1;VMS 1;Mjölkning;05:48;6,27;1;145;;;;0;;1,20;1,02;1,08;;0;0;0;;4,43;4,38;4,50;;;Mjölktank;;1,56;1,56;1,44;;1,95;2,74;1,58;
2020-11-02 08:45;13;VMS 1;VMS2;Mjölkning;11:07;17,01;1;205;;;;0;;0,54;0,42;0,72;0,72;0;0;0;0;4,41;4,29;4,48;4,30;;Mjölktank;;0,90;0,72;1,14;1,08;2,47;2,55;5,83;6,16
2020-11-02 08:53;179;VMS 1;VMS 1;Mjölkning;08:59;3,03;2;;;;;1;VB,HB;0,24;0,36;0,36;0,60;0;0;0;0;4,29;3,98;5,70;6,13;;Mjölktank;;0,66;0,78;0,54;1,02;0,32;0,42;0,32;1,97
2020-11-02 08:57;54;VMS 1;VMS2;Mjölkning;05:56;11,64;2;151;;;;0;;0,90;0,66;1,20;1,14;0;0;0;0;4,55;4,43;4,48;4,37;;Mjölktank;;1,32;1,20;1,74;1,80;2,29;2,07;3,50;3,78
2020-11-02 09:03;46;VMS 1;VMS 1;Mjölkning;04:29;3,54;1;;;;;0;;0,54;0,84;1,44;0,36;400;0;0;0;4,96;4,59;4,75;4,30;;Mjölktank;;0,84;1,14;1,80;0,78;0,33;0,72;2,14;0,35
2020-11-02 09:04;77;VMS 1;VMS2;Mjölkning;07:38;5,40;2;31;VF;VB,HB;HB;0;;1,44;1,08;0,96;0,00;0;0;0;0;4,48;4,43;4,41;0,00;;Mjölktank;;2,22;1,68;1,74;0,00;2,12;2,21;1,07;0,00
2020-11-02 09:08;68;VMS 1;VMS 1;Mjölkning;10:42;20,07;1;91;;;;0;;1,14;1,26;1,26;1,32;346;0;0;0;4,30;4,39;4,15;4,11;;Mjölktank;;1,68;1,80;1,68;1,74;3,42;3,89;6,61;6,15
2020-11-02 09:13;62;VMS 1;VMS2;Mjölkning;07:27;10,39;1;17;;;;0;;;1,14;1,86;1,68;;0;0;0;;4,36;4,28;4,10;;Mjölktank;;;1,86;2,58;2,34;;2,90;3,70;3,79
2020-11-02 09:19;44;VMS 1;VMS 1;Mjölkning;05:44;13,88;2;20;;;;0;;1,08;1,02;1,32;1,14;0;0;0;0;4,03;4,32;4,08;4,24;;Mjölktank;;1,50;1,38;1,74;1,56;3,47;3,27;3,36;3,78
2020-11-02 09:21;66;VMS 1;VMS2;Mjölkning;08:25;18,08;1;17;;;;1;VF;0,30;1,08;1,20;1,38;0;0;0;0;5,48;4,69;4,75;4,64;;Mjölktank;;0,48;1,38;1,62;1,86;0,71;5,29;6,74;5,34
2020-11-02 09:25;87;VMS 1;VMS 1;Mjölkning;03:24;6,48;1;51;;;;0;;1,86;1,56;1,50;1,20;0;0;0;0;4,37;4,32;4,28;4,51;;Mjölktank;;2,34;2,10;1,98;1,92;1,64;1,95;1,75;1,14
2020-11-02 09:29;0;VMS 1;VMS 1;Mjölkning;08:29;10,50;2;194;;;;0;;0,72;0,60;0,84;0,36;0;0;0;0;4,57;4,86;4,69;4,78;;Mjölktank;;1,08;0,90;1,20;0,66;2,93;2,61;3,54;1,42
2020-11-02 09:30;79;VMS 1;VMS2;Mjölkning;05:43;9,61;2;154;HB;;;0;;1,14;1,20;1,14;1,26;0;0;0;0;4,47;4,48;4,51;4,50;;Mjölktank;;1,44;1,56;1,86;1,98;2,27;2,29;2,57;2,48
