Animal Number,Group Name,Date/Time,Previous Area,Time in Area (hh:mm),Device Name,Result,Gate Decision,Milking Interval,Incompletely Milked Teats
20,VMS 1,11/2/2020 12:03:17 AM,VMS2,00:08,VMS2,Pass through to Foderbord,,,
94,VMS 1,11/2/2020 12:02:26 AM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
21,VMS 1,11/1/2020 11:59:07 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
21,VMS 1,11/1/2020 11:58:54 PM,Grovfoder,03:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
94,VMS 1,11/1/2020 11:56:08 PM,Mjolkfalla,00:45,VMS 1,Milking 9.10 kg,,05:54,
179,VMS 1,11/1/2020 11:56:00 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
0,VMS 1,11/1/2020 11:55:15 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
0,VMS 1,11/1/2020 11:54:57 PM,Grovfoder,00:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
20,VMS 1,11/1/2020 11:54:28 PM,Mjolkfalla,00:19,VMS2,Milking 17.25 kg,,08:41,
46,VMS 1,11/1/2020 11:54:16 PM,VMS2,00:08,VMS2,Pass through to Foderbord,,,
57,VMS 1,11/1/2020 11:53:04 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
57,VMS 1,11/1/2020 11:51:57 PM,Grovfoder,02:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
59,VMS 1,11/1/2020 11:49:29 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
59,VMS 1,11/1/2020 11:49:17 PM,Grovfoder,02:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
179,VMS 1,11/1/2020 11:48:18 PM,Mjolkfalla,00:23,VMS 1,Milking 9.66 kg,,09:11,
0,VMS 1,11/1/2020 11:47:53 PM,VMS 1,00:09,VMS 1,Pass through to Foderbord,,,
128,VMS 1,11/1/2020 11:47:36 PM,Grovfoder,00:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
88,VMS 1,11/1/2020 11:47:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
88,VMS 1,11/1/2020 11:47:15 PM,Grovfoder,00:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/1/2020 11:45:18 PM,Mjolkfalla,00:05,VMS2,Milking 0.00 kg,,00:07,
178,VMS 1,11/1/2020 11:45:17 PM,VMS2,00:08,VMS2,Pass through to Foderbord,,,
24,VMS 1,11/1/2020 11:41:56 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
24,VMS 1,11/1/2020 11:41:37 PM,Grovfoder,00:29,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
98,VMS 1,11/1/2020 11:40:19 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
98,VMS 1,11/1/2020 11:40:05 PM,Grovfoder,00:29,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/1/2020 11:39:51 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
46,VMS 1,11/1/2020 11:39:42 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
97,VMS 1,11/1/2020 11:39:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
95,VMS 1,11/1/2020 11:38:58 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
97,VMS 1,11/1/2020 11:38:58 PM,Grovfoder,02:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
0,VMS 1,11/1/2020 11:38:48 PM,Mjolkfalla,00:15,VMS 1,Milking 10.38 kg,,04:44,
95,VMS 1,11/1/2020 11:38:45 PM,Grovfoder,00:25,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/1/2020 11:38:36 PM,VMS 1,00:12,VMS 1,Pass through to Foderbord,,,
6,VMS 1,11/1/2020 11:38:21 PM,Grovfoder,04:36,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
178,VMS 1,11/1/2020 11:36:50 PM,Mjolkfalla,00:19,VMS2,Milking 12.30 kg,,07:42,
88,VMS 1,11/1/2020 11:36:50 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
85,VMS 1,11/1/2020 11:36:49 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
85,VMS 1,11/1/2020 11:36:36 PM,Grovfoder,00:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
9,VMS 1,11/1/2020 11:35:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
9,VMS 1,11/1/2020 11:35:06 PM,Grovfoder,02:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
20,VMS 1,11/1/2020 11:34:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
20,VMS 1,11/1/2020 11:34:28 PM,Grovfoder,05:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
128,VMS 1,11/1/2020 11:31:20 PM,Grovfoder,01:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
36,VMS 1,11/1/2020 11:31:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
38,VMS 1,11/1/2020 11:31:01 PM,Grovfoder,00:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
36,VMS 1,11/1/2020 11:30:42 PM,Grovfoder,00:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
88,VMS 1,11/1/2020 11:29:57 PM,Mjolkfalla,00:15,VMS2,Milking 11.17 kg,,11:15,
36,VMS 1,11/1/2020 11:29:56 PM,VMS2,00:13,VMS2,Pass through to Foderbord,,,
19,VMS 1,11/1/2020 11:27:40 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
19,VMS 1,11/1/2020 11:27:25 PM,Grovfoder,00:58,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
78,VMS 1,11/1/2020 11:26:17 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
46,VMS 1,11/1/2020 11:25:40 PM,Mjolkfalla,00:02,VMS 1,Milking 2.91 kg,,08:09,LR
85,VMS 1,11/1/2020 11:25:40 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
91,VMS 1,11/1/2020 11:25:39 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
78,VMS 1,11/1/2020 11:25:29 PM,Grovfoder,01:48,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
179,VMS 1,11/1/2020 11:24:25 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
91,VMS 1,11/1/2020 11:24:24 PM,Grovfoder,04:21,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
0,VMS 1,11/1/2020 11:23:39 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
179,VMS 1,11/1/2020 11:23:36 PM,Grovfoder,07:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
0,VMS 1,11/1/2020 11:23:05 PM,Grovfoder,00:59,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/1/2020 11:23:00 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
46,VMS 1,11/1/2020 11:22:47 PM,Grovfoder,01:46,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
23,VMS 1,11/1/2020 11:21:24 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
23,VMS 1,11/1/2020 11:21:11 PM,Grovfoder,00:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
39,VMS 1,11/1/2020 11:20:46 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
39,VMS 1,11/1/2020 11:20:31 PM,Grovfoder,00:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
93,VMS 1,11/1/2020 11:20:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
93,VMS 1,11/1/2020 11:19:57 PM,Grovfoder,00:56,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1,VMS 1,11/1/2020 11:19:31 PM,Grovfoder,00:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
85,VMS 1,11/1/2020 11:18:52 PM,Mjolkfalla,00:07,VMS 1,Milking 8.46 kg,,10:09,
1,VMS 1,11/1/2020 11:18:50 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
178,VMS 1,11/1/2020 11:17:13 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
178,VMS 1,11/1/2020 11:16:41 PM,Grovfoder,02:38,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
62,VMS 1,11/1/2020 11:16:34 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
62,VMS 1,11/1/2020 11:16:12 PM,Grovfoder,00:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
36,VMS 1,11/1/2020 11:16:05 PM,Mjolkfalla,00:04,VMS2,Milking 10.11 kg,,06:54,
38,VMS 1,11/1/2020 11:15:42 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
66,VMS 1,11/1/2020 11:15:21 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
66,VMS 1,11/1/2020 11:15:15 PM,Grovfoder,00:22,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
88,VMS 1,11/1/2020 11:14:56 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
88,VMS 1,11/1/2020 11:13:56 PM,Grovfoder,06:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
95,VMS 1,11/1/2020 11:12:48 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
96,VMS 1,11/1/2020 11:12:40 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
95,VMS 1,11/1/2020 11:12:34 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
96,VMS 1,11/1/2020 11:12:24 PM,Grovfoder,01:34,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
24,VMS 1,11/1/2020 11:12:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
85,VMS 1,11/1/2020 11:11:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
82,VMS 1,11/1/2020 11:11:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
24,VMS 1,11/1/2020 11:11:28 PM,Grovfoder,00:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
36,VMS 1,11/1/2020 11:11:19 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
85,VMS 1,11/1/2020 11:11:18 PM,Grovfoder,01:48,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
82,VMS 1,11/1/2020 11:11:04 PM,Grovfoder,03:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/1/2020 11:11:00 PM,Koridor till Sorteringsgrind 2,00:05,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1,VMS 1,11/1/2020 11:10:54 PM,Mjolkfalla,00:31,VMS 1,Milking 16.42 kg,,08:25,
36,VMS 1,11/1/2020 11:10:54 PM,Grovfoder,06:03,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
95,VMS 1,11/1/2020 11:10:53 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
98,VMS 1,11/1/2020 11:10:49 PM,Koridor till Sorteringsgrind 2,00:07,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
94,VMS 1,11/1/2020 11:10:36 PM,Koridor till Sorteringsgrind 2,00:08,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
77,VMS 1,11/1/2020 11:10:24 PM,Koridor till Sorteringsgrind 2,00:08,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
92,VMS 1,11/1/2020 11:10:17 PM,Koridor till Sorteringsgrind 2,00:09,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
38,VMS 1,11/1/2020 11:09:12 PM,Mjolkfalla,00:10,VMS2,Milking 10.70 kg,,05:34,
24,VMS 1,11/1/2020 11:09:02 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
92,VMS 1,11/1/2020 11:05:07 PM,Koridor till Sorteringsgrind 2,00:04,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
43,VMS 1,11/1/2020 11:05:03 PM,Grovfoder,00:03,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
92,VMS 1,11/1/2020 11:03:56 PM,Koridor till Sorteringsgrind 2,00:03,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:03:47 PM,Koridor till Sorteringsgrind 2,00:03,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
98,VMS 1,11/1/2020 11:03:36 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
92,VMS 1,11/1/2020 11:03:33 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:03:03 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:02:45 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:02:29 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
94,VMS 1,11/1/2020 11:02:23 PM,Grovfoder,01:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
24,VMS 1,11/1/2020 11:02:18 PM,Mjolkfalla,00:28,VMS2,Milking 10.13 kg,,06:56,
98,VMS 1,11/1/2020 11:02:17 PM,VMS2,00:08,VMS2,Pass through to Foderbord,,,
95,VMS 1,11/1/2020 11:02:15 PM,Mjolkfalla,00:33,VMS 1,Milking 9.33 kg,,05:14,
92,VMS 1,11/1/2020 11:02:04 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
77,VMS 1,11/1/2020 11:01:58 PM,Grovfoder,02:34,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/1/2020 11:01:56 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
92,VMS 1,11/1/2020 11:01:17 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:01:10 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:01:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:00:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
92,VMS 1,11/1/2020 11:00:37 PM,Grovfoder,00:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
38,VMS 1,11/1/2020 10:59:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
38,VMS 1,11/1/2020 10:58:51 PM,Grovfoder,00:36,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
80,VMS 1,11/1/2020 10:56:46 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
80,VMS 1,11/1/2020 10:56:34 PM,Grovfoder,06:03,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
13,VMS 1,11/1/2020 10:56:29 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
13,VMS 1,11/1/2020 10:56:18 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/1/2020 10:54:45 PM,Mjolkfalla,00:08,VMS 1,Milking 12.94 kg,,07:49,
13,VMS 1,11/1/2020 10:54:30 PM,VMS 1,00:09,VMS 1,Pass through to Foderbord,,,
28,VMS 1,11/1/2020 10:54:07 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
87,VMS 1,11/1/2020 10:53:51 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
28,VMS 1,11/1/2020 10:53:47 PM,Grovfoder,02:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
87,VMS 1,11/1/2020 10:53:38 PM,Grovfoder,00:49,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
98,VMS 1,11/1/2020 10:53:17 PM,Mjolkfalla,00:01,VMS2,Milking 10.92 kg,,08:54,
66,VMS 1,11/1/2020 10:53:05 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
98,VMS 1,11/1/2020 10:51:58 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
98,VMS 1,11/1/2020 10:51:45 PM,Grovfoder,02:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
100,VMS 1,11/1/2020 10:50:34 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
100,VMS 1,11/1/2020 10:50:19 PM,Grovfoder,01:53,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
84,VMS 1,11/1/2020 10:49:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
84,VMS 1,11/1/2020 10:49:23 PM,Grovfoder,00:44,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
23,VMS 1,11/1/2020 10:49:09 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
23,VMS 1,11/1/2020 10:48:57 PM,Grovfoder,02:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
74,VMS 1,11/1/2020 10:46:52 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
43,VMS 1,11/1/2020 10:46:40 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
41,VMS 1,11/1/2020 10:46:17 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
74,VMS 1,11/1/2020 10:46:01 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
66,VMS 1,11/1/2020 10:45:50 PM,Mjolkfalla,00:09,VMS2,Milking 11.33 kg,,06:24,
15,VMS 1,11/1/2020 10:45:49 PM,VMS2,00:12,VMS2,Pass through to Foderbord,,,
43,VMS 1,11/1/2020 10:45:24 PM,Grovfoder,03:58,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
13,VMS 1,11/1/2020 10:44:50 PM,Mjolkfalla,00:04,VMS 1,Milking 2.76 kg,,00:56,
74,VMS 1,11/1/2020 10:44:49 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
41,VMS 1,11/1/2020 10:44:05 PM,Grovfoder,12:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
69,VMS 1,11/1/2020 10:41:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
69,VMS 1,11/1/2020 10:41:24 PM,Grovfoder,02:10,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
68,VMS 1,11/1/2020 10:40:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
47,VMS 1,11/1/2020 10:40:26 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
13,VMS 1,11/1/2020 10:40:09 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
68,VMS 1,11/1/2020 10:39:45 PM,Grovfoder,00:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1,VMS 1,11/1/2020 10:39:35 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
47,VMS 1,11/1/2020 10:39:22 PM,Grovfoder,01:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
13,VMS 1,11/1/2020 10:38:23 PM,Grovfoder,00:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
74,VMS 1,11/1/2020 10:37:42 PM,Mjolkfalla,00:18,VMS 1,Milking 9.96 kg,,05:25,
39,VMS 1,11/1/2020 10:37:34 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
1,VMS 1,11/1/2020 10:36:43 PM,Grovfoder,03:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
66,VMS 1,11/1/2020 10:36:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
66,VMS 1,11/1/2020 10:36:24 PM,Grovfoder,01:36,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
11,VMS 1,11/1/2020 10:35:18 PM,Grovfoder,00:58,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
