Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-01 04:35;1343;VMS 1;VMS 1;Mjölkning;05:15;12,12;1;8;;;;0;;1,08;1,20;1,20;1,20;0;0;0;0;4,70;4,73;4,55;4,38;;Mjölktank;;1,56;1,62;1,62;1,74;3,23;2,91;2,96;3,02
2020-11-01 04:38;1295;VMS 1;VMS2;Mjölkning;04:56;11,06;1;;;;;0;;1,08;1,08;1,20;1,14;0;0;0;0;3,67;3,89;3,75;3,76;;Mjölktank;;1,44;1,44;1,50;1,68;3,02;2,50;2,61;2,93
2020-11-01 04:42;1352;VMS 1;VMS 1;Mjölkning;05:28;9,41;1;51;;;;0;;0,72;0,84;0,78;0,90;0;0;0;0;4,37;4,46;4,21;4,45;;Mjölktank;;1,14;1,20;1,02;1,32;2,42;2,30;2,31;2,38
2020-11-01 04:44;1307;VMS 1;VMS2;Mjölkning;05:07;11,83;1;;;;;0;;1,02;1,14;0,96;0,96;0;0;0;0;4,07;4,02;4,15;4,03;;Mjölktank;;1,26;1,56;1,50;1,38;2,86;3,45;2,97;2,55
2020-11-01 04:48;1252;VMS 1;VMS 1;Mjölkning;06:45;10,36;1;165;;;;0;;0,90;;0,84;0,96;0;;0;0;4,43;;4,22;4,24;;Mjölktank;;1,38;;1,32;1,26;2,53;;4,06;3,77
2020-11-01 04:50;1276;VMS 1;VMS2;Mjölkning;10:19;9,18;1;;;VB;VB;0;;0,90;0,90;0,00;0,72;0;0;0;0;4,27;4,36;0,00;4,23;;Mjölktank;;1,20;1,26;0,00;1,14;2,59;2,96;0,00;3,63
2020-11-01 04:56;1170;VMS 1;VMS 1;Mjölkning;04:43;13,37;1;157;;;;0;;1,26;1,14;1,62;1,74;0;0;0;0;4,57;4,52;4,49;4,65;;Mjölktank;;1,86;1,74;2,34;2,22;2,68;2,40;3,90;4,39
2020-11-01 05:01;1236;VMS 1;VMS2;Mjölkning;07:24;11,83;1;;;;;0;;0,96;;0,96;1,20;0;;0;0;4,07;;4,22;4,10;;Mjölktank;;1,32;;1,26;1,62;2,39;;4,95;4,49
2020-11-01 05:02;1241;VMS 1;VMS 1;Mjölkning;05:11;6,04;1;91;;;;0;;0,78;0,60;0,54;0,60;746;379;461;351;4,30;4,32;4,42;4,31;;Mjölktank;;1,26;1,02;1,14;1,02;1,72;1,41;1,54;1,37
2020-11-01 05:08;1357;VMS 1;VMS 1;Mjölkning;07:46;8,70;1;45;;;;0;;0,60;0,60;0,66;0,60;0;0;0;0;4,37;4,32;4,35;4,24;;Mjölktank;;1,02;0,90;0,96;0,96;1,96;2,21;2,16;2,37
2020-11-01 05:09;1275;VMS 1;VMS2;Mjölkning;09:01;18,40;1;;;;;0;;0,84;0,84;0,66;0,72;0;0;0;0;5,28;5,16;5,09;5,11;;Mjölktank;;1,26;1,20;1,02;1,02;4,58;4,69;4,59;4,54
2020-11-01 05:19;1283;VMS 1;VMS2;Mjölkning;06:56;8,44;1;;;;;0;;0,96;1,08;;1,08;0;0;;0;4,68;4,69;;4,77;;Mjölktank;;1,26;1,68;;1,50;2,51;2,90;;3,03
2020-11-01 05:31;1224;VMS 1;VMS 1;Mjölkning;06:26;4,75;2;240;VF;;;0;HB;0,84;0,60;0,60;1,14;0;0;0;0;4,36;4,02;3,95;5,05;;Mjölktank;;1,44;1,02;0,96;1,92;0,34;0,38;0,80;3,23
2020-11-01 05:33;1138;VMS 1;VMS2;Mjölkning;09:15;11,62;1;;;;;0;;0,66;0,78;0,72;0,84;0;0;0;0;4,74;4,69;4,82;4,57;;Mjölktank;;1,02;1,20;1,14;1,20;2,24;2,39;4,41;2,58
