Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-09 02:12;0;VMS 1;VMS 1;Mjölkning;11:05;10,04;1;262;VF;;;0;;0,84;0,60;0,90;0,36;0;0;0;0;4,65;4,65;4,85;4,08;;Mjölktank;;1,38;0,96;1,26;0,96;2,20;2,97;4,03;0,84
2020-11-09 02:15;128;VMS 1;VMS2;Mjölkning;06:03;6,34;1;;;;;1;;0,96;;0,72;0,54;0;;0;0;4,32;;4,96;4,56;;Mjölktank;;1,26;;1,32;1,02;2,91;;1,97;1,46
2020-11-09 02:22;78;VMS 1;VMS2;Mjölkning;05:10;11,00;1;;;;;0;;1,08;1,14;1,14;1,02;0;0;0;0;4,33;4,25;4,35;4,36;;Mjölktank;;1,38;1,50;1,50;1,38;2,55;3,18;2,93;2,34
2020-11-09 02:24;9;VMS 1;VMS 1;Mjölkning;05:50;12,24;1;211;;;;0;;1,14;0,96;0,90;0,96;0;0;0;0;4,64;4,71;4,65;4,69;;Mjölktank;;1,62;1,26;1,32;1,44;2,73;2,45;3,45;3,61
2020-11-09 02:28;75;VMS 1;VMS2;Mjölkning;05:52;9,37;1;;;;;0;;0,60;0,78;1,02;0,90;0;0;0;0;4,06;4,12;4,22;4,15;;Mjölktank;;0,90;1,14;1,44;1,32;1,53;1,77;2,88;3,19
2020-11-09 02:33;36;VMS 1;VMS 1;Mjölkning;08:52;7,30;1;45;;VF,VB;VF,VB;0;;0,00;1,50;0,00;0,54;0;0;0;0;0,00;4,71;0,00;5,22;;Mjölktank;;0,00;1,98;0,00;1,14;0,00;5,87;0,00;1,43
2020-11-09 02:43;93;VMS 1;VMS2;Mjölkning;05:05;7,40;1;;;;;0;;0,66;0,84;0,96;0,84;0;0;0;0;4,26;4,39;4,21;4,29;;Mjölktank;;1,08;1,14;1,26;1,26;1,68;1,54;2,17;2,01
2020-11-09 02:47;59;VMS 1;VMS 1;Mjölkning;05:54;12,38;1;65;;;;0;;1,20;1,08;1,38;0,96;0;0;0;0;4,31;4,51;4,38;4,28;;Mjölktank;;1,62;1,50;1,86;1,56;2,69;2,20;4,19;3,30
2020-11-09 02:49;26;VMS 1;VMS2;Mjölkning;05:34;13,18;1;;;;;0;;1,62;1,32;1,74;;0;0;0;;4,73;4,92;4,68;;;Mjölktank;;2,22;2,04;2,34;;4,77;3,36;5,05;
2020-11-09 02:59;35;VMS 1;VMS2;Mjölkning;06:41;13,21;1;;;;;0;;1,26;0,84;0,96;0,96;0;0;0;0;4,87;5,39;5,02;4,83;;Mjölktank;;1,68;1,20;1,32;1,32;3,03;2,36;3,51;4,31
2020-11-09 03:06;30;VMS 1;VMS 1;Mjölkning;08:49;15,40;1;57;;;;0;;0,84;0,84;0,90;0,96;338;0;0;0;4,51;4,78;4,72;4,88;;Mjölktank;;1,14;1,32;1,32;1,38;3,87;4,12;3,40;4,01
2020-11-09 03:07;40;VMS 1;VMS2;Mjölkning;05:31;14,32;1;;;;;0;;1,32;1,38;;1,44;0;0;;0;4,33;4,44;;4,63;;Mjölktank;;1,68;1,92;;1,98;5,00;4,55;;4,77
2020-11-09 03:13;55;VMS 1;VMS2;Mjölkning;09:00;15,19;1;;;;;0;;1,02;1,08;0,84;1,02;0;0;0;0;4,47;4,51;4,48;4,49;;Mjölktank;;1,38;1,56;1,20;1,44;3,21;3,75;4,21;4,02
2020-11-09 03:20;14;VMS 1;VMS 1;Mjölkning;06:08;10,73;1;2985;;;;1;VB;1,08;;1,32;1,20;0;;0;0;3,91;;4,52;3,87;;Mjölktank;;1,56;;1,98;1,86;3,23;;3,13;4,37
2020-11-09 03:28;46;VMS 1;VMS 1;Mjölkning;11:51;1,70;1;;;VB;VF;0;VF,HB;0,18;0,42;0,30;0,96;0;0;400;373;5,03;4,57;3,95;5,09;;Mjölktank;;0,42;0,90;0,60;1,44;0,11;0,34;0,27;0,98
2020-11-09 03:31;74;VMS 1;VMS2;Mjölkning;04:26;8,54;1;;;;;0;;0,60;0,90;1,32;1,44;0;0;0;0;4,40;4,51;4,62;4,69;;Mjölktank;;0,90;1,26;1,86;2,04;0,94;1,66;2,97;2,97
2020-11-09 03:37;21;VMS 1;VMS2;Mjölkning;05:38;10,92;1;;;;;1;HB;1,08;0,90;1,32;0,60;0;0;0;0;4,61;4,51;4,35;5,63;;Mjölktank;;1,62;1,32;1,86;1,14;2,75;2,52;3,60;2,05
2020-11-09 03:40;37;VMS 1;VMS 1;Mjölkning;05:35;14,04;1;359;;;;0;;0,84;0,96;1,32;1,38;0;0;0;0;4,92;4,91;5,05;5,21;;Mjölktank;;1,20;1,32;1,68;1,86;1,98;2,33;4,93;4,80
2020-11-09 03:46;98;VMS 1;VMS 1;Mjölkning;04:52;11,77;1;62;;;;0;;1,14;1,20;1,50;1,50;0;0;0;0;4,79;4,84;4,71;4,88;;Mjölktank;;1,56;1,56;1,98;2,10;2,60;2,54;3,23;3,40
2020-11-09 03:49;7;VMS 1;VMS2;Mjölkning;05:07;10,64;1;;;;;0;;1,20;1,14;1,68;1,38;0;0;0;0;4,14;3,85;4,15;4,48;;Mjölktank;;1,62;1,68;2,22;2,10;2,04;2,12;2,98;3,50
2020-11-09 03:54;46;VMS 1;VMS 1;Mjölkning;13:49;0,72;2;;;;VB,HB;0;;0,48;0,42;0,00;0,24;0;0;0;0;4,66;2,88;0,00;3,15;;Mjölktank;;1,08;1,14;0,00;0,66;0,37;0,22;0,00;0,13
2020-11-09 03:56;24;VMS 1;VMS2;Mjölkning;08:15;14,70;1;;;;;0;;0,60;0,78;0,78;0,90;0;0;0;0;4,41;4,39;4,49;4,47;;Mjölktank;;0,90;1,20;1,32;1,20;3,30;3,59;3,88;3,93
2020-11-09 04:23;52;VMS 1;VMS2;Mjölkning;05:13;12,77;1;;;;;0;;1,20;1,68;1,68;1,68;0;0;0;0;4,14;4,12;4,02;4,14;;Mjölktank;;1,68;2,40;2,34;2,28;3,03;3,01;3,87;2,86
2020-11-09 04:30;2;VMS 1;VMS 1;Mjölkning;09:02;18,99;1;108;;;;0;;0,90;0,78;1,02;1,02;0;0;0;0;5,19;4,98;5,12;4,94;;Mjölktank;;1,26;1,14;1,62;1,44;3,86;4,13;6,55;4,45
2020-11-09 04:31;16;VMS 1;VMS2;Mjölkning;04:49;10,16;1;;;;;0;;1,26;0,66;1,56;1,14;0;311;335;427;4,88;4,25;4,62;4,47;;Mjölktank;;1,68;1,26;2,28;1,62;2,87;0,44;3,76;3,09
2020-11-09 04:36;66;VMS 1;VMS2;Mjölkning;07:58;12,36;1;;;;;1;;0,24;0,90;1,14;1,20;0;0;0;0;5,41;4,79;4,69;4,74;;Mjölktank;;0,42;1,26;1,62;1,62;0,45;3,46;4,70;3,75
2020-11-09 04:44;65;VMS 1;VMS 1;Mjölkning;05:09;14,65;1;77;;;;0;;1,20;1,20;1,56;1,50;0;0;0;0;4,72;4,71;4,78;4,81;;Mjölktank;;1,50;1,80;2,04;1,92;3,09;3,20;4,27;4,09
2020-11-09 04:45;38;VMS 1;VMS2;Mjölkning;06:37;13,40;1;;;;;0;;1,08;;1,14;1,14;0;;0;0;4,19;;4,22;4,21;;Mjölktank;;1,38;;1,56;1,62;2,35;;5,56;5,49
2020-11-09 04:51;5;VMS 1;VMS 1;Mjölkning;06:45;10,05;2;682;;;;0;;0,66;0,84;0,72;0,54;0;0;0;0;4,99;4,98;4,78;5,35;;Mjölktank;;1,08;1,20;1,02;0,96;2,43;2,70;2,73;2,19
2020-11-09 04:53;19;VMS 1;VMS2;Mjölkning;06:35;11,89;1;;;;;0;;0,78;0,96;0,72;0,78;0;0;0;0;4,40;4,79;4,49;4,34;;Mjölktank;;1,14;1,38;1,08;1,38;2,34;2,67;3,23;3,65
2020-11-09 05:02;44;VMS 1;VMS2;Mjölkning;05:05;9,76;1;;;;;0;;0,90;0,90;1,14;1,02;0;0;0;0;4,06;4,25;4,16;4,01;;Mjölktank;;1,26;1,32;1,50;1,38;2,47;2,48;2,07;2,74
2020-11-09 05:06;34;VMS 1;VMS 1;Mjölkning;05:25;10,03;2;491;;;;0;;1,50;1,02;1,38;1,02;0;0;0;0;4,66;4,85;4,85;4,81;;Mjölktank;;2,34;1,56;2,10;1,62;2,80;2,49;2,64;2,10
2020-11-09 05:16;10;VMS 1;VMS2;Mjölkning;05:10;8,86;1;;;;;0;;;1,08;1,26;1,20;;310;0;519;;4,05;4,22;4,21;;Mjölktank;;;1,50;1,80;1,62;;3,04;2,21;3,61
2020-11-09 05:19;56;VMS 1;VMS 1;Mjölkning;05:12;11,60;1;177;;;;0;HB;1,08;1,26;1,02;1,14;0;0;0;0;4,93;4,78;4,92;5,61;;Mjölktank;;1,44;1,74;1,44;1,62;2,07;3,10;3,33;3,10
2020-11-09 05:24;27;VMS 1;VMS2;Mjölkning;08:53;12,74;1;;;;;0;;0,72;;0,78;0,72;0;;0;0;4,26;;4,36;4,28;;Mjölktank;;1,08;;1,26;1,26;3,71;;4,83;4,20
2020-11-09 05:25;47;VMS 1;VMS 1;Mjölkning;06:17;12,08;1;222;;;;0;;1,08;;1,08;1,02;0;;0;0;4,46;;4,25;4,33;;Mjölktank;;1,50;;1,56;1,44;2,89;;4,79;4,40
2020-11-09 05:32;94;VMS 1;VMS 1;Mjölkning;04:28;8,02;2;148;;;;0;;0,96;1,08;1,14;1,14;0;0;0;0;4,80;4,71;4,79;4,66;;Mjölktank;;1,38;1,50;1,50;1,74;2,08;1,91;2,05;1,98
2020-11-09 05:34;11;VMS 1;VMS2;Mjölkning;07:21;8,53;1;;;VF;VF;1;VB;0,00;1,20;0,90;1,02;0;0;331;0;0,00;4,85;6,84;4,68;;Divert 1;;0,00;1,62;1,20;1,56;0,00;3,66;1,41;3,46
2020-11-09 05:41;83;VMS 1;VMS 1;Mjölkning;05:54;6,94;1;82;;;;0;;0,84;0,84;1,14;1,08;0;0;0;0;4,26;4,38;4,05;4,60;;Mjölktank;;1,20;1,14;1,62;1,44;1,72;1,80;1,98;1,44
2020-11-09 05:48;99;VMS 1;VMS 1;Mjölkning;05:39;9,24;2;165;;;;0;;0,66;0,72;0,78;0,78;0;0;0;0;4,73;4,71;4,73;4,66;;Mjölktank;;1,08;1,38;1,02;1,14;2,28;2,28;2,34;2,34
2020-11-09 05:53;48;VMS 1;VMS2;Mjölkning;08:13;8,90;1;;;;VB;0;;0,84;1,14;0,00;0,96;343;405;0;513;4,27;4,46;0,00;4,36;;Mjölktank;;1,26;1,56;0,00;1,44;3,60;3,02;0,00;2,28
2020-11-09 06:05;1;VMS 1;VMS 1;Mjölkning;07:14;15,40;1;357;;;;0;;1,32;0,96;1,20;0,78;0;0;0;0;5,73;5,38;5,19;5,06;;Mjölktank;;1,92;1,56;1,68;1,20;5,20;4,15;4,05;2,00
2020-11-09 06:05;123;VMS 1;VMS2;Mjölkning;07:00;14,18;1;;;;;0;;0,60;0,72;1,14;1,44;0;0;0;0;5,01;4,99;5,07;5,10;;Mjölktank;;0,90;1,08;1,50;1,92;2,52;2,88;5,03;3,75
2020-11-09 06:14;15;VMS 1;VMS2;Mjölkning;10:39;18,69;1;;;;;0;;0,84;0,90;0,60;0,72;0;0;0;0;4,54;4,66;4,47;4,56;;Mjölktank;;1,26;1,38;0,96;1,14;4,26;4,61;4,70;5,12
2020-11-09 06:25;79;VMS 1;VMS 1;Mjölkning;05:18;11,45;1;182;;;;0;;1,38;1,20;1,32;1,20;0;0;0;0;4,52;4,78;4,66;4,67;;Mjölktank;;1,86;1,62;1,74;1,68;2,89;2,91;2,71;2,94
2020-11-09 06:36;11;VMS 1;VMS2;Mjölkning;08:04;2,12;2;;;;;1;VF;0,42;0,30;0,60;0,36;0;708;0;0;8,38;3,18;6,34;3,29;;Divert 1;;0,60;1,14;1,14;1,14;0,73;0,36;0,41;0,62
2020-11-09 06:39;9;VMS 1;VMS 1;Mjölkning;05:19;10,45;2;60;;;;0;;1,02;0,90;1,08;0,96;0;0;0;0;4,72;4,71;4,66;4,46;;Mjölktank;;1,50;1,20;1,50;1,38;2,37;2,20;2,81;3,07
2020-11-09 06:45;13;VMS 1;VMS2;Mjölkning;08:42;12,98;1;;;;;0;;0,48;0,48;0,72;0,72;0;0;0;0;4,54;4,54;4,57;4,51;;Mjölktank;;0,72;0,72;1,08;1,14;1,98;2,26;4,41;4,33
2020-11-09 06:46;12;VMS 1;VMS 1;Mjölkning;04:49;10,35;1;174;;;;0;;0,36;1,20;1,44;1,44;0;0;0;0;4,39;4,57;4,59;4,40;;Mjölktank;;0,90;1,80;2,04;2,04;0,85;1,83;4,28;3,39
2020-11-09 06:52;97;VMS 1;VMS 1;Mjölkning;09:02;11,81;1;174;VB,HB;;;0;;;1,14;1,08;0,72;;0;0;0;;4,57;4,66;4,47;;Mjölktank;;;1,50;1,86;1,32;;4,54;4,32;2,95
2020-11-09 06:55;118;VMS 1;VMS2;Mjölkning;07:16;14,72;1;;;;;0;;0,90;0,60;0,90;0,96;0;0;0;0;4,67;4,67;4,64;4,78;;Mjölktank;;1,38;1,02;1,26;1,32;3,24;2,40;4,56;4,52
2020-11-09 07:02;6;VMS 1;VMS 1;Mjölkning;08:05;19,11;1;234;HB;;;1;;1,08;0,96;1,32;1,26;0;0;0;0;4,25;4,31;4,72;4,67;;Divert 2;;1,44;1,32;1,74;1,98;5,88;5,40;4,29;3,54
2020-11-09 07:05;18;VMS 1;VMS2;Mjölkning;07:54;8,92;1;1188;;;;0;;0,78;0,60;0,66;0,54;0;0;0;0;4,07;4,27;4,10;4,64;;Mjölktank;;1,32;1,20;1,02;0,84;2,72;2,06;2,53;1,61
2020-11-09 07:11;0;VMS 1;VMS 1;Mjölkning;09:35;11,02;2;342;;;;0;;0,60;0,54;0,84;0,30;0;0;0;0;4,79;4,71;4,86;4,07;;Mjölktank;;1,02;0,90;1,08;0,60;4,02;2,53;3,58;0,89
2020-11-09 07:14;96;VMS 1;VMS2;Mjölkning;10:36;10,64;1;;HB;;;0;;0,36;0,60;0,72;0,78;0;0;0;0;2,21;4,34;4,05;4,23;;Mjölktank;;0,66;0,90;1,44;1,14;1,56;2,10;4,13;2,85
2020-11-09 07:21;58;VMS 1;VMS 1;Mjölkning;05:09;10,59;2;1588;;;;1;;1,56;1,20;0,30;1,50;0;0;0;0;5,53;5,18;5,32;4,81;;Divert 1;;2,04;1,68;0,54;2,22;3,29;2,54;0,48;4,28
2020-11-09 07:26;42;VMS 1;VMS2;Mjölkning;04:58;5,25;2;300;;;;0;;0,96;0,48;0,54;0,54;343;0;334;317;4,14;4,07;4,05;3,96;;Mjölktank;;1,32;0,84;1,14;0,84;1,54;1,15;1,09;1,47
2020-11-09 07:28;95;VMS 1;VMS 1;Mjölkning;05:37;10,20;2;;;;;0;;0,96;1,02;0,96;0,84;0;0;0;0;4,32;4,24;4,25;4,21;;Mjölktank;;1,32;1,50;1,38;1,26;2,28;2,32;2,69;2,91
2020-11-09 07:33;23;VMS 1;VMS2;Mjölkning;07:30;10,46;1;68;;;;0;;0,90;0,78;0,60;0,60;0;0;0;0;4,54;4,60;4,38;4,37;;Mjölktank;;1,32;1,20;0,96;0,96;2,03;2,63;3,04;2,76
2020-11-09 07:35;36;VMS 1;VMS 1;Mjölkning;13:20;9,23;2;42;;VF;VF;0;;0,00;1,44;1,26;0,54;0;0;0;0;0,00;4,58;5,05;5,09;;Mjölktank;;0,00;1,86;1,74;1,08;0,00;3,57;4,80;0,86
2020-11-09 07:41;25;VMS 1;VMS2;Mjölkning;07:48;15,20;2;25;;;;0;;1,20;;1,02;1,26;0;;0;0;4,40;;4,45;4,64;;Mjölktank;;1,56;;1,44;1,68;3,56;;5,50;6,14
2020-11-09 07:50;178;VMS 1;VMS 1;Mjölkning;06:49;10,89;1;428;;;;1;;0,54;1,02;0,60;0,84;0;0;0;0;6,19;5,99;6,39;5,89;;Mjölktank;;0,78;1,38;0,84;1,20;2,09;2,62;1,98;4,20
2020-11-09 07:50;71;VMS 1;VMS2;Mjölkning;07:26;13,64;1;31;;;;0;;0,84;0,84;0,96;0,90;0;0;0;0;4,54;4,53;4,45;4,57;;Mjölktank;;1,20;1,20;1,80;1,32;2,16;2,55;4,37;4,56
2020-11-09 07:58;93;VMS 1;VMS2;Mjölkning;05:13;9,06;2;65;;;;0;;0,72;0,84;0,96;0,84;0;0;0;0;4,20;4,27;4,18;4,30;;Mjölktank;;1,02;1,14;1,26;1,32;1,81;2,00;2,57;2,68
2020-11-09 07:59;60;VMS 1;VMS 1;Mjölkning;07:44;14,42;1;311;;;;1;;0,72;0,78;0,60;0,66;0;0;0;0;5,46;4,98;4,91;4,95;;Mjölktank;;1,14;1,14;1,08;1,14;3,52;3,87;3,54;3,49
2020-11-09 08:05;103;VMS 1;VMS2;Mjölkning;07:27;9,33;2;34;;;;0;;0,60;0,54;0,60;0,66;0;0;0;0;4,25;4,40;4,27;4,37;;Mjölktank;;1,02;0,84;0,78;1,02;2,07;2,42;2,13;2,71
2020-11-09 08:07;128;VMS 1;VMS 1;Mjölkning;05:11;5,61;2;125;;;;1;;0,90;;0,66;0,48;0;;0;0;4,38;;4,91;4,62;;Mjölktank;;1,26;;1,08;0,84;2,61;;1,82;1,18
2020-11-09 08:14;100;VMS 1;VMS2;Mjölkning;05:02;6,54;2;17;;;;0;;;0,78;0,84;0,72;;0;0;0;;4,47;4,39;4,43;;Mjölktank;;;1,14;1,14;1,14;;1,79;2,45;2,30
2020-11-09 08:17;82;VMS 1;VMS 1;Mjölkning;06:26;9,56;1;225;VB;;;0;;0,72;0,54;0,84;0,84;0;0;0;0;4,65;4,72;4,71;4,75;;Mjölktank;;1,02;0,90;1,56;1,26;1,97;1,71;2,94;2,94
2020-11-09 08:20;54;VMS 1;VMS2;Mjölkning;06:59;12,69;2;17;;;;0;;0,84;0,54;1,32;1,38;0;0;0;0;4,47;4,40;4,52;4,36;;Mjölktank;;1,38;0,90;1,86;1,92;2,41;2,49;3,64;4,15
2020-11-09 08:27;64;VMS 1;VMS 1;Mjölkning;04:39;9,69;2;31;;;;0;;1,08;1,20;;1,26;0;0;;0;4,18;4,85;;4,82;;Mjölktank;;1,50;1,68;;1,68;3,07;3,26;;3,36
2020-11-09 08:29;75;VMS 1;VMS2;Mjölkning;06:37;11,33;2;28;;;;0;;0,72;0,72;0,90;1,02;0;0;0;0;4,00;4,06;4,05;4,23;;Mjölktank;;1,02;1,14;1,32;1,44;1,92;2,22;3,43;3,76
2020-11-09 08:32;29;VMS 1;VMS 1;Mjölkning;05:48;9,75;1;34;;;;0;;1,20;1,08;;0,84;0;0;;0;4,32;4,44;;4,35;;Mjölktank;;1,74;1,98;;1,26;3,75;3,00;;3,00
2020-11-09 08:36;84;VMS 1;VMS2;Mjölkning;06:00;7,55;1;17;;;;0;;1,20;1,02;1,08;;0;0;0;;4,34;4,20;4,39;;;Mjölktank;;1,62;1,38;1,44;;2,40;3,21;1,94;
2020-11-09 08:39;68;VMS 1;VMS 1;Mjölkning;09:20;22,84;1;25;;;;0;;1,26;1,08;1,38;1,26;939;0;0;0;3,99;4,11;3,83;3,95;;Mjölktank;;1,86;1,44;1,80;1,68;3,76;4,34;7,69;7,05
2020-11-09 08:55;63;VMS 1;VMS2;Mjölkning;05:01;8,32;1;11;;;;0;;0,90;1,26;1,02;1,26;0;0;0;0;5,01;5,27;4,86;4,90;;Mjölktank;;1,14;1,74;1,50;1,86;0,98;2,13;2,02;3,19
2020-11-09 08:56;28;VMS 1;VMS 1;Mjölkning;11:50;12,14;2;34;;;;0;;0,48;0,48;0,42;0,48;0;0;0;0;4,26;4,38;4,24;4,35;;Mjölktank;;0,78;0,72;0,84;0,78;2,78;2,90;3,40;3,06
