Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-05 03:30;23;VMS 1;VMS 1;Mjölkning;06:46;10,48;1;385;;;;0;;0,78;0,72;0,72;0,66;0;0;0;0;4,64;4,56;4,66;4,57;;Mjölktank;;1,20;1,02;1,08;1,02;2,00;2,62;3,10;2,76
2020-11-05 03:36;95;VMS 1;VMS2;Mjölkning;05:14;8,41;1;97;;;;0;;0,96;0,84;0,84;0,78;0;0;0;0;3,91;4,01;3,94;3,89;;Mjölktank;;1,26;1,32;1,14;1,20;2,07;1,84;2,24;2,26
2020-11-05 03:46;34;VMS 1;VMS 1;Mjölkning;06:50;3,45;1;;;VF,HF,VB;VF,HF,VB;0;;0,00;0,00;0,00;1,32;0;0;0;0;0,00;0,00;0,00;4,64;;Mjölktank;;0,00;0,00;0,00;1,86;0,00;0,00;0,00;3,45
2020-11-05 03:48;1;VMS 1;VMS2;Mjölkning;09:51;1,43;2;;;VB;VB,HB;0;;0,78;0,30;0,30;0,18;0;0;0;0;5,18;3,22;2,81;1,54;;Mjölktank;;1,26;0,78;0,78;0,30;1,00;0,24;0,11;0,08
2020-11-05 03:59;61;VMS 1;VMS2;Mjölkning;08:04;13,99;1;94;;;;0;;0,96;0,84;0,90;0,72;0;0;0;0;4,30;4,41;4,35;4,30;;Mjölktank;;1,20;1,26;1,26;1,14;2,95;3,26;3,82;3,96
2020-11-05 04:25;27;VMS 1;VMS2;Mjölkning;07:51;12,38;1;0;;;;0;;0,72;;0,84;0,72;0;;0;0;4,64;;4,75;4,63;;Mjölktank;;1,08;;1,14;1,20;3,62;;4,55;4,21
2020-11-05 04:30;28;VMS 1;VMS 1;Mjölkning;10:40;10,14;1;;;;;0;;0,54;0,54;0,42;0,48;0;0;0;0;4,03;4,09;4,06;3,90;;Mjölktank;;0,84;0,90;0,72;0,78;2,39;2,44;2,64;2,67
2020-11-05 04:34;63;VMS 1;VMS2;Mjölkning;04:43;4,93;1;0;;;;0;;0,60;1,02;0,78;0,78;0;0;0;0;4,64;5,01;4,68;4,77;;Mjölktank;;1,14;1,50;1,32;1,50;0,55;1,33;1,24;1,81
2020-11-05 04:42;42;VMS 1;VMS 1;Mjölkning;05:05;6,88;1;;;;;0;;0,96;0,72;0,66;0,66;431;0;372;365;4,30;4,16;4,26;4,17;;Mjölktank;;1,50;1,14;1,02;1,14;2,06;1,46;1,42;1,94
2020-11-05 04:42;39;VMS 1;VMS2;Mjölkning;07:06;9,72;1;17;;;;0;;0,42;0,72;0,84;0,66;0;0;0;0;4,10;4,41;4,28;4,23;;Mjölktank;;0,66;1,14;1,20;1,02;0,56;1,75;4,00;3,41
2020-11-05 04:48;97;VMS 1;VMS 1;Mjölkning;07:40;12,69;1;20;HF,VB,HB;;;0;;;1,20;1,08;0,84;;0;0;0;;4,76;4,66;4,64;;Mjölktank;;;1,98;1,56;1,50;;4,30;4,66;3,73
2020-11-05 04:50;69;VMS 1;VMS2;Mjölkning;04:28;9,83;1;97;;;;0;;1,14;1,20;1,20;1,20;0;0;0;0;3,77;3,94;3,81;3,90;;Mjölktank;;1,44;1,68;1,56;1,74;2,74;2,13;2,27;2,69
2020-11-05 04:57;123;VMS 1;VMS 1;Mjölkning;06:40;13,09;1;20;;;;0;;0,78;0,84;1,14;1,26;0;0;0;0;5,37;5,36;5,39;5,51;;Mjölktank;;1,14;1,20;1,62;1,80;2,28;2,58;4,60;3,63
2020-11-05 04:58;66;VMS 1;VMS2;Mjölkning;06:56;15,79;1;40;;;;1;;0,30;0,90;1,26;1,38;0;0;0;0;4,98;4,54;4,41;4,43;;Mjölktank;;0,54;1,32;1,92;1,86;0,48;4,52;6,07;4,72
2020-11-05 05:10;56;VMS 1;VMS2;Mjölkning;05:16;8,95;1;85;;;;0;HB;1,14;1,44;0,90;1,14;0;0;0;0;4,50;4,27;4,48;5,10;;Mjölktank;;1,44;2,04;1,32;1,68;1,82;2,42;2,19;2,52
2020-11-05 05:16;64;VMS 1;VMS 1;Mjölkning;04:52;9,59;1;11;;;;0;;1,02;1,26;;1,26;0;0;;0;4,71;4,83;;4,71;;Mjölktank;;1,32;1,62;;1,86;2,78;3,24;;3,57
2020-11-05 05:20;21;VMS 1;VMS2;Mjölkning;07:47;15,71;1;165;;;;0;;1,02;1,08;1,50;0,60;0;0;0;0;4,44;4,48;4,22;4,56;;Mjölktank;;1,62;1,62;2,04;1,26;4,44;3,90;5,41;1,96
2020-11-05 05:23;99;VMS 1;VMS 1;Mjölkning;06:04;10,98;1;97;;;;0;;0,72;0,78;0,84;0,84;0;0;0;0;4,57;4,56;4,53;4,57;;Mjölktank;;1,02;1,14;1,20;1,20;2,82;2,79;2,71;2,66
2020-11-05 05:28;30;VMS 1;VMS2;Mjölkning;06:15;8,05;1;217;;;;0;;0,78;0,90;0,66;0,72;0;0;0;0;4,23;4,54;4,35;4,36;;Mjölktank;;1,08;1,44;1,02;1,26;2,11;2,32;1,65;1,97
2020-11-05 05:30;94;VMS 1;VMS 1;Mjölkning;04:30;10,07;1;117;;;;0;;1,08;1,20;1,26;1,14;0;0;0;0;4,44;4,49;4,53;4,30;;Mjölktank;;1,44;1,56;1,68;1,80;2,64;2,40;2,47;2,56
2020-11-05 05:35;78;VMS 1;VMS2;Mjölkning;04:49;8,50;2;288;;;;0;;0,96;1,20;0,90;0,84;0;0;0;0;4,37;4,41;4,62;4,29;;Mjölktank;;1,26;1,56;1,26;1,56;2,01;2,38;2,32;1,79
2020-11-05 05:36;34;VMS 1;VMS 1;Mjölkning;08:32;5,48;2;102;HB;VF,VB;HB;0;;1,08;0,78;1,20;0,42;0;0;0;0;4,97;4,99;4,98;1,41;;Mjölktank;;1,68;1,26;1,92;0,90;1,38;1,98;1,96;0,16
2020-11-05 05:41;24;VMS 1;VMS2;Mjölkning;08:39;14,98;1;357;;;;0;;0,60;1,02;0,84;0,90;0;0;0;0;4,37;4,54;4,35;4,36;;Mjölktank;;0,90;1,26;1,38;1,20;3,17;3,71;4,05;4,05
2020-11-05 05:46;128;VMS 1;VMS 1;Mjölkning;05:08;6,15;1;1625;;;;0;VB;0,96;;0,84;0,48;0;;0;0;4,57;;5,33;4,57;;Mjölktank;;1,38;;1,32;0,78;3,00;;1,95;1,20
2020-11-05 05:51;60;VMS 1;VMS 1;Mjölkning;08:39;17,64;1;366;;;;0;;0,84;0,90;0,72;0,66;0;0;0;0;5,51;5,30;5,18;5,18;;Mjölktank;;1,14;1,32;1,08;1,02;4,50;4,49;4,47;4,18
2020-11-05 05:57;40;VMS 1;VMS2;Mjölkning;04:34;10,17;1;1000;;;;0;;1,38;1,38;;1,32;0;0;;0;4,04;4,20;;4,36;;Mjölktank;;1,80;1,92;;1,80;3,64;3,41;;3,12
2020-11-05 06:00;36;VMS 1;VMS 1;Mjölkning;07:28;10,26;1;85;;;;0;;0,78;1,38;1,08;0,36;0;0;0;0;4,43;4,50;4,52;4,91;;Divert 2;;1,02;1,74;1,50;0,72;1,88;4,67;2,64;1,07
2020-11-05 06:02;54;VMS 1;VMS2;Mjölkning;06:19;9,37;2;329;;;;0;;0,66;0,48;1,02;1,02;0;0;0;0;4,37;4,34;4,35;4,36;;Mjölktank;;1,14;0,84;1,68;1,68;1,89;1,84;2,76;2,88
2020-11-05 06:09;6;VMS 1;VMS2;Mjölkning;08:26;19,18;1;48;;;;0;;1,08;0,90;1,32;1,14;0;0;0;0;4,11;4,20;4,62;4,63;;Mjölktank;;1,44;1,26;1,74;1,62;5,44;5,06;3,86;4,82
2020-11-05 06:17;74;VMS 1;VMS 1;Mjölkning;05:24;13,23;1;;;;;0;;0,78;1,08;1,50;1,68;0;0;0;0;4,84;4,43;4,32;4,30;;Mjölktank;;1,32;1,44;2,10;2,22;1,60;2,71;4,87;4,05
2020-11-05 06:19;55;VMS 1;VMS2;Mjölkning;06:18;13,69;1;394;;;;0;;1,14;1,02;0,90;0,96;0;0;0;0;4,11;4,27;4,15;4,22;;Mjölktank;;1,50;1,44;1,26;1,38;3,15;3,34;3,66;3,54
2020-11-05 06:27;65;VMS 1;VMS 1;Mjölkning;05:01;15,95;1;165;;;;0;;1,26;1,14;1,50;1,50;0;0;0;0;4,57;4,50;4,52;4,44;;Mjölktank;;1,56;1,38;1,92;1,92;3,42;3,45;4,63;4,45
2020-11-05 06:40;83;VMS 1;VMS2;Mjölkning;04:17;7,17;1;500;;;;0;;1,02;1,02;1,14;1,26;369;339;0;0;3,84;4,14;3,88;4,09;;Mjölktank;;1,44;1,44;1,50;1,56;1,94;1,92;1,82;1,49
2020-11-05 06:46;103;VMS 1;VMS 1;Mjölkning;07:38;9,55;1;82;;;;0;;0,60;0,54;0,60;0,60;0;0;0;0;4,23;4,16;4,25;4,24;;Mjölktank;;0,96;0,84;0,90;1,08;2,19;2,48;2,34;2,54
2020-11-05 06:47;15;VMS 1;VMS2;Mjölkning;13:27;19,32;1;225;;;;0;;0,90;0,96;0,54;0,48;0;0;0;0;4,58;4,67;4,62;4,49;;Mjölktank;;1,26;1,32;1,02;0,90;4,59;4,48;5,56;4,69
2020-11-05 07:00;25;VMS 1;VMS 1;Mjölkning;08:37;15,57;1;2640;;;;0;;1,14;;1,02;1,32;0;;0;0;4,83;;4,79;5,38;;Mjölktank;;1,62;;1,50;1,86;3,85;;5,87;5,85
2020-11-05 07:05;96;VMS 1;VMS2;Mjölkning;08:45;15,03;1;;VB;;;0;;0,54;0,54;0,78;0,78;0;0;0;0;4,11;4,07;4,01;4,02;;Mjölktank;;0,84;1,32;1,20;1,32;2,67;2,47;4,82;5,07
2020-11-05 07:13;22;VMS 1;VMS 1;Mjölkning;11:20;9,92;1;972;;HB;HB;0;VF;0,54;1,08;1,08;0,36;0;0;0;0;4,83;4,64;4,65;3,62;;Mjölktank;;1,02;1,50;1,50;0,84;1,84;3,96;3,99;0,13
2020-11-05 07:18;9;VMS 1;VMS2;Mjölkning;05:00;11,66;2;162;;;;0;;1,08;0,96;1,02;1,08;0;0;0;0;4,52;4,54;4,48;4,56;;Mjölktank;;1,50;1,32;1,38;1,50;2,71;2,40;2,96;3,59
2020-11-05 07:26;38;VMS 1;VMS2;Mjölkning;09:35;10,66;2;88;HB;;;0;;0,84;;1,02;1,08;0;;0;0;4,05;;4,02;4,08;;Mjölktank;;1,32;;1,50;1,50;2,06;;4,21;4,39
2020-11-05 07:26;0;VMS 1;VMS 1;Mjölkning;08:45;13,22;3;410;;;;0;;0,66;0,54;0,72;0,30;0;0;0;0;4,90;4,91;4,92;4,57;;Mjölktank;;1,02;0,90;1,14;0,84;4,16;3,51;4,83;0,72
2020-11-05 07:36;79;VMS 1;VMS2;Mjölkning;04:25;9,04;2;;;;;0;;1,26;1,20;1,02;1,08;0;0;0;0;4,32;4,40;4,35;4,36;;Mjölktank;;1,62;1,62;1,62;1,62;2,24;2,16;2,22;2,42
2020-11-05 07:37;68;VMS 1;VMS 1;Mjölkning;14:45;3,23;1;;;VF,VB,HB;VF,VB,HB;0;;0,00;1,14;0,00;0,00;0;0;0;0;0,00;4,23;0,00;0,00;;Mjölktank;;0,00;1,56;0,00;0,00;0,00;3,23;0,00;0,00
2020-11-05 07:44;77;VMS 1;VMS2;Mjölkning;06:10;12,04;2;17;;;;0;;1,38;1,26;1,56;1,32;0;0;0;0;4,72;4,80;4,69;4,76;;Mjölktank;;1,74;2,04;2,10;1,80;3,51;2,80;4,07;1,66
2020-11-05 07:52;52;VMS 1;VMS2;Mjölkning;05:42;10,69;1;25;;;;0;;1,26;1,92;1,86;1,62;0;0;0;0;4,05;4,06;3,95;4,15;;Mjölktank;;1,68;2,46;2,46;2,16;2,81;2,57;3,09;2,22
2020-11-05 07:57;10;VMS 1;VMS 1;Mjölkning;13:49;8,40;1;234;;VB;;0;;;1,20;1,02;1,26;;0;454;470;;4,57;4,57;4,38;;Mjölktank;;;1,44;1,56;1,68;;3,44;1,40;3,56
2020-11-05 08:01;13;VMS 1;VMS2;Mjölkning;10:26;14,72;1;31;;;;0;;0,60;0,54;0,66;0,72;0;0;0;0;4,52;4,60;4,62;4,49;;Mjölktank;;0,96;0,78;1,02;1,08;2,33;2,48;4,99;4,92
2020-11-05 08:12;75;VMS 1;VMS2;Mjölkning;05:44;10,34;2;197;;;;0;;0,72;0,78;0,96;0,96;0;0;0;0;4,25;4,26;4,35;4,42;;Mjölktank;;1,08;1,20;1,56;1,38;1,70;2,08;3,25;3,31
2020-11-05 08:13;68;VMS 1;VMS 1;Mjölkning;09:47;10,30;2;102;;;HF;0;;1,08;0,60;1,14;1,26;335;0;0;0;4,09;1,41;4,18;3,97;;Mjölktank;;1,68;1,08;1,74;1,68;2,14;0,10;4,68;3,38
2020-11-05 08:20;82;VMS 1;VMS2;Mjölkning;06:44;11,31;1;151;;;;1;;0,60;0,54;0,78;0,78;0;0;0;0;4,39;4,93;4,49;4,49;;Mjölktank;;0,96;0,84;1,14;1,20;2,26;1,93;3,74;3,38
2020-11-05 08:23;20;VMS 1;VMS 1;Mjölkning;07:32;16,99;2;157;;;;0;;;1,02;1,08;1,08;;0;0;0;;4,57;5,19;4,71;;Mjölktank;;;1,50;1,50;1,62;;5,28;5,44;6,27
2020-11-05 08:27;37;VMS 1;VMS2;Mjölkning;05:36;14,25;1;65;;;;0;;0,90;0,90;1,32;1,44;0;0;0;0;4,66;4,79;4,62;4,89;;Mjölktank;;1,26;1,32;1,74;1,86;2,06;2,44;4,88;4,87
2020-11-05 08:32;95;VMS 1;VMS 1;Mjölkning;05:31;9,86;2;142;;;;0;;0,96;1,02;0,84;0,84;0;0;0;0;4,10;4,03;4,11;4,11;;Mjölktank;;1,32;1,44;1,26;1,26;2,21;2,27;2,58;2,80
2020-11-05 08:34;29;VMS 1;VMS2;Mjölkning;05:53;10,37;1;;;;;0;;1,26;0,96;;1,08;0;0;;0;4,39;4,52;;4,49;;Mjölktank;;1,62;1,74;;1,86;3,89;3,10;;3,38
2020-11-05 08:38;84;VMS 1;VMS 1;Mjölkning;04:14;4,99;1;40;;;;0;;1,02;0,96;1,02;;0;0;0;;4,23;4,17;4,25;;;Mjölktank;;1,38;1,50;1,50;;1,60;2,08;1,31;
2020-11-05 08:42;62;VMS 1;VMS2;Mjölkning;05:57;9,18;1;285;;;;0;;;0,84;1,08;1,08;;0;0;0;;4,05;4,02;3,95;;Mjölktank;;;1,44;2,04;1,98;;2,57;3,35;3,26
2020-11-05 08:43;12;VMS 1;VMS 1;Mjölkning;04:39;9,21;1;100;;;;0;;0,60;1,08;1,38;1,32;0;0;0;0;4,57;4,24;4,58;4,17;;Mjölktank;;1,14;1,74;1,68;1,80;0,82;1,60;4,00;2,79
2020-11-05 08:51;41;VMS 1;VMS 1;Mjölkning;08:20;9,81;2;165;;;;0;VF;0,60;0,54;0,96;0,54;0;0;0;0;5,63;4,84;5,38;4,78;;Mjölktank;;0,96;0,90;1,32;1,02;1,36;1,98;3,64;2,83
2020-11-05 08:54;11;VMS 1;VMS2;Mjölkning;09:52;9,59;1;134;;VB;VB;1;VF;0,42;1,32;0,00;1,08;0;0;0;0;5,79;4,66;0,00;4,62;;Mjölktank;;0,60;1,80;0,00;1,50;0,98;4,44;0,00;4,17
2020-11-05 09:01;91;VMS 1;VMS 1;Mjölkning;04:19;9,91;2;28;;;;0;;1,20;1,26;1,02;1,08;0;0;0;0;4,56;4,65;4,57;4,58;;Mjölktank;;1,62;1,68;1,38;1,50;2,60;2,39;2,38;2,54
2020-11-05 09:11;5;VMS 1;VMS 1;Mjölkning;08:04;14,30;2;397;;;;1;HB;0,72;0,84;0,72;0,72;0;0;0;0;4,82;4,71;4,58;5,38;;Mjölktank;;1,08;1,26;1,02;1,14;3,27;3,79;4,03;3,21
2020-11-05 09:13;31;VMS 1;VMS2;Mjölkning;05:55;10,27;1;105;;;VF;0;;0,00;1,26;1,86;1,86;0;0;0;0;0,00;4,53;4,09;4,63;;Divert 2;;0,00;1,62;2,40;2,58;0,00;1,82;4,56;3,89
2020-11-05 09:20;48;VMS 1;VMS 1;Mjölkning;15:11;2,19;1;;;;VF,VB;0;;0,24;0,90;0,00;0,96;0;682;0;759;1,81;5,79;0,00;5,85;;Divert 3;;0,48;1,20;0,00;1,32;0,11;0,87;0,00;1,21
2020-11-05 09:21;118;VMS 1;VMS2;Mjölkning;08:19;16,31;2;380;;;;0;;1,02;0,84;0,90;1,02;0;0;0;0;4,44;4,59;4,50;4,49;;Mjölktank;;1,38;1,26;1,38;1,32;3,48;2,82;5,11;4,90
2020-11-05 09:32;43;VMS 1;VMS2;Mjölkning;06:44;13,06;2;580;;;;0;;0,84;0,78;0,90;0,90;0;0;0;0;4,31;4,32;4,50;4,62;;Mjölktank;;1,26;1,14;1,32;1,26;2,43;2,58;4,28;3,77
