Animal Number,Group Name,Date/Time,Previous Area,Time in Area (hh:mm),Device Name,Result,Gate Decision,Milking Interval,Incompletely Milked Teats
86,VMS 1,11/8/2020 11:52:32 PM,Grovfoder,01:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
123,VMS 1,11/8/2020 11:52:21 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
9,VMS 1,11/8/2020 11:52:09 PM,Grovfoder,01:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
123,VMS 1,11/8/2020 11:51:58 PM,Grovfoder,00:24,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
29,VMS 1,11/8/2020 11:51:11 PM,Mjolkfalla,00:05,VMS2,Milking 10.32 kg,,10:21,
31,VMS 1,11/8/2020 11:51:01 PM,VMS2,00:10,VMS2,Pass through to Foderbord,,,
60,VMS 1,11/8/2020 11:48:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
60,VMS 1,11/8/2020 11:48:39 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
77,VMS 1,11/8/2020 11:47:27 PM,Mjolkfalla,00:09,VMS 1,Milking 2.63 kg,,01:37,
60,VMS 1,11/8/2020 11:47:18 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
99,VMS 1,11/8/2020 11:46:24 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
99,VMS 1,11/8/2020 11:46:12 PM,Grovfoder,02:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
29,VMS 1,11/8/2020 11:45:41 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
29,VMS 1,11/8/2020 11:45:31 PM,Grovfoder,10:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
98,VMS 1,11/8/2020 11:45:15 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
98,VMS 1,11/8/2020 11:45:02 PM,Grovfoder,02:54,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
31,VMS 1,11/8/2020 11:40:20 PM,Mjolkfalla,01:01,VMS2,Milking 8.37 kg,,09:12,
118,VMS 1,11/8/2020 11:40:18 PM,VMS2,00:10,VMS2,Pass through to Foderbord,,,
60,VMS 1,11/8/2020 11:38:21 PM,Mjolkfalla,00:04,VMS 1,Milking 14.26 kg,,07:24,
19,VMS 1,11/8/2020 11:38:21 PM,VMS 1,00:10,VMS 1,Pass through to Foderbord,,,
77,VMS 1,11/8/2020 11:38:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
77,VMS 1,11/8/2020 11:37:52 PM,Grovfoder,01:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
70,VMS 1,11/8/2020 11:36:47 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
70,VMS 1,11/8/2020 11:36:32 PM,Grovfoder,00:53,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
66,VMS 1,11/8/2020 11:35:00 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
66,VMS 1,11/8/2020 11:34:50 PM,Grovfoder,01:52,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
97,VMS 1,11/8/2020 11:34:34 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
97,VMS 1,11/8/2020 11:34:24 PM,Grovfoder,02:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
60,VMS 1,11/8/2020 11:34:13 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
60,VMS 1,11/8/2020 11:34:02 PM,Grovfoder,05:37,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
21,VMS 1,11/8/2020 11:33:49 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
21,VMS 1,11/8/2020 11:33:37 PM,Grovfoder,01:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
93,VMS 1,11/8/2020 11:33:07 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
95,VMS 1,11/8/2020 11:32:58 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
93,VMS 1,11/8/2020 11:32:52 PM,Grovfoder,01:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
95,VMS 1,11/8/2020 11:32:43 PM,Grovfoder,01:50,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
71,VMS 1,11/8/2020 11:32:42 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
47,VMS 1,11/8/2020 11:32:33 PM,Koridor till Sorteringsgrind 2,00:08,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
71,VMS 1,11/8/2020 11:32:26 PM,Grovfoder,00:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
52,VMS 1,11/8/2020 11:32:21 PM,Koridor till Sorteringsgrind 2,00:11,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
14,VMS 1,11/8/2020 11:32:13 PM,Koridor till Sorteringsgrind 2,00:12,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
5,VMS 1,11/8/2020 11:31:58 PM,Koridor till Sorteringsgrind 2,00:12,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
118,VMS 1,11/8/2020 11:30:06 PM,Mjolkfalla,00:10,VMS2,Milking 10.90 kg,,05:55,
23,VMS 1,11/8/2020 11:29:59 PM,VMS2,00:08,VMS2,Pass through to Foderbord,,,
5,VMS 1,11/8/2020 11:28:57 PM,Koridor till Sorteringsgrind 2,00:09,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
71,VMS 1,11/8/2020 11:28:12 PM,Grovfoder,00:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
19,VMS 1,11/8/2020 11:27:40 PM,Mjolkfalla,00:08,VMS 1,Milking 15.55 kg,,07:33,
123,VMS 1,11/8/2020 11:27:40 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
5,VMS 1,11/8/2020 11:26:52 PM,Koridor till Sorteringsgrind 2,00:07,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
5,VMS 1,11/8/2020 11:24:26 PM,Koridor till Sorteringsgrind 2,00:04,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
47,VMS 1,11/8/2020 11:24:01 PM,Grovfoder,00:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
5,VMS 1,11/8/2020 11:23:01 PM,Koridor till Sorteringsgrind 2,00:03,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
23,VMS 1,11/8/2020 11:21:35 PM,Mjolkfalla,00:42,VMS2,Milking 11.94 kg,,09:03,
71,VMS 1,11/8/2020 11:21:35 PM,VMS2,00:09,VMS2,Pass through to Foderbord,,,
52,VMS 1,11/8/2020 11:20:50 PM,Grovfoder,00:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
5,VMS 1,11/8/2020 11:20:27 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
14,VMS 1,11/8/2020 11:20:07 PM,Grovfoder,02:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
5,VMS 1,11/8/2020 11:20:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
123,VMS 1,11/8/2020 11:19:35 PM,Mjolkfalla,00:17,VMS 1,Milking 12.99 kg,,05:41,
5,VMS 1,11/8/2020 11:19:33 PM,Grovfoder,00:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
118,VMS 1,11/8/2020 11:19:30 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
47,VMS 1,11/8/2020 11:19:30 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
118,VMS 1,11/8/2020 11:19:15 PM,Grovfoder,02:46,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
19,VMS 1,11/8/2020 11:18:58 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
19,VMS 1,11/8/2020 11:18:44 PM,Grovfoder,02:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
63,VMS 1,11/8/2020 11:18:10 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
63,VMS 1,11/8/2020 11:17:55 PM,Grovfoder,01:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
4,VMS 1,11/8/2020 11:13:35 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
4,VMS 1,11/8/2020 11:13:23 PM,Grovfoder,00:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
59,VMS 1,11/8/2020 11:12:38 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
59,VMS 1,11/8/2020 11:12:24 PM,Grovfoder,02:29,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
71,VMS 1,11/8/2020 11:12:12 PM,Mjolkfalla,00:08,VMS2,Milking 9.59 kg,,06:20,
27,VMS 1,11/8/2020 11:12:11 PM,VMS2,00:12,VMS2,Pass through to Foderbord,,,
47,VMS 1,11/8/2020 11:11:53 PM,Mjolkfalla,00:04,VMS 1,Milking 12.03 kg,,06:11,
5,VMS 1,11/8/2020 11:11:52 PM,VMS 1,00:09,VMS 1,Pass through to Foderbord,,,
6,VMS 1,11/8/2020 11:11:30 PM,Grovfoder,03:52,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
26,VMS 1,11/8/2020 11:09:47 PM,Grovfoder,04:59,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
42,VMS 1,11/8/2020 11:09:22 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
42,VMS 1,11/8/2020 11:09:07 PM,Grovfoder,03:17,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/8/2020 11:07:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
43,VMS 1,11/8/2020 11:07:29 PM,Grovfoder,01:26,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
100,VMS 1,11/8/2020 11:07:28 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
47,VMS 1,11/8/2020 11:07:08 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
100,VMS 1,11/8/2020 11:06:55 PM,Grovfoder,01:33,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
41,VMS 1,11/8/2020 11:06:52 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
47,VMS 1,11/8/2020 11:06:46 PM,Grovfoder,02:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
41,VMS 1,11/8/2020 11:06:37 PM,Grovfoder,00:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
178,VMS 1,11/8/2020 11:06:24 PM,Grovfoder,01:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
71,VMS 1,11/8/2020 11:03:57 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
71,VMS 1,11/8/2020 11:03:10 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
5,VMS 1,11/8/2020 11:02:40 PM,Mjolkfalla,00:26,VMS 1,Milking 8.31 kg,,04:40,LR
79,VMS 1,11/8/2020 11:02:36 PM,VMS 1,00:09,VMS 1,Pass through to Foderbord,,,
123,VMS 1,11/8/2020 11:02:28 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
71,VMS 1,11/8/2020 11:02:16 PM,Grovfoder,03:48,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
123,VMS 1,11/8/2020 11:01:57 PM,Grovfoder,01:41,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
12,VMS 1,11/8/2020 11:01:42 PM,Grovfoder,04:24,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
27,VMS 1,11/8/2020 10:59:27 PM,Mjolkfalla,00:06,VMS2,Milking 19.50 kg,,10:34,
41,VMS 1,11/8/2020 10:59:25 PM,VMS2,00:09,VMS2,Pass through to Foderbord,,,
8,VMS 1,11/8/2020 10:58:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
8,VMS 1,11/8/2020 10:57:49 PM,Grovfoder,00:41,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
74,VMS 1,11/8/2020 10:57:46 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
74,VMS 1,11/8/2020 10:57:35 PM,Grovfoder,00:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
27,VMS 1,11/8/2020 10:53:01 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
79,VMS 1,11/8/2020 10:52:57 PM,Mjolkfalla,00:18,VMS 1,Milking 13.31 kg,,08:52,
4,VMS 1,11/8/2020 10:52:55 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
27,VMS 1,11/8/2020 10:52:47 PM,Grovfoder,02:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
78,VMS 1,11/8/2020 10:52:20 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
78,VMS 1,11/8/2020 10:52:08 PM,Grovfoder,02:38,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
39,VMS 1,11/8/2020 10:51:52 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
39,VMS 1,11/8/2020 10:51:33 PM,Grovfoder,02:21,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
52,VMS 1,11/8/2020 10:50:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
52,VMS 1,11/8/2020 10:49:56 PM,Grovfoder,01:11,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
41,VMS 1,11/8/2020 10:49:45 PM,Mjolkfalla,00:16,VMS2,Milking 13.40 kg,,09:45,
86,VMS 1,11/8/2020 10:49:41 PM,VMS2,00:14,VMS2,Pass through to Foderbord,,,
61,VMS 1,11/8/2020 10:49:13 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
61,VMS 1,11/8/2020 10:49:00 PM,Grovfoder,02:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
4,VMS 1,11/8/2020 10:45:53 PM,Mjolkfalla,00:10,VMS 1,Milking 12.49 kg,,09:41,
13,VMS 1,11/8/2020 10:45:34 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
48,VMS 1,11/8/2020 10:44:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
80,VMS 1,11/8/2020 10:44:24 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
48,VMS 1,11/8/2020 10:44:22 PM,Grovfoder,00:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
80,VMS 1,11/8/2020 10:44:13 PM,Grovfoder,00:19,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
82,VMS 1,11/8/2020 10:44:07 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
46,VMS 1,11/8/2020 10:43:57 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
82,VMS 1,11/8/2020 10:43:53 PM,Grovfoder,00:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/8/2020 10:43:44 PM,Grovfoder,04:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
70,VMS 1,11/8/2020 10:42:47 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
54,VMS 1,11/8/2020 10:42:28 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
70,VMS 1,11/8/2020 10:42:02 PM,Grovfoder,00:13,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
54,VMS 1,11/8/2020 10:41:58 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
54,VMS 1,11/8/2020 10:41:21 PM,Grovfoder,00:14,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
23,VMS 1,11/8/2020 10:39:15 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
23,VMS 1,11/8/2020 10:38:49 PM,Grovfoder,01:12,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
31,VMS 1,11/8/2020 10:38:42 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
31,VMS 1,11/8/2020 10:38:17 PM,Grovfoder,03:51,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
13,VMS 1,11/8/2020 10:37:12 PM,Mjolkfalla,00:23,VMS 1,Milking 10.92 kg,,06:14,
74,VMS 1,11/8/2020 10:37:12 PM,VMS 1,00:11,VMS 1,Pass through to Foderbord,,,
75,VMS 1,11/8/2020 10:37:04 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
75,VMS 1,11/8/2020 10:36:46 PM,Grovfoder,01:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
22,VMS 1,11/8/2020 10:36:30 PM,Grovfoder,00:41,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
11,VMS 1,11/8/2020 10:36:11 PM,Grovfoder,01:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
5,VMS 1,11/8/2020 10:35:59 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
7,VMS 1,11/8/2020 10:35:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
5,VMS 1,11/8/2020 10:35:30 PM,Grovfoder,04:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
4,VMS 1,11/8/2020 10:35:17 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
7,VMS 1,11/8/2020 10:35:17 PM,Grovfoder,02:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
4,VMS 1,11/8/2020 10:35:03 PM,Grovfoder,08:49,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
86,VMS 1,11/8/2020 10:34:53 PM,Mjolkfalla,00:05,VMS2,Milking 10.35 kg,,11:15,
82,VMS 1,11/8/2020 10:34:41 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
79,VMS 1,11/8/2020 10:33:59 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
41,VMS 1,11/8/2020 10:33:25 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
79,VMS 1,11/8/2020 10:32:48 PM,Grovfoder,01:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
