Animal Number,Group Name,Date/Time,Previous Area,Time in Area (hh:mm),Device Name,Result,Gate Decision,Milking Interval,Incompletely Milked Teats
95,VMS 1,11/7/2020 11:38:05 PM,Grovfoder,00:03,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
71,VMS 1,11/7/2020 11:36:21 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
71,VMS 1,11/7/2020 11:36:09 PM,Grovfoder,03:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
82,VMS 1,11/7/2020 11:35:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
82,VMS 1,11/7/2020 11:35:17 PM,Grovfoder,00:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
46,VMS 1,11/7/2020 11:35:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
88,VMS 1,11/7/2020 11:34:59 PM,Mjolkfalla,00:25,VMS2,Milking 13.76 kg,,13:48,
46,VMS 1,11/7/2020 11:34:52 PM,Grovfoder,02:14,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
61,VMS 1,11/7/2020 11:34:49 PM,VMS2,00:13,VMS2,Pass through to Foderbord,,,
178,VMS 1,11/7/2020 11:34:25 PM,Mjolkfalla,00:03,VMS 1,Milking 9.49 kg,,08:36,
95,VMS 1,11/7/2020 11:34:24 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
86,VMS 1,11/7/2020 11:32:54 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
86,VMS 1,11/7/2020 11:32:41 PM,Grovfoder,00:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
47,VMS 1,11/7/2020 11:31:26 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
84,VMS 1,11/7/2020 11:31:12 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
47,VMS 1,11/7/2020 11:31:05 PM,Grovfoder,01:51,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
178,VMS 1,11/7/2020 11:30:29 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
84,VMS 1,11/7/2020 11:30:26 PM,Grovfoder,01:03,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
178,VMS 1,11/7/2020 11:30:10 PM,Grovfoder,08:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
95,VMS 1,11/7/2020 11:27:52 PM,Mjolkfalla,00:23,VMS 1,Milking 7.38 kg,,05:08,
9,VMS 1,11/7/2020 11:27:51 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
97,VMS 1,11/7/2020 11:27:50 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
97,VMS 1,11/7/2020 11:27:37 PM,Grovfoder,00:12,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
11,VMS 1,11/7/2020 11:25:42 PM,Grovfoder,00:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
12,VMS 1,11/7/2020 11:25:17 PM,Grovfoder,03:29,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
12,VMS 1,11/7/2020 11:24:28 PM,Grovfoder,03:28,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
91,VMS 1,11/7/2020 11:23:16 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
91,VMS 1,11/7/2020 11:23:05 PM,Grovfoder,00:25,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
38,VMS 1,11/7/2020 11:22:54 PM,Grovfoder,00:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
68,VMS 1,11/7/2020 11:22:46 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
24,VMS 1,11/7/2020 11:22:33 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
68,VMS 1,11/7/2020 11:22:24 PM,Grovfoder,02:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
24,VMS 1,11/7/2020 11:22:13 PM,Grovfoder,04:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
94,VMS 1,11/7/2020 11:22:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
94,VMS 1,11/7/2020 11:21:52 PM,Grovfoder,00:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
9,VMS 1,11/7/2020 11:21:40 PM,Mjolkfalla,00:08,VMS 1,Milking 10.68 kg,,04:20,
31,VMS 1,11/7/2020 11:21:38 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
61,VMS 1,11/7/2020 11:21:31 PM,Mjolkfalla,00:01,VMS2,Milking 1.73 kg,,01:04,RR
52,VMS 1,11/7/2020 11:21:26 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
31,VMS 1,11/7/2020 11:21:16 PM,Grovfoder,04:50,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
128,VMS 1,11/7/2020 11:21:11 PM,VMS2,00:05,VMS2,Pass through to Foderbord,,,
123,VMS 1,11/7/2020 11:20:56 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
123,VMS 1,11/7/2020 11:20:37 PM,Grovfoder,00:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
26,VMS 1,11/7/2020 11:19:56 PM,Grovfoder,05:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
61,VMS 1,11/7/2020 11:19:33 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
6,VMS 1,11/7/2020 11:19:22 PM,Grovfoder,03:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
61,VMS 1,11/7/2020 11:18:45 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
34,VMS 1,11/7/2020 11:17:45 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
61,VMS 1,11/7/2020 11:17:40 PM,Grovfoder,01:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
34,VMS 1,11/7/2020 11:17:24 PM,Grovfoder,03:08,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
128,VMS 1,11/7/2020 11:15:57 PM,Mjolkfalla,00:01,VMS2,Milking 6.03 kg,,05:40,
38,VMS 1,11/7/2020 11:15:57 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
25,VMS 1,11/7/2020 11:15:42 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
25,VMS 1,11/7/2020 11:15:29 PM,Grovfoder,00:34,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
97,VMS 1,11/7/2020 11:14:46 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
97,VMS 1,11/7/2020 11:14:33 PM,Grovfoder,00:56,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
52,VMS 1,11/7/2020 11:14:23 PM,Mjolkfalla,00:07,VMS 1,Milking 12.23 kg,,10:12,
57,VMS 1,11/7/2020 11:14:15 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
128,VMS 1,11/7/2020 11:13:58 PM,Koridor till Sorteringsgrind 2,00:03,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
9,VMS 1,11/7/2020 11:13:09 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
9,VMS 1,11/7/2020 11:12:00 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
128,VMS 1,11/7/2020 11:10:28 PM,Grovfoder,03:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
9,VMS 1,11/7/2020 11:10:17 PM,Grovfoder,01:44,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
177,VMS 1,11/7/2020 11:09:41 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
177,VMS 1,11/7/2020 11:09:25 PM,Grovfoder,02:55,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
88,VMS 1,11/7/2020 11:09:11 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Röda kor,,
38,VMS 1,11/7/2020 11:08:52 PM,Mjolkfalla,00:06,VMS2,Milking 10.60 kg,,05:02,
86,VMS 1,11/7/2020 11:08:52 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
7,VMS 1,11/7/2020 11:08:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
88,VMS 1,11/7/2020 11:07:57 PM,Grovfoder,06:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
7,VMS 1,11/7/2020 11:07:46 PM,Grovfoder,00:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
52,VMS 1,11/7/2020 11:06:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
52,VMS 1,11/7/2020 11:06:19 PM,Grovfoder,04:44,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
57,VMS 1,11/7/2020 11:05:24 PM,Mjolkfalla,00:14,VMS 1,Milking 6.71 kg,,09:04,
123,VMS 1,11/7/2020 11:05:19 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
87,VMS 1,11/7/2020 11:04:46 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
87,VMS 1,11/7/2020 11:04:32 PM,Grovfoder,03:54,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
95,VMS 1,11/7/2020 11:04:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
82,VMS 1,11/7/2020 11:03:25 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
95,VMS 1,11/7/2020 11:03:09 PM,Grovfoder,01:39,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
82,VMS 1,11/7/2020 11:02:57 PM,Grovfoder,04:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
38,VMS 1,11/7/2020 11:02:43 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
43,VMS 1,11/7/2020 11:02:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
38,VMS 1,11/7/2020 11:02:25 PM,Grovfoder,00:22,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
43,VMS 1,11/7/2020 11:02:17 PM,Grovfoder,01:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
86,VMS 1,11/7/2020 11:02:13 PM,Mjolkfalla,01:08,VMS2,Milking 10.48 kg,,11:13,
7,VMS 1,11/7/2020 11:02:13 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
41,VMS 1,11/7/2020 11:01:57 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
41,VMS 1,11/7/2020 11:01:38 PM,Grovfoder,03:48,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
0,VMS 1,11/7/2020 11:00:35 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
0,VMS 1,11/7/2020 11:00:11 PM,Grovfoder,01:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
44,VMS 1,11/7/2020 10:59:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
44,VMS 1,11/7/2020 10:58:51 PM,Grovfoder,02:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
4,VMS 1,11/7/2020 10:57:54 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
4,VMS 1,11/7/2020 10:57:42 PM,Grovfoder,00:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
123,VMS 1,11/7/2020 10:57:18 PM,Mjolkfalla,00:08,VMS 1,Milking 9.61 kg,,04:33,
91,VMS 1,11/7/2020 10:57:17 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
93,VMS 1,11/7/2020 10:56:45 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
103,VMS 1,11/7/2020 10:56:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
93,VMS 1,11/7/2020 10:56:24 PM,Grovfoder,01:37,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
103,VMS 1,11/7/2020 10:56:15 PM,Grovfoder,04:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
7,VMS 1,11/7/2020 10:54:45 PM,Mjolkfalla,00:03,VMS2,Milking 8.81 kg,,06:22,
4,VMS 1,11/7/2020 10:54:44 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
7,VMS 1,11/7/2020 10:51:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
7,VMS 1,11/7/2020 10:51:20 PM,Grovfoder,02:15,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
91,VMS 1,11/7/2020 10:51:16 PM,Mjolkfalla,00:33,VMS 1,Milking 11.03 kg,,07:18,
27,VMS 1,11/7/2020 10:51:14 PM,VMS 1,00:12,VMS 1,Pass through to Foderbord,,,
74,VMS 1,11/7/2020 10:51:06 PM,Koridor till Sorteringsgrind 2,00:02,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
57,VMS 1,11/7/2020 10:50:54 PM,Koridor till Sorteringsgrind 2,04:16,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
74,VMS 1,11/7/2020 10:50:45 PM,Grovfoder,00:02,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
57,VMS 1,11/7/2020 10:50:07 PM,Grovfoder,04:15,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
4,VMS 1,11/7/2020 10:48:44 PM,Mjolkfalla,00:07,VMS2,Milking 11.09 kg,,07:43,
74,VMS 1,11/7/2020 10:48:43 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
85,VMS 1,11/7/2020 10:48:43 PM,Koridor till Sorteringsgrind 2,02:05,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
22,VMS 1,11/7/2020 10:48:37 PM,Grovfoder,00:49,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
123,VMS 1,11/7/2020 10:48:23 PM,Koridor till Sorteringsgrind 2,03:45,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
85,VMS 1,11/7/2020 10:46:10 PM,Grovfoder,02:03,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
123,VMS 1,11/7/2020 10:43:23 PM,Grovfoder,03:40,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
38,VMS 1,11/7/2020 10:41:32 PM,Grovfoder,00:02,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
74,VMS 1,11/7/2020 10:41:16 PM,Mjolkfalla,00:50,VMS2,Milking 17.43 kg,,09:35,
25,VMS 1,11/7/2020 10:41:14 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
4,VMS 1,11/7/2020 10:40:52 PM,Koridor till Sorteringsgrind 2,06:54,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
4,VMS 1,11/7/2020 10:40:15 PM,Grovfoder,06:54,Sorteringsgrind 1 Tvåvägsgrind,"Did not pass, still in Grovfoder",,,
100,VMS 1,11/7/2020 10:40:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
100,VMS 1,11/7/2020 10:39:46 PM,Grovfoder,00:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
38,VMS 1,11/7/2020 10:39:27 PM,Grovfoder,02:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
27,VMS 1,11/7/2020 10:38:17 PM,Mjolkfalla,00:08,VMS 1,Milking 13.60 kg,,06:56,
94,VMS 1,11/7/2020 10:38:17 PM,VMS 1,00:06,VMS 1,Pass through to Foderbord,,,
11,VMS 1,11/7/2020 10:38:00 PM,Grovfoder,03:55,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
75,VMS 1,11/7/2020 10:34:35 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
