Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-13 00:49;35;VMS 1;VMS 1;Mjölkning;08:25;17,38;1;1185;;;;1;;1,20;0,90;0,78;0,90;0;0;0;0;5,27;5,43;4,99;4,96;;Mjölktank;;1,56;1,20;1,14;1,26;3,91;3,11;4,83;5,53
2020-11-13 00:58;84;VMS 1;VMS 1;Mjölkning;04:34;6,54;1;554;;;;0;;1,08;1,02;1,02;;0;0;0;;4,33;4,22;4,39;;;Mjölktank;;1,50;1,44;1,38;;2,17;2,61;1,76;
2020-11-13 01:00;8;VMS 1;VMS2;Mjölkning;05:10;10,20;1;108;HB;;;1;;0,60;0,90;0,96;0,90;364;301;0;423;4,56;5,17;5,24;4,66;;Mjölktank;;0,84;1,26;1,32;1,56;1,84;2,06;3,15;3,15
2020-11-13 01:05;2;VMS 1;VMS 1;Mjölkning;09:07;15,91;1;300;;;;0;;0,66;0,84;0,90;1,08;0;0;0;0;5,13;5,09;5,06;5,16;;Mjölktank;;1,14;1,20;1,32;1,56;2,92;3,57;5,74;3,68
2020-11-13 01:06;128;VMS 1;VMS2;Mjölkning;06:30;8,98;1;57;;;;1;VB;1,02;;0,90;0,60;0;;0;0;4,17;;5,24;4,59;;Mjölktank;;1,38;;1,26;1,08;4,34;;2,79;1,85
2020-11-13 01:13;24;VMS 1;VMS2;Mjölkning;10:49;16,90;1;114;;;;0;;0,48;0,84;0,72;0,78;0;0;0;0;4,51;4,50;4,42;4,39;;Mjölktank;;0,84;1,20;1,08;1,14;3,76;3,97;4,70;4,47
2020-11-13 01:15;9;VMS 1;VMS 1;Mjölkning;06:45;13,81;1;105;;;;0;;1,02;0,96;1,20;0,84;0;0;0;0;4,33;4,42;4,59;4,55;;Mjölktank;;1,38;1,26;1,56;1,20;3,00;2,84;3,96;4,01
2020-11-13 01:24;95;VMS 1;VMS 1;Mjölkning;05:48;9,08;1;34;;;;0;;1,02;0,96;1,02;0,84;0;0;0;0;4,06;3,89;3,98;4,08;;Mjölktank;;1,44;1,38;1,44;1,26;2,16;2,17;2,38;2,37
2020-11-13 01:25;15;VMS 1;VMS2;Mjölkning;09:23;15,34;1;82;;;;0;;0,78;0,84;0,66;0,60;0;0;0;0;4,64;4,63;4,49;4,46;;Mjölktank;;1,14;1,26;1,14;1,02;3,65;3,50;4,06;4,13
2020-11-13 01:32;36;VMS 1;VMS 1;Mjölkning;13:36;7,20;1;82;;VF;VF;1;HB;0,00;1,38;1,26;0,66;0;0;0;0;0,00;4,56;4,99;6,23;;Mjölktank;;0,00;1,80;1,68;1,20;0,00;3,99;2,05;1,16
2020-11-13 01:37;25;VMS 1;VMS2;Mjölkning;09:17;20,56;1;88;;;;0;;1,20;;1,02;1,38;0;;0;0;4,44;;4,49;5,07;;Mjölktank;;1,56;;1,44;1,92;4,83;;7,54;8,19
2020-11-13 01:46;61;VMS 1;VMS 1;Mjölkning;10:35;13,50;1;80;;;;0;;0,90;0,78;0,90;0,72;0;0;0;0;4,67;4,70;4,79;4,94;;Mjölktank;;1,26;1,26;1,20;1,14;2,34;2,65;3,13;5,38
2020-11-13 01:47;39;VMS 1;VMS2;Mjölkning;09:02;7,66;1;177;;HB;;0;;0,42;0,66;0,90;0,24;0;0;0;0;4,24;4,36;4,36;2,68;;Mjölktank;;0,60;1,20;1,26;0,84;0,81;1,87;4,64;0,34
2020-11-13 01:57;41;VMS 1;VMS2;Mjölkning;09:18;19,02;1;251;;;;1;VF;0,72;0,84;1,08;0,96;0;0;0;0;5,65;4,83;5,23;4,92;;Mjölktank;;1,08;1,26;1,68;1,38;3,05;3,78;5,17;7,02
2020-11-13 01:59;64;VMS 1;VMS 1;Mjölkning;04:56;9,98;1;25;;;;0;;1,02;1,20;;1,20;0;0;;0;5,01;5,04;;5,14;;Mjölktank;;1,32;1,56;;1,80;2,95;3,34;;3,69
2020-11-13 02:05;93;VMS 1;VMS 1;Mjölkning;04:55;9,17;1;14;;;;0;;0,72;0,84;1,02;0,96;0;0;0;0;4,34;4,50;4,33;4,53;;Mjölktank;;1,08;1,20;1,38;1,26;1,97;1,99;2,70;2,51
2020-11-13 02:06;60;VMS 1;VMS2;Mjölkning;09:25;16,14;1;97;;;;1;;0,72;0,78;0,60;0,66;0;0;0;0;5,44;5,04;4,96;4,93;;Mjölktank;;0,96;1,20;0,96;1,02;3,71;4,27;4,11;4,05
2020-11-13 02:11;86;VMS 1;VMS 1;Mjölkning;07:53;12,76;1;22;;;;0;;0,72;0,78;0,84;0,90;521;0;0;0;3,93;4,13;3,99;4,09;;Mjölktank;;1,02;1,20;1,32;1,20;3,15;3,57;3,05;2,99
2020-11-13 02:20;99;VMS 1;VMS2;Mjölkning;04:46;7,33;1;25;;;;0;;0,72;0,78;0,84;0,84;0;0;0;0;4,23;4,37;4,36;4,33;;Mjölktank;;0,96;1,32;1,20;1,26;1,83;1,87;1,72;1,91
2020-11-13 02:20;178;VMS 1;VMS 1;Mjölkning;07:18;9,67;1;391;;;;1;;0,48;0,96;0,48;0,72;0;0;0;0;6,28;5,84;6,47;5,73;;Mjölktank;;0,78;1,32;0,78;1,08;1,87;2,08;1,81;3,91
2020-11-13 02:26;7;VMS 1;VMS2;Mjölkning;05:12;10,16;1;40;;;;0;;1,20;0,96;1,26;1,20;0;0;0;0;4,43;4,63;4,76;4,93;;Mjölktank;;1,80;1,56;1,92;1,74;2,29;1,66;2,93;3,28
2020-11-13 02:28;0;VMS 1;VMS 1;Mjölkning;08:49;8,60;1;614;;;VB;0;;0,66;0,78;0,00;0,72;0;0;0;0;4,54;4,83;0,00;4,73;;Mjölktank;;1,02;1,08;0,00;1,14;2,88;2,45;0,00;3,27
2020-11-13 02:33;63;VMS 1;VMS2;Mjölkning;04:25;6,86;1;157;;;;0;;0,54;1,08;0,84;1,20;0;0;0;0;4,84;5,17;4,76;4,93;;Mjölktank;;0,96;1,56;1,32;1,80;0,67;1,78;1,59;2,82
2020-11-13 02:38;123;VMS 1;VMS 1;Mjölkning;07:01;12,35;1;154;;;;0;;0,72;0,90;1,26;1,02;0;0;0;0;5,07;5,10;5,34;5,13;;Mjölktank;;1,08;1,26;1,68;1,44;2,12;2,51;3,59;4,13
2020-11-13 02:44;77;VMS 1;VMS2;Mjölkning;08:51;10,30;1;120;;;;0;;1,32;0,96;1,44;1,02;0;0;0;0;5,24;5,03;5,23;5,13;;Mjölktank;;1,80;1,56;2,04;1,62;3,39;2,40;3,12;1,39
2020-11-13 02:46;54;VMS 1;VMS 1;Mjölkning;06:22;11,21;1;45;;;;0;;0,90;0,60;1,32;1,32;0;0;0;0;4,74;4,57;4,66;4,66;;Mjölktank;;1,38;1,14;2,04;1,92;2,20;2,17;3,37;3,47
2020-11-13 02:53;94;VMS 1;VMS 1;Mjölkning;04:28;7,70;1;25;;;;0;;1,02;0,84;0,96;0,96;0;0;0;0;4,67;4,83;4,66;4,73;;Mjölktank;;1,38;1,20;1,20;1,32;2,01;1,86;1,96;1,87
2020-11-13 02:53;36;VMS 1;VMS2;Mjölkning;10:03;2,64;2;;;HF,VB;VB;0;VF,HB;0,48;0,42;0,24;0,30;0;300;0;0;5,17;3,42;2,28;4,79;;Mjölktank;;0,90;0,78;0,72;0,90;1,78;0,30;0,17;0,39
2020-11-13 03:01;16;VMS 1;VMS 1;Mjölkning;04:15;10,19;1;262;;;;1;;1,38;0,60;1,80;1,26;0;0;0;0;4,87;4,43;4,52;4,66;;Mjölktank;;1,80;1,14;2,58;1,86;2,72;0,54;3,88;3,05
2020-11-13 03:05;66;VMS 1;VMS2;Mjölkning;06:20;8,99;1;82;;;;1;;0,24;0,78;1,14;1,02;0;0;0;0;4,83;4,37;4,43;4,39;;Mjölktank;;0,42;1,14;1,50;1,50;0,33;2,65;3,37;2,64
2020-11-13 03:12;89;VMS 1;VMS 1;Mjölkning;07:22;12,68;1;214;;;;0;;0,90;0,84;0,96;0,90;0;0;0;0;4,67;4,77;4,86;4,73;;Mjölktank;;1,26;1,20;1,26;1,32;2,79;2,88;3,48;3,53
2020-11-13 03:23;31;VMS 1;VMS2;Mjölkning;05:45;12,43;1;82;;;VF;0;;0,00;1,26;2,10;2,10;0;0;0;0;0,00;4,71;4,23;4,32;;Divert 2;;0,00;1,62;2,64;2,88;0,00;2,16;5,45;4,82
2020-11-13 03:23;56;VMS 1;VMS 1;Mjölkning;05:15;11,56;1;57;;;;0;;1,14;1,26;0,96;1,14;0;0;0;0;4,40;4,57;4,59;5,13;;Mjölktank;;1,50;1,62;1,44;1,50;2,10;3,22;3,16;3,08
2020-11-13 03:30;97;VMS 1;VMS 1;Mjölkning;06:37;11,35;1;45;HF,VB,HB;;;0;;;0,96;0,96;0,66;;0;0;0;;4,70;4,39;4,45;;Mjölktank;;;1,62;1,44;1,26;;4,14;4,45;2,76
2020-11-13 03:33;177;VMS 1;VMS2;Mjölkning;05:45;10,91;1;177;;;;0;;1,38;1,02;0,78;0,78;0;0;0;0;3,69;3,90;3,63;3,59;;Mjölktank;;1,80;1,50;1,14;1,14;2,87;2,97;2,62;2,45
2020-11-13 03:38;80;VMS 1;VMS 1;Mjölkning;05:20;7,97;1;22;;;;0;;0,54;0,78;0,96;1,08;0;0;0;0;3,67;3,96;4,06;4,19;;Mjölktank;;0,96;1,26;1,38;1,62;1,53;1,51;2,39;2,54
2020-11-13 03:45;30;VMS 1;VMS2;Mjölkning;07:22;11,66;1;277;;;;0;;0,72;0,96;0,72;0,84;0;0;0;0;4,22;4,57;4,50;4,53;;Mjölktank;;1,08;1,38;1,20;1,32;2,87;3,13;2,50;3,16
2020-11-13 03:46;75;VMS 1;VMS 1;Mjölkning;07:17;15,21;1;11;;;;0;;0,72;0,66;0,90;0,96;0;0;0;0;4,21;4,23;4,26;4,38;;Mjölktank;;1,02;1,02;1,32;1,50;2,40;3,04;4,90;4,87
2020-11-13 03:55;4;VMS 1;VMS 1;Mjölkning;05:01;11,51;1;94;;;;0;;1,20;1,26;0,84;0,90;0;0;0;0;4,68;4,50;4,80;4,65;;Mjölktank;;1,56;1,62;1,14;1,44;2,93;3,47;2,57;2,54
2020-11-13 03:55;47;VMS 1;VMS2;Mjölkning;06:38;11,68;1;154;;;;0;;0,90;;0,96;0,96;0;;0;0;4,16;;4,10;4,13;;Mjölktank;;1,26;;1,50;1,32;2,83;;4,41;4,44
2020-11-13 04:01;78;VMS 1;VMS 1;Mjölkning;04:22;7,95;1;291;;;;0;;0,96;1,08;0,90;0,78;0;0;0;0;4,48;4,44;4,46;4,38;;Mjölktank;;1,26;1,44;1,26;1,14;1,90;2,27;2,11;1,67
2020-11-13 04:22;69;VMS 1;VMS2;Mjölkning;04:27;9,06;1;0;;;;0;;1,14;1,14;1,20;1,20;0;0;0;0;3,69;3,89;3,84;3,86;;Mjölktank;;1,44;1,62;1,56;1,62;2,36;2,06;2,16;2,48
2020-11-13 04:30;34;VMS 1;VMS 1;Mjölkning;04:52;10,55;1;;;;;0;;1,44;1,44;1,44;1,20;0;0;0;0;4,81;4,77;4,73;4,85;;Mjölktank;;2,22;1,92;2,04;1,86;2,38;2,77;2,77;2,63
2020-11-13 04:31;23;VMS 1;VMS2;Mjölkning;07:50;9,52;1;0;;;;0;;0,78;0,72;0,54;0,60;0;0;0;0;4,43;4,42;4,37;4,26;;Mjölktank;;1,14;1,02;0,84;1,02;1,86;2,40;2,75;2,51
2020-11-13 04:36;118;VMS 1;VMS 1;Mjölkning;06:34;11,64;1;;;;;0;;1,02;0,54;0,96;0,96;0;0;0;0;4,54;4,37;4,46;4,45;;Mjölktank;;1,38;0,90;1,26;1,32;2,41;1,98;3,72;3,53
2020-11-13 04:42;59;VMS 1;VMS2;Mjölkning;06:03;10,03;1;2;;;;0;;1,14;1,14;1,08;1,20;0;0;0;0;4,16;4,22;4,37;4,26;;Mjölktank;;1,50;1,62;1,50;1,86;2,38;1,85;3,31;2,49
2020-11-13 04:47;38;VMS 1;VMS 1;Mjölkning;08:13;14,63;1;20;;;;0;;1,08;;1,20;1,14;323;;0;369;4,54;;4,33;4,72;;Mjölktank;;1,44;;1,62;1,50;2,56;;6,48;5,59
2020-11-13 04:52;12;VMS 1;VMS2;Mjölkning;04:06;7,71;1;25;;;;0;;0,24;1,38;1,38;1,14;0;0;0;0;4,30;4,63;4,64;4,80;;Mjölktank;;0,60;1,86;1,80;1,62;0,54;1,80;3,06;2,31
2020-11-13 04:57;43;VMS 1;VMS 1;Mjölkning;07:10;13,00;1;60;;;;0;;0,84;0,84;1,14;0,84;0;0;0;0;4,61;4,57;4,60;4,98;;Mjölktank;;1,20;1,20;1,50;1,32;2,34;2,53;4,41;3,72
2020-11-13 05:05;1;VMS 1;VMS 1;Mjölkning;11:15;9,83;1;388;;;;0;;1,14;0,78;1,44;0,72;0;0;0;0;5,15;4,91;5,34;5,11;;Mjölktank;;1,62;1,32;1,92;1,38;2,75;2,53;2,97;1,58
2020-11-13 05:19;65;VMS 1;VMS 1;Mjölkning;04:40;14,49;1;331;;;;0;;1,20;1,20;1,56;1,50;0;0;0;0;4,68;4,71;4,60;4,71;;Mjölktank;;1,56;1,56;1,98;1,98;2,98;3,26;4,16;4,09
2020-11-13 05:19;22;VMS 1;VMS2;Mjölkning;13:13;8,95;1;42;;HB;HB;0;;0,54;1,14;0,96;0,00;0;0;0;0;4,44;4,56;4,82;0,00;;Mjölktank;;0,78;1,50;1,50;0,00;1,81;4,00;3,14;0,00
2020-11-13 05:32;58;VMS 1;VMS 1;Mjölkning;05:53;7,93;2;325;;;;0;;1,38;0,72;0,36;1,14;0;0;0;0;5,01;4,44;4,80;4,44;;Mjölktank;;1,86;1,32;0,78;2,04;2,24;2,09;0,59;3,01
2020-11-13 05:37;13;VMS 1;VMS2;Mjölkning;06:24;5,08;1;171;;Alla;;0;;0,42;0,54;0,54;0,60;0;0;0;0;4,04;4,09;3,93;4,02;;Mjölktank;;0,78;1,02;0,96;1,02;0,72;0,86;1,80;1,70
2020-11-13 05:42;10;VMS 1;VMS 1;Mjölkning;05:32;8,25;1;165;;;;0;;;1,02;1,08;1,14;;0;366;464;;4,04;4,13;4,24;;Mjölktank;;;1,38;1,74;1,56;;2,81;1,95;3,49
2020-11-13 05:47;3;VMS 1;VMS2;Mjölkning;09:22;5,26;1;277;;VB,HB;VB,HB;0;;;1,26;0,00;0,00;;0;0;0;;4,02;0,00;0,00;;Divert 2;;;2,46;0,00;0,00;;5,26;0,00;0,00
2020-11-13 05:53;74;VMS 1;VMS 1;Mjölkning;06:07;14,08;1;162;;;;0;;1,08;0,96;1,56;1,62;0;0;0;0;5,00;4,78;4,66;4,85;;Mjölktank;;1,38;1,38;2,16;2,04;1,66;2,69;4,83;4,90
2020-11-13 06:00;21;VMS 1;VMS 1;Mjölkning;06:21;11,67;1;185;;;;0;HB;0,96;1,08;1,32;0,54;0;0;0;0;4,53;4,51;4,33;5,18;;Mjölktank;;1,50;1,74;1,92;0,90;3,24;2,89;4,10;1,44
2020-11-13 06:01;100;VMS 1;VMS2;Mjölkning;06:16;6,23;1;422;;;;0;;;0,72;0,78;0,66;;0;0;0;;4,23;4,22;4,13;;Mjölktank;;;1,08;1,14;0,96;;1,69;2,46;2,08
2020-11-13 06:08;98;VMS 1;VMS 1;Mjölkning;04:29;14,09;1;257;;;;0;;1,26;1,32;1,56;1,50;0;0;0;0;4,67;4,72;4,40;4,51;;Mjölktank;;1,62;1,62;2,04;2,16;2,84;3,05;4,14;4,06
2020-11-13 06:08;27;VMS 1;VMS2;Mjölkning;07:28;11,96;2;120;;;;0;;0,78;;0,78;0,84;0;;0;0;4,84;;4,96;4,94;;Mjölktank;;1,14;;1,14;1,14;3,40;;4,43;4,13
2020-11-13 06:19;62;VMS 1;VMS2;Mjölkning;05:55;8,95;1;42;;;;0;;;0,72;1,26;1,20;;0;0;0;;4,10;4,22;4,20;;Mjölktank;;;1,20;2,04;2,16;;2,19;3,19;3,57
2020-11-13 06:23;17;VMS 1;VMS 1;Mjölkning;07:52;7,62;1;;;;;0;;1,62;1,62;1,80;1,08;5126;1195;1967;1865;4,66;4,78;4,74;5,18;;Divert 3;;2,28;2,34;2,58;1,50;1,84;1,76;1,76;2,26
2020-11-13 06:27;9;VMS 1;VMS2;Mjölkning;05:59;13,61;2;14;;;;0;;1,02;0,96;1,08;0,96;0;0;0;0;4,30;4,44;4,35;4,53;;Mjölktank;;1,32;1,32;1,44;1,32;3,10;2,77;3,70;4,04
2020-11-13 06:33;0;VMS 1;VMS2;Mjölkning;09:03;6,65;2;48;;HF;HF;0;;0,66;0,00;0,78;0,36;0;0;0;0;4,37;0,00;4,62;4,80;;Mjölktank;;1,02;0,00;1,14;0,60;2,63;0,00;3,06;0,96
2020-11-13 06:41;103;VMS 1;VMS 1;Mjölkning;07:09;9,13;1;;;;;0;;0,60;0,54;0,66;0,60;0;0;0;0;4,26;4,25;4,27;4,23;;Mjölktank;;0,90;0,78;1,08;0,96;2,06;2,22;2,49;2,36
2020-11-13 06:43;96;VMS 1;VMS2;Mjölkning;11:43;13,00;1;;VB;;;0;;0,66;0,72;0,78;0,78;0;0;0;0;4,30;4,24;4,28;4,46;;Mjölktank;;1,32;1,44;1,20;1,20;3,05;2,65;5,28;2,02
2020-11-13 06:49;68;VMS 1;VMS 1;Mjölkning;06:24;18,52;1;;;;;0;;1,14;1,08;1,32;1,32;421;0;0;0;4,06;3,98;3,87;4,17;;Mjölktank;;1,56;1,56;1,80;1,80;2,93;3,46;6,02;6,11
2020-11-13 06:56;128;VMS 1;VMS2;Mjölkning;06:24;7,08;2;51;;;;1;;0,84;;1,02;0,66;464;;0;0;4,24;;4,95;4,59;;Mjölktank;;1,14;;1,38;1,20;3,33;;2,05;1,70
2020-11-13 06:56;14;VMS 1;VMS 1;Mjölkning;06:19;15,87;1;102;;;;0;;1,20;;1,50;1,38;0;;0;0;4,67;;4,81;4,77;;Divert 1;;1,62;;1,98;1,86;4,21;;5,68;5,98
2020-11-13 07:03;19;VMS 1;VMS2;Mjölkning;08:04;12,17;2;142;;;;0;;0,72;0,90;0,78;0,72;0;0;0;0;4,24;4,51;4,41;3,99;;Mjölktank;;1,08;1,38;1,38;1,08;2,32;2,54;3,16;4,15
2020-11-13 07:04;6;VMS 1;VMS 1;Mjölkning;09:12;18,73;1;488;;;;1;;1,02;1,02;1,26;1,20;0;0;0;0;4,26;4,18;4,41;4,83;;Mjölktank;;1,38;1,38;1,68;1,68;5,06;4,65;4,27;4,75
2020-11-13 07:14;42;VMS 1;VMS 1;Mjölkning;06:07;8,92;1;377;;;;0;;0,90;0,60;0,54;0,60;319;0;0;0;4,40;4,25;4,21;4,22;;Mjölktank;;1,38;1,14;0,96;1,02;2,64;1,93;1,81;2,54
2020-11-13 07:16;60;VMS 1;VMS2;Mjölkning;06:21;9,92;2;168;;;;0;;0,72;0,84;0,60;0,60;0;0;0;0;5,11;4,77;4,61;4,66;;Mjölktank;;0,90;1,14;0,96;0,90;2,29;2,72;2,46;2,45
2020-11-13 07:21;55;VMS 1;VMS 1;Mjölkning;07:15;17,70;1;42;;;;0;;1,08;1,14;0,90;0,96;0;0;0;0;4,47;4,59;4,48;4,49;;Mjölktank;;1,68;1,38;1,32;1,32;4,03;4,15;4,94;4,58
2020-11-13 07:29;5;VMS 1;VMS 1;Mjölkning;09:42;19,31;1;665;;;;1;;1,02;1,02;0,72;0,84;0;0;0;0;5,07;5,06;4,95;5,70;;Mjölktank;;1,50;1,44;1,14;1,32;4,55;5,18;5,43;4,15
2020-11-13 07:32;44;VMS 1;VMS2;Mjölkning;06:04;13,39;1;94;;;;0;;1,02;0,96;1,32;1,08;0;0;0;0;3,77;3,97;4,01;4,06;;Mjölktank;;1,38;1,32;1,68;1,68;3,30;3,08;3,19;3,82
2020-11-13 07:40;0;VMS 1;VMS 1;Mjölkning;11:48;2,98;3;;;VB;;0;HF;0,36;0,48;0,42;0,24;0;0;0;0;3,80;4,72;3,88;4,22;;Mjölktank;;0,90;1,02;0,96;0,48;0,46;1,73;0,54;0,25
2020-11-13 07:40;95;VMS 1;VMS2;Mjölkning;05:26;9,64;2;45;;;;0;;0,96;1,02;0,90;0,84;0;0;0;0;4,04;4,10;4,08;4,06;;Mjölktank;;1,26;1,38;1,32;1,32;2,22;2,12;2,51;2,79
2020-11-13 07:48;71;VMS 1;VMS2;Mjölkning;05:33;10,56;1;20;;;;0;;0,78;0,78;0,90;0,90;0;0;0;0;4,37;4,51;4,55;4,60;;Mjölktank;;1,14;1,26;1,38;1,32;1,94;2,04;3,24;3,34
2020-11-13 07:54;64;VMS 1;VMS 1;Mjölkning;05:06;8,63;2;377;;;;0;;0,96;1,08;;1,02;0;0;;0;5,01;5,05;;5,02;;Mjölktank;;1,26;1,38;;1,56;2,49;3,06;;3,08
2020-11-13 07:54;46;VMS 1;VMS2;Mjölkning;09:34;2,26;1;;;;;0;HB;0,42;0,48;0,96;0,78;400;400;0;0;3,62;4,56;4,48;5,27;;Mjölktank;;1,20;0,78;1,44;1,14;0,28;0,31;1,00;0,67
2020-11-13 08:00;99;VMS 1;VMS 1;Mjölkning;05:11;8,02;2;148;;;;0;;0,66;0,72;0,84;0,84;0;0;0;0;4,54;4,71;4,49;4,68;;Mjölktank;;1,08;1,14;1,20;1,14;2,02;1,98;1,95;2,07
2020-11-13 08:04;25;VMS 1;VMS2;Mjölkning;07:44;13,95;2;14;;;;0;;1,32;;0,96;1,20;0;;0;0;3,98;;4,08;4,45;;Mjölktank;;1,80;;1,38;1,74;3,46;;5,16;5,33
2020-11-13 08:08;28;VMS 1;VMS 1;Mjölkning;12:14;14,28;2;108;;;;0;;0,54;0,48;0,48;0,42;0;0;0;0;4,27;4,24;4,22;4,08;;Mjölktank;;0,90;0,84;0,84;0,72;3,18;3,40;3,91;3,79
2020-11-13 08:12;35;VMS 1;VMS2;Mjölkning;05:36;10,87;2;57;;;;0;;1,08;0,78;0,90;0,90;0;0;0;0;4,72;4,77;4,62;4,38;;Mjölktank;;1,44;1,14;1,20;1,20;2,60;2,01;2,88;3,38
2020-11-13 08:20;94;VMS 1;VMS 1;Mjölkning;04:39;9,33;2;25;;;;0;;1,02;1,02;1,14;1,14;0;0;0;0;4,74;4,78;4,76;4,68;;Mjölktank;;1,38;1,38;1,56;1,56;2,44;2,19;2,28;2,42
2020-11-13 08:22;24;VMS 1;VMS2;Mjölkning;08:46;14,41;2;437;;;;0;;0,54;0,78;0,66;0,78;0;0;0;0;4,38;4,44;4,35;4,45;;Mjölktank;;0,78;1,14;1,02;1,14;3,24;3,49;4,04;3,64
2020-11-13 08:26;20;VMS 1;VMS 1;Mjölkning;07:50;16,47;2;74;;;;0;;;1,32;1,08;1,02;;0;0;0;;4,58;4,96;4,68;;Mjölktank;;;1,80;1,56;1,44;;4,96;5,34;6,17
2020-11-13 08:35;40;VMS 1;VMS 1;Mjölkning;06:18;17,81;1;31;;;;0;;1,38;1,44;;1,32;0;0;;0;4,48;4,58;;4,95;;Mjölktank;;1,86;2,22;;1,80;6,13;5,78;;5,90
2020-11-13 08:37;79;VMS 1;VMS2;Mjölkning;06:30;13,74;1;897;;;;0;;1,32;1,32;1,32;1,14;0;0;0;0;4,38;4,50;4,48;4,52;;Mjölktank;;1,86;1,80;1,80;1,62;3,35;3,51;3,13;3,75
2020-11-13 08:43;13;VMS 1;VMS 1;Mjölkning;07:18;1,00;2;;;Alla;;0;;0,36;0,30;0,60;0,24;0;0;0;0;2,81;2,81;2,14;2,95;;Mjölktank;;0,78;0,90;1,26;0,78;0,21;0,29;0,24;0,26
2020-11-13 08:44;54;VMS 1;VMS2;Mjölkning;06:28;12,85;2;40;;;;0;;1,02;0,84;1,44;1,26;0;0;0;0;4,38;4,37;4,42;4,18;;Mjölktank;;1,50;1,26;1,92;1,92;2,40;2,31;4,08;4,06
2020-11-13 08:52;15;VMS 1;VMS2;Mjölkning;11:38;15,62;2;22;;;;0;;0,72;0,90;0,54;0,54;0;0;0;0;4,58;4,64;4,48;4,52;;Mjölktank;;1,14;1,32;1,02;0,90;3,78;3,56;4,01;4,27
