Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-04 00:49;61;VMS 1;VMS2;Mjölkning;08:50;10,24;1;120;;;;0;;0,84;0,78;0,84;0,72;0;0;0;0;4,32;4,44;4,37;4,36;;Mjölktank;;1,20;1,20;1,26;1,02;2,13;2,41;2,81;2,89
2020-11-04 00:51;1;VMS 1;VMS 1;Mjölkning;06:27;13,36;1;26;;;;0;;1,20;1,02;1,14;0,66;0;0;0;0;5,57;5,26;5,15;5,33;;Mjölktank;;1,68;1,50;1,68;1,08;4,53;3,70;3,55;1,58
2020-11-04 00:58;178;VMS 1;VMS2;Mjölkning;05:08;11,06;1;;;;;0;;1,32;1,14;0,90;0,90;0;0;0;0;3,71;3,90;3,70;3,63;;Mjölktank;;1,74;1,56;1,32;1,32;2,90;3,06;2,61;2,49
2020-11-04 00:59;39;VMS 1;VMS 1;Mjölkning;07:20;9,29;1;380;;;;0;;0,42;0,66;0,90;0,60;0;0;0;0;4,49;4,52;4,22;4,33;;Mjölktank;;0,72;1,08;1,44;1,08;0,62;1,58;3,84;3,25
2020-11-04 01:06;82;VMS 1;VMS2;Mjölkning;04:53;7,67;1;62;VB;;;0;;0,66;0,54;0,84;0,84;0;0;0;0;4,25;4,44;4,37;4,43;;Mjölktank;;0,90;0,84;1,44;1,26;1,49;1,41;2,52;2,25
2020-11-04 01:13;60;VMS 1;VMS2;Mjölkning;06:55;11,18;1;51;;;;0;;0,78;0,78;0,60;0,66;0;0;0;0;5,26;5,31;5,17;5,10;;Mjölktank;;1,14;1,32;0,96;1,20;2,81;2,85;2,77;2,75
2020-11-04 01:20;64;VMS 1;VMS 1;Mjölkning;05:00;9,76;1;140;;;;0;;1,02;1,20;;1,26;0;0;;0;4,96;5,12;;5,06;;Mjölktank;;1,44;1,56;;1,80;2,89;3,24;;3,63
2020-11-04 01:24;14;VMS 1;VMS2;Mjölkning;06:24;9,28;1;128;;;;0;;0,90;;1,20;1,26;0;;0;0;4,18;;4,50;4,23;;Mjölktank;;1,32;;1,68;1,80;2,66;;3,25;3,37
2020-11-04 01:26;84;VMS 1;VMS 1;Mjölkning;04:40;5,34;1;37;;;;0;;1,02;1,02;1,14;;312;0;0;;4,22;4,11;4,22;;;Mjölktank;;1,50;1,50;1,50;;1,80;2,17;1,37;
2020-11-04 01:31;93;VMS 1;VMS2;Mjölkning;06:51;8,22;1;162;;;;0;;0,66;0,78;0,96;0,90;0;0;0;0;4,19;4,30;4,30;4,37;;Mjölktank;;1,02;1,14;1,26;1,32;1,79;1,80;2,30;2,33
2020-11-04 01:32;47;VMS 1;VMS 1;Mjölkning;06:29;9,96;1;94;;;;0;;0,90;;0,84;0,96;0;;0;0;4,29;;4,02;4,12;;Mjölktank;;1,32;;1,32;1,44;2,41;;3,99;3,56
2020-11-04 01:38;75;VMS 1;VMS2;Mjölkning;05:31;11,39;1;502;;;;0;;0,60;0,78;0,96;1,02;0;0;0;0;4,12;4,17;4,23;4,36;;Mjölktank;;0,90;1,14;1,32;1,44;1,90;2,27;3,49;3,73
2020-11-04 01:39;55;VMS 1;VMS 1;Mjölkning;06:29;10,37;1;77;;;;0;;0,96;1,02;0,78;0,84;0;0;0;0;4,29;4,31;4,30;4,32;;Mjölktank;;1,32;1,26;1,26;1,20;2,41;2,46;2,80;2,70
2020-11-04 01:52;13;VMS 1;VMS2;Mjölkning;08:17;9,42;1;48;;;;0;;0,48;0,48;0,60;0,60;0;0;0;0;4,19;4,23;4,37;4,23;;Mjölktank;;0,84;0,72;0,90;1,02;1,46;1,55;3,30;3,11
2020-11-04 01:56;23;VMS 1;VMS 1;Mjölkning;07:07;10,64;1;37;;;;0;;0,72;0,78;0,72;0,66;0;0;0;0;4,36;4,45;4,43;4,39;;Mjölktank;;1,20;1,14;1,02;1,14;2,12;2,61;3,12;2,79
2020-11-04 02:01;11;VMS 1;VMS2;Mjölkning;05:45;9,30;1;40;;;;1;VF;0,30;1,20;1,08;1,08;0;0;0;0;5,73;4,64;5,03;4,50;;Divert 1;;0,54;1,68;1,50;1,68;0,71;3,50;1,83;3,26
2020-11-04 02:08;43;VMS 1;VMS2;Mjölkning;06:17;12,35;1;48;;;;0;;0,90;0,90;1,02;0,90;0;0;0;0;4,18;4,24;4,36;4,50;;Mjölktank;;1,32;1,26;1,32;1,38;2,33;2,31;4,12;3,59
2020-11-04 02:09;37;VMS 1;VMS 1;Mjölkning;05:01;10,29;1;48;;;;0;;0,78;0,96;1,32;1,38;0;0;0;0;4,69;4,58;4,76;4,92;;Mjölktank;;1,26;1,32;1,68;1,74;1,45;1,75;3,52;3,57
2020-11-04 02:24;34;VMS 1;VMS 1;Mjölkning;05:43;10,05;1;162;;;;0;;1,38;0,90;1,44;1,02;0;0;0;0;4,69;4,58;4,63;4,65;;Mjölktank;;2,28;1,62;2,34;1,68;2,52;2,63;2,85;2,05
2020-11-04 02:31;77;VMS 1;VMS 1;Mjölkning;05:54;11,73;1;128;;;;0;;1,26;1,02;1,44;0,90;0;0;0;0;4,83;4,85;4,63;4,65;;Mjölktank;;1,68;1,62;2,34;1,44;3,19;2,37;4,08;2,09
2020-11-04 02:31;92;VMS 1;VMS2;Mjölkning;04:41;8,99;1;;;;;0;;0,78;0,90;1,14;0,96;0;0;0;0;4,45;4,51;4,56;4,50;;Mjölktank;;1,44;1,20;1,50;1,44;1,81;1,84;2,70;2,64
2020-11-04 02:38;8;VMS 1;VMS2;Mjölkning;06:56;6,34;1;480;;VF;;1;HF,VB;0,24;0,72;0,72;0,72;1000;326;444;602;3,42;5,04;4,83;4,44;;Mjölktank;;0,54;1,08;1,14;1,56;0,30;1,65;2,10;2,29
2020-11-04 02:47;19;VMS 1;VMS 1;Mjölkning;08:20;11,30;1;157;;;;0;;0,60;0,84;0,90;0,72;0;0;0;0;4,22;4,65;4,36;4,12;;Mjölktank;;0,96;1,20;1,38;1,14;2,29;2,53;2,95;3,53
2020-11-04 02:51;70;VMS 1;VMS2;Mjölkning;09:45;13,98;1;268;;;;1;;0,96;0,84;0,66;;0;0;0;;4,39;4,10;4,16;;;Mjölktank;;1,38;1,38;1,02;;3,96;5,33;4,69;
2020-11-04 03:02;71;VMS 1;VMS2;Mjölkning;05:38;10,02;1;;;;;0;;0,84;0,84;1,02;0,90;0;0;0;0;4,52;4,64;4,63;4,57;;Mjölktank;;1,26;1,14;1,50;1,20;1,79;1,93;2,99;3,31
2020-11-04 03:05;0;VMS 1;VMS 1;Mjölkning;12:09;9,51;1;311;VB;;;0;;0,72;0,66;0,84;0,54;0;0;0;0;4,56;4,71;4,79;4,56;;Mjölktank;;1,02;1,02;1,26;0,90;2,81;2,54;3,25;0,91
2020-11-04 03:11;89;VMS 1;VMS2;Mjölkning;09:39;8,84;1;191;;;;0;;0,90;0,90;0,72;0,96;0;0;0;0;4,72;4,84;4,71;4,83;;Mjölktank;;1,20;1,20;1,14;1,26;1,93;2,13;2,39;2,39
2020-11-04 03:24;27;VMS 1;VMS2;Mjölkning;07:51;12,42;1;174;;;;0;;0,72;;0,84;0,78;0;;0;0;4,72;;4,83;4,78;;Mjölktank;;1,08;;1,20;1,32;3,55;;4,61;4,26
2020-11-04 03:46;24;VMS 1;VMS2;Mjölkning;07:59;14,16;1;57;;;;0;;0,60;1,14;0,84;1,02;0;0;0;0;4,39;4,51;4,36;4,37;;Mjölktank;;0,96;1,56;1,20;1,38;3,18;3,36;3,81;3,81
2020-11-04 03:52;4;VMS 1;VMS 1;Mjölkning;05:51;13,34;1;362;HB;;;0;;1,08;1,32;1,02;0,84;416;0;0;0;4,56;4,31;4,63;4,66;;Mjölktank;;1,44;2,10;1,98;1,44;3,32;4,04;3,11;2,87
2020-11-04 04:23;25;VMS 1;VMS2;Mjölkning;08:22;15,68;1;0;;;;0;;1,26;;0,96;1,32;0;;0;0;4,39;;4,49;4,64;;Mjölktank;;1,62;;1,38;1,86;3,80;;5,67;6,21
2020-11-04 04:31;46;VMS 1;VMS 1;Mjölkning;06:19;2,58;1;;;;;0;VF,VB;0,54;0,54;1,26;0,36;400;0;0;0;4,56;3,98;4,63;3,35;;Mjölktank;;0,84;0,84;1,56;0,90;0,31;0,31;1,66;0,30
2020-11-04 04:32;38;VMS 1;VMS2;Mjölkning;05:47;10,80;1;2;;;;0;;0,90;;1,14;1,26;0;;0;0;3,99;;4,02;4,10;;Mjölktank;;1,38;;1,62;1,92;1,97;;4,54;4,29
2020-11-04 04:38;68;VMS 1;VMS 1;Mjölkning;09:23;4,78;1;;;VF,HF,VB;VF,HF,VB;0;;0,00;0,00;0,00;1,26;0;0;0;0;0,00;0,00;0,00;4,25;;Mjölktank;;0,00;0,00;0,00;1,80;0,00;0,00;0,00;4,78
2020-11-04 04:39;59;VMS 1;VMS2;Mjölkning;05:41;10,15;1;42;;;;0;;1,14;1,08;1,26;1,08;0;0;0;0;4,26;4,37;4,24;4,23;;Mjölktank;;1,62;1,56;1,74;1,62;2,32;1,84;3,09;2,90
2020-11-04 04:45;66;VMS 1;VMS2;Mjölkning;06:25;11,58;1;40;;;;1;;0,30;0,96;1,08;1,38;0;0;0;0;5,19;4,57;4,56;4,51;;Mjölktank;;0,54;1,50;1,50;1,86;0,42;3,44;4,51;3,21
2020-11-04 04:52;54;VMS 1;VMS2;Mjölkning;06:38;8,14;1;117;;;;0;;0,54;0,42;0,84;0,90;0;0;0;0;4,25;4,23;4,36;4,51;;Mjölktank;;0,84;0,72;1,44;1,38;1,35;1,71;2,59;2,49
2020-11-04 04:55;40;VMS 1;VMS 1;Mjölkning;05:41;11,47;1;;;;;0;;1,32;1,26;;1,20;0;0;;0;4,42;4,32;;4,79;;Mjölktank;;1,74;1,80;;1,68;3,29;3,09;;5,09
2020-11-04 05:01;74;VMS 1;VMS2;Mjölkning;05:29;10,06;1;154;;;;0;;0,66;0,84;1,32;1,32;0;0;0;0;4,58;4,23;4,23;4,37;;Mjölktank;;1,02;1,32;2,04;1,74;1,18;2,00;3,73;3,15
2020-11-04 05:02;94;VMS 1;VMS 1;Mjölkning;04:35;8,75;1;11;;;;0;;0,96;1,08;1,14;1,02;0;0;0;0;4,49;4,59;4,49;4,45;;Mjölktank;;1,38;1,50;1,50;1,62;2,32;2,15;2,19;2,09
2020-11-04 05:08;118;VMS 1;VMS2;Mjölkning;08:07;15,12;1;131;;;;0;;0,96;0,66;0,90;1,02;0;0;0;0;4,72;4,64;4,63;4,64;;Mjölktank;;1,26;1,14;1,26;1,50;3,18;2,48;4,69;4,77
2020-11-04 05:10;2;VMS 1;VMS 1;Mjölkning;11:53;25,21;1;125;;;;0;;0,84;0,84;0,96;0,96;0;0;0;0;5,36;4,99;5,03;4,92;;Mjölktank;;1,08;1,14;1,44;1,50;5,07;5,31;8,90;5,93
2020-11-04 05:21;83;VMS 1;VMS2;Mjölkning;04:22;6,06;1;111;;;;0;;0,96;1,02;0,96;1,32;357;527;0;0;3,64;3,70;3,77;3,43;;Mjölktank;;1,26;1,38;1,56;1,80;1,55;1,36;1,27;1,88
2020-11-04 05:22;9;VMS 1;VMS 1;Mjölkning;04:56;11,30;2;82;;;;0;;1,08;1,02;1,14;1,08;0;0;0;0;4,75;4,73;4,69;4,79;;Mjölktank;;1,50;1,50;1,56;1,80;2,53;2,24;3,18;3,35
2020-11-04 05:31;36;VMS 1;VMS 1;Mjölkning;09:21;5,91;1;37;;VF,VB;VF,VB;0;;0,00;1,38;0,00;0,60;0;0;0;0;0,00;4,73;0,00;4,92;;Divert 2;;0,00;1,80;0,00;1,08;0,00;4,89;0,00;1,02
2020-11-04 05:35;99;VMS 1;VMS2;Mjölkning;05:47;10,11;1;68;;;;0;;0,72;0,84;0,78;0,84;0;0;0;0;4,25;4,30;4,37;4,37;;Mjölktank;;0,96;1,14;1,08;1,20;2,54;2,47;2,48;2,62
2020-11-04 05:44;69;VMS 1;VMS2;Mjölkning;05:20;13,15;1;142;;;;0;;1,14;1,14;1,44;1,32;0;0;0;0;3,91;4,03;3,90;3,90;;Mjölktank;;1,44;1,68;1,86;1,92;3,68;2,95;2,96;3,56
2020-11-04 05:45;103;VMS 1;VMS 1;Mjölkning;06:50;8,49;1;;;;;0;;0,60;0,48;0,54;0,54;0;0;0;0;4,29;4,32;4,16;4,18;;Mjölktank;;0,90;0,78;0,84;1,02;1,97;2,07;2,25;2,20
2020-11-04 05:51;7;VMS 1;VMS2;Mjölkning;04:51;11,23;1;85;;;;0;;1,20;1,02;1,44;1,50;0;0;0;0;4,11;4,23;4,23;4,37;;Mjölktank;;1,74;1,68;2,22;2,28;2,15;2,07;3,27;3,74
2020-11-04 05:53;20;VMS 1;VMS 1;Mjölkning;05:09;9,65;1;;;;;0;VB;;0,96;0,96;1,02;;0;0;0;;4,86;5,57;4,79;;Mjölktank;;;1,38;1,38;1,38;;3,23;2,72;3,70
2020-11-04 05:58;36;VMS 1;VMS2;Mjölkning;13:02;2,22;2;;;VF;VF;0;;0,00;0,30;1,08;0,36;0;0;0;0;0,00;2,88;4,84;5,24;;Divert 2;;0,00;0,66;1,56;1,08;0,00;0,24;1,63;0,35
2020-11-04 06:00;65;VMS 1;VMS 1;Mjölkning;05:00;16,13;1;214;;;;0;;1,26;1,14;1,50;1,68;0;0;0;0;4,69;4,79;4,62;4,59;;Mjölktank;;1,62;1,62;1,98;2,28;3,29;3,60;4,71;4,53
2020-11-04 06:06;91;VMS 1;VMS 1;Mjölkning;04:45;10,35;1;37;;;;0;;1,26;1,20;1,02;1,02;0;0;0;0;4,56;4,59;4,55;4,66;;Mjölktank;;1,68;1,50;1,38;1,32;2,83;2,49;2,55;2,48
2020-11-04 06:17;61;VMS 1;VMS2;Mjölkning;11:19;9,27;2;48;;;;0;;0,84;0,78;0,78;0,66;0;0;0;0;4,25;4,37;4,37;4,29;;Mjölktank;;1,26;1,32;1,08;1,08;1,92;2,24;2,33;2,78
2020-11-04 06:20;128;VMS 1;VMS 1;Mjölkning;05:00;6,33;1;1420;;;;1;VB;1,08;;0,96;0,48;0;;0;0;4,89;;5,76;5,06;;Mjölktank;;1,44;;1,50;0,90;3,27;;1,92;1,14
2020-11-04 06:26;95;VMS 1;VMS 1;Mjölkning;05:37;9,59;2;728;;;;0;;0,96;0,90;0,84;0,78;0;0;0;0;4,29;4,06;4,08;4,12;;Mjölktank;;1,44;1,26;1,26;1,20;2,32;2,12;2,58;2,57
2020-11-04 06:33;78;VMS 1;VMS 1;Mjölkning;05:50;13,11;1;85;;;;0;;1,08;1,32;0,96;1,02;0;0;0;0;4,29;4,33;4,21;4,32;;Mjölktank;;1,38;1,62;1,32;1,44;3,23;3,51;3,60;2,77
2020-11-04 06:33;6;VMS 1;VMS2;Mjölkning;08:10;19,96;1;128;;;;0;;1,02;1,08;1,26;1,20;0;0;0;0;4,12;4,24;4,23;4,70;;Mjölktank;;1,38;1,50;1,62;1,62;5,65;5,23;4,38;4,70
2020-11-04 06:42;35;VMS 1;VMS 1;Mjölkning;07:46;9,26;2;340;;;;1;;1,08;0,72;0,90;0,90;0;0;0;0;4,69;5,07;4,68;4,45;;Mjölktank;;1,50;1,08;1,38;1,26;1,87;1,74;2,71;2,94
2020-11-04 06:43;79;VMS 1;VMS2;Mjölkning;04:40;11,76;1;262;;;;0;;1,26;1,26;1,14;1,20;0;0;0;0;4,39;4,51;4,43;4,49;;Mjölktank;;1,68;1,80;1,62;1,86;2,89;2,89;2,77;3,21
2020-11-04 06:52;47;VMS 1;VMS 1;Mjölkning;06:02;9,75;2;477;;;;0;;0,90;;0,96;0,90;0;;0;0;4,29;;4,15;4,19;;Mjölktank;;1,20;;1,38;1,44;2,13;;3,92;3,70
2020-11-04 06:52;28;VMS 1;VMS2;Mjölkning;11:47;12,57;1;314;;;;0;;0,54;0,54;0,42;0,54;0;0;0;0;4,12;4,24;4,10;4,09;;Mjölktank;;0,84;0,90;0,72;1,02;2,88;3,01;3,55;3,13
2020-11-04 07:00;98;VMS 1;VMS 1;Mjölkning;03:31;8,07;1;108;;;;0;;1,20;1,20;1,38;1,44;0;0;0;0;4,56;4,45;4,42;4,33;;Mjölktank;;1,56;1,62;1,92;1,92;1,87;1,82;2,23;2,15
2020-11-04 07:05;96;VMS 1;VMS2;Mjölkning;24:53;8,36;1;;HB;VF,HB;;0;;0,48;0,42;0,60;0,60;0;0;0;0;3,86;4,23;4,24;4,02;;Mjölktank;;0,84;1,02;1,62;1,20;1,02;1,77;4,41;1,16
2020-11-04 07:05;30;VMS 1;VMS 1;Mjölkning;07:35;16,40;1;48;;;;0;;0,90;0,90;0,90;0,96;322;0;0;0;4,83;4,86;4,75;4,93;;Mjölktank;;1,26;1,32;1,20;1,44;4,25;4,30;3,60;4,25
2020-11-04 07:13;64;VMS 1;VMS 1;Mjölkning;04:28;7,09;2;45;;;;0;;0,90;1,08;;1,14;0;0;;0;4,89;4,99;;4,93;;Mjölktank;;1,26;1,38;;1,62;2,04;2,43;;2,62
2020-11-04 07:19;80;VMS 1;VMS 1;Mjölkning;06:24;11,94;1;17;;;;0;;0,54;0,84;1,14;1,38;0;0;0;0;4,09;4,12;4,15;4,06;;Mjölktank;;0,90;1,32;1,50;2,10;2,14;2,26;3,51;4,03
2020-11-04 07:26;179;VMS 1;VMS 1;Mjölkning;08:05;9,37;1;360;;;;0;;0,54;0,96;0,60;0,72;0;0;0;0;6,17;5,86;6,03;5,67;;Mjölktank;;0,84;1,32;0,90;1,08;1,85;2,18;1,74;3,60
2020-11-04 07:30;52;VMS 1;VMS2;Mjölkning;09:43;7,05;1;80;;HF;HF;0;;1,14;0,42;1,56;1,56;0;0;0;0;4,33;2,75;4,43;4,49;;Mjölktank;;1,68;1,02;2,10;2,40;2,25;0,14;2,62;2,04
2020-11-04 07:34;5;VMS 1;VMS 1;Mjölkning;08:34;15,21;2;1428;;;;0;;0,78;0,96;0,72;0,66;0;0;0;0;5,16;4,85;4,82;5,07;;Mjölktank;;1,20;1,38;1,14;1,20;3,73;4,11;4,31;3,06
2020-11-04 07:40;42;VMS 1;VMS2;Mjölkning;05:16;6,97;2;31;;;;0;;0,90;0,72;0,66;0,72;358;527;355;407;4,13;4,10;4,10;4,08;;Mjölktank;;1,38;1,32;1,02;1,26;1,99;1,65;1,18;2,15
2020-11-04 07:44;58;VMS 1;VMS 1;Mjölkning;05:30;15,44;1;4991;;;;1;VB;1,86;1,38;0,54;1,62;0;0;0;0;5,02;4,45;5,29;4,60;;Divert 1;;2,40;1,86;0,96;2,10;4,57;4,03;0,80;6,04
2020-11-04 07:49;75;VMS 1;VMS2;Mjölkning;05:39;11,11;2;85;;;;0;;0,78;0,78;0,96;1,02;0;0;0;0;4,13;4,10;4,23;4,22;;Mjölktank;;1,08;1,20;1,38;1,38;1,91;2,37;3,38;3,45
2020-11-04 07:54;92;VMS 1;VMS 1;Mjölkning;04:23;7,78;2;;;;;0;;0,78;0,78;1,14;0,96;0;0;0;0;4,68;4,86;4,62;4,80;;Mjölktank;;1,20;1,08;1,50;1,32;1,48;1,57;2,49;2,24
2020-11-04 07:57;60;VMS 1;VMS2;Mjölkning;08:00;13,20;2;68;;;;0;;0,78;0,78;0,54;0,66;0;0;0;0;5,27;5,24;5,17;5,09;;Mjölktank;;1,02;1,20;0,90;0,96;3,25;3,40;3,29;3,26
2020-11-04 08:02;97;VMS 1;VMS 1;Mjölkning;09:14;11,42;1;88;;;;0;;;1,14;1,02;0,72;;0;0;0;;4,93;4,89;4,80;;Mjölktank;;;1,56;1,38;1,08;;4,03;4,19;3,20
2020-11-04 08:07;96;VMS 1;VMS2;Mjölkning;06:40;5,01;2;;;;VB;0;;0,36;0,54;0,00;0,66;0;0;0;0;3,66;3,63;0,00;4,02;;Mjölktank;;0,54;0,90;0,00;1,20;0,87;0,97;0,00;3,17
2020-11-04 08:17;3;VMS 1;VMS 1;Mjölkning;06:14;9,97;2;;;;;1;VB;;1,14;1,08;0,84;;0;0;0;;4,52;5,49;4,40;;Divert 2;;;1,50;1,62;1,26;;3,76;2,70;3,51
2020-11-04 08:20;55;VMS 1;VMS2;Mjölkning;10:04;10,67;2;14;;;;0;;0,96;1,02;0,84;0,72;0;0;0;0;4,07;4,24;4,16;4,22;;Mjölktank;;1,68;1,44;1,14;1,08;2,43;2,70;2,84;2,70
2020-11-04 08:34;63;VMS 1;VMS2;Mjölkning;05:06;6,11;2;8;;;;0;;0,78;1,02;0,90;0,84;0;0;0;0;4,88;5,17;4,83;4,82;;Mjölktank;;1,14;1,50;1,44;1,62;0,69;1,65;1,55;2,22
2020-11-04 08:35;88;VMS 1;VMS 1;Mjölkning;05:49;10,51;1;;;;;0;;0,84;0,66;0,96;0,84;0;0;0;0;4,49;4,46;4,47;4,54;;Mjölktank;;1,08;0,96;1,32;1,14;2,25;2,35;3,21;2,70
2020-11-04 08:40;44;VMS 1;VMS2;Mjölkning;05:36;13,87;1;14;;;;0;;1,02;1,08;1,26;1,14;0;0;0;0;3,87;4,10;3,96;4,09;;Mjölktank;;1,38;1,50;1,68;1,62;3,54;3,37;3,19;3,77
2020-11-04 08:41;52;VMS 1;VMS 1;Mjölkning;11:48;1,39;2;;;HF;VF,HF;0;;0,12;0,00;0,60;0,72;0;0;0;0;2,95;0,00;4,00;4,61;;Mjölktank;;0,30;0,00;1,38;1,44;0,06;0,00;0,71;0,62
2020-11-04 08:47;93;VMS 1;VMS2;Mjölkning;06:02;11,35;2;8;;;;0;;0,66;0,84;1,02;0,90;0;0;0;0;4,28;4,36;4,29;4,35;;Mjölktank;;0,90;1,20;1,32;1,38;2,33;2,49;3,23;3,30
2020-11-04 08:55;0;VMS 1;VMS 1;Mjölkning;08:14;11,43;2;474;;;;0;;0,78;0,60;0,72;0,30;0;0;0;0;4,75;4,86;4,80;4,48;;Mjölktank;;1,02;0,96;1,08;0,78;3,48;3,07;4,21;0,67
2020-11-04 08:59;14;VMS 1;VMS2;Mjölkning;08:59;14,00;2;2;;;;0;;1,02;;1,26;1,38;0;;0;0;4,28;;4,96;4,42;;Mjölktank;;1,44;;1,74;1,80;3,89;;5,00;5,11
2020-11-04 09:06;37;VMS 1;VMS 1;Mjölkning;05:18;11,82;2;282;;;;0;;0,78;1,02;1,26;1,26;0;0;0;0;4,82;4,72;4,80;4,75;;Mjölktank;;1,26;1,38;1,62;1,68;1,63;2,00;4,21;3,98
2020-11-04 09:09;123;VMS 1;VMS2;Mjölkning;08:20;19,40;2;702;;;;0;;0,78;0,84;1,14;1,20;0;0;0;0;5,08;5,10;5,23;5,23;;Mjölktank;;1,20;1,26;1,62;1,68;3,40;3,77;6,89;5,34
2020-11-04 09:13;77;VMS 1;VMS 1;Mjölkning;08:11;8,81;2;77;HF;;;0;;1,38;0,30;1,32;1,02;0;0;0;0;5,02;3,22;4,74;4,88;;Mjölktank;;1,86;0,84;2,04;1,62;2,48;0,28;3,65;2,40
2020-11-04 09:19;31;VMS 1;VMS2;Mjölkning;08:07;10,74;1;2371;;;;1;;0,84;0,96;1,44;1,20;0;0;0;0;4,68;4,37;4,29;4,89;;Mjölktank;;1,20;1,62;1,98;1,68;1,82;1,59;4,14;3,19
2020-11-04 09:22;12;VMS 1;VMS 1;Mjölkning;05:07;9,18;1;217;;;;0;;0,60;1,32;1,38;1,32;0;0;0;0;4,55;4,39;4,60;4,35;;Mjölktank;;1,32;1,74;1,80;1,92;0,83;1,53;3,99;2,83
